Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
42:36.9     	19:48:47.8         	7680.2   	2.9                 	3.6                   	-87.59520    	41.8309     	6397.6
42:38.0     	19:48:48.9         	7683.6   	2.2                 	3.7                   	-87.59516    	41.8309     	6400.1
42:38.9     	19:48:49.8         	7687.2   	2.7                 	4.0                   	-87.59512    	41.8309     	6402.7
42:40.0     	19:48:50.9         	7690.7   	2.2                 	4.1                   	-87.59508    	41.8308     	6405.1
42:40.9     	19:48:51.8         	7694.2   	2.4                 	3.8                   	-87.59503    	41.8308     	6407.5
42:42.0     	19:48:52.9         	7697.8   	2.7                 	3.7                   	-87.59499    	41.8308     	6410.2
42:42.9     	19:48:53.8         	7701.2   	2.2                 	3.9                   	-87.59495    	41.8308     	6412.7
42:43.8     	19:48:54.7         	7704.7   	2.4                 	4.0                   	-87.59490    	41.8308     	6415.2
42:44.9     	19:48:55.8         	7707.7   	1.9                 	4.0                   	-87.59486    	41.8308     	6417.4
42:45.8     	19:48:56.7         	7710.8   	2.7                 	4.4                   	-87.59480    	41.8308     	6419.7
42:46.9     	19:48:57.9         	7714.2   	2.1                 	4.6                   	-87.59475    	41.8308     	6422.1
42:47.8     	19:48:58.7         	7717.7   	2.4                 	4.5                   	-87.59470    	41.8308     	6424.5
42:49.0     	19:48:59.9         	7721.0   	2.0                 	4.1                   	-87.59465    	41.8308     	6426.9
42:49.9     	19:49:00.8         	7724.5   	2.8                 	4.2                   	-87.59460    	41.8307     	6429.4
42:51.0     	19:49:01.9         	7728.1   	2.5                 	4.2                   	-87.59455    	41.8307     	6432.2
42:51.9     	19:49:02.8         	7731.6   	2.8                 	4.0                   	-87.59450    	41.8307     	6434.7
42:53.0     	19:49:03.9         	7734.9   	2.3                 	3.6                   	-87.59446    	41.8307     	6437.2
42:53.9     	19:49:04.8         	7738.6   	3.0                 	4.0                   	-87.59442    	41.8307     	6440.0
42:55.0     	19:49:05.9         	7742.4   	2.4                 	4.3                   	-87.59437    	41.8307     	6442.7
42:55.9     	19:49:06.8         	7746.3   	3.1                 	4.1                   	-87.59432    	41.8307     	6445.5
42:56.8     	19:49:07.7         	7750.1   	2.4                 	4.1                   	-87.59427    	41.8307     	6448.1
42:57.9     	19:49:08.8         	7753.7   	2.7                 	4.6                   	-87.59422    	41.8307     	6450.7
42:58.8     	19:49:09.7         	7757.4   	2.3                 	4.6                   	-87.59417    	41.8306     	6453.2
42:59.9     	19:49:10.8         	7760.7   	2.3                 	4.4                   	-87.59412    	41.8306     	6455.5
43:00.8     	19:49:11.8         	7764.1   	2.7                 	4.6                   	-87.59406    	41.8306     	6457.9
43:02.0     	19:49:12.9         	7767.7   	2.2                 	4.9                   	-87.59401    	41.8306     	6460.4
43:02.9     	19:49:13.8         	7771.2   	2.6                 	4.8                   	-87.59395    	41.8306     	6462.6
43:04.0     	19:49:14.9         	7775.0   	2.2                 	4.3                   	-87.59390    	41.8306     	6465.0
43:04.9     	19:49:15.8         	4319.8   	0.0                 	4.5                   	-87.59385    	41.8306     	0.0
43:06.0     	19:49:16.9         	7783.2   	2.3                 	4.6                   	-87.59380    	41.8306     	6470.3
43:06.9     	19:49:17.8         	7787.3   	2.5                 	4.4                   	-87.59376    	41.8305     	6473.0
43:08.0     	19:49:18.9         	7790.9   	2.1                 	4.3                   	-87.59371    	41.8305     	6475.4
43:08.9     	19:49:19.8         	7794.6   	2.5                 	4.8                   	-87.59365    	41.8305     	6478.0
43:10.0     	19:49:20.9         	7798.0   	2.1                 	5.0                   	-87.59360    	41.8305     	6480.3
43:10.9     	19:49:21.8         	7801.8   	2.7                 	4.6                   	-87.59354    	41.8305     	6483.0
43:11.8     	19:49:22.7         	7805.4   	2.0                 	4.6                   	-87.59349    	41.8305     	6485.4
43:12.9     	19:49:23.8         	7809.7   	2.7                 	5.1                   	-87.59344    	41.8305     	6487.9
43:13.8     	19:49:24.7         	7814.2   	2.3                 	5.3                   	-87.59338    	41.8304     	6490.3
43:14.9     	19:49:25.9         	7818.6   	2.5                 	4.8                   	-87.59333    	41.8304     	6492.8
43:15.9     	19:49:26.8         	7823.2   	2.8                 	4.8                   	-87.59328    	41.8304     	6495.6
43:17.0     	19:49:27.9         	7827.5   	2.3                 	4.9                   	-87.59323    	41.8304     	6498.3
43:17.9     	19:49:28.8         	7831.5   	2.6                 	4.8                   	-87.59318    	41.8304     	6500.8
43:19.0     	19:49:29.9         	7835.4   	2.2                 	4.4                   	-87.59313    	41.8303     	6503.3
43:19.9     	19:49:30.8         	7839.4   	3.0                 	4.4                   	-87.59308    	41.8303     	6506.0
43:21.0     	19:49:31.9         	7843.6   	2.2                 	4.9                   	-87.59303    	41.8303     	6508.7
43:21.9     	19:49:32.8         	7848.0   	2.5                 	5.0                   	-87.59297    	41.8303     	6511.3
43:23.0     	19:49:33.9         	7852.2   	2.3                 	4.8                   	-87.59293    	41.8303     	6513.8
43:23.9     	19:49:34.8         	7856.9   	3.0                 	5.1                   	-87.59288    	41.8302     	6516.7
43:24.7     	19:49:35.6         	7861.8   	2.4                 	5.4                   	-87.59283    	41.8302     	6519.5
43:25.9     	19:49:36.8         	7866.5   	3.1                 	5.2                   	-87.59277    	41.8302     	6522.3
43:26.7     	19:49:37.6         	7871.2   	2.3                 	4.7                   	-87.59272    	41.8302     	6525.2
43:27.9     	19:49:38.8         	7875.6   	3.2                 	4.8                   	-87.59267    	41.8301     	6528.0
43:28.8     	19:49:39.8         	7880.3   	2.5                 	5.0                   	-87.59262    	41.8301     	6531.0
43:30.0     	19:49:40.9         	7884.7   	3.1                 	4.7                   	-87.59257    	41.8301     	6533.9
43:30.9     	19:49:41.8         	7889.0   	2.3                 	4.5                   	-87.59252    	41.8301     	6536.6
43:32.0     	19:49:42.9         	7893.5   	3.2                 	5.1                   	-87.59247    	41.8301     	6539.5
43:32.9     	19:49:43.8         	7898.2   	2.3                 	5.5                   	-87.59242    	41.8300     	6542.3
43:34.0     	19:49:44.9         	7903.1   	3.2                 	5.3                   	-87.59236    	41.8300     	6545.1
43:34.9     	19:49:45.8         	7907.9   	2.4                 	4.8                   	-87.59231    	41.8300     	6548.0
43:36.0     	19:49:46.9         	7912.7   	3.2                 	4.8                   	-87.59226    	41.8300     	6550.9
43:36.9     	19:49:47.8         	7917.5   	2.5                 	5.1                   	-87.59222    	41.8299     	6553.9
43:38.0     	19:49:48.9         	7922.3   	2.9                 	4.7                   	-87.59217    	41.8299     	6556.8
43:38.9     	19:49:49.8         	7926.8   	2.3                 	4.5                   	-87.59213    	41.8299     	6559.5
43:39.8     	19:49:50.7         	7931.4   	3.1                 	5.0                   	-87.59208    	41.8299     	6562.4
43:40.9     	19:49:51.8         	7936.3   	2.4                 	5.3                   	-87.59203    	41.8298     	6565.3
43:41.8     	19:49:52.7         	7941.0   	2.8                 	5.1                   	-87.59198    	41.8298     	6568.1
43:42.9     	19:49:53.9         	7945.8   	2.9                 	5.2                   	-87.59192    	41.8298     	6571.1
43:43.9     	19:49:54.8         	7950.5   	2.5                 	5.3                   	-87.59187    	41.8298     	6573.9
43:45.0     	19:49:55.9         	7955.3   	3.2                 	4.9                   	-87.59182    	41.8297     	6576.9
43:45.9     	19:49:56.8         	7959.9   	2.6                 	4.6                   	-87.59177    	41.8297     	6579.8
43:47.0     	19:49:57.9         	7964.5   	3.1                 	4.6                   	-87.59172    	41.8297     	6582.7
43:47.9     	19:49:58.8         	7969.2   	2.7                 	4.7                   	-87.59168    	41.8297     	6585.6
43:49.0     	19:49:59.9         	7973.8   	2.7                 	4.6                   	-87.59163    	41.8297     	6588.4
43:49.9     	19:50:00.8         	7978.4   	2.9                 	4.6                   	-87.59159    	41.8296     	6591.3
43:51.0     	19:50:01.9         	7983.2   	2.9                 	5.1                   	-87.59154    	41.8296     	6594.3
43:51.9     	19:50:02.8         	7988.1   	2.7                 	5.2                   	-87.59149    	41.8296     	6597.1
43:52.8     	19:50:03.7         	7992.9   	3.0                 	4.6                   	-87.59144    	41.8295     	6600.0
43:53.9     	19:50:04.8         	7997.6   	3.0                 	4.3                   	-87.59139    	41.8295     	6603.0
43:54.8     	19:50:05.7         	8002.2   	2.9                 	4.5                   	-87.59135    	41.8295     	6606.0
43:55.9     	19:50:06.8         	8006.7   	3.1                 	4.7                   	-87.59130    	41.8295     	6609.0
43:56.8     	19:50:07.8         	8010.8   	2.3                 	4.6                   	-87.59125    	41.8295     	6611.7
43:58.0     	19:50:08.9         	8015.0   	3.0                 	5.2                   	-87.59119    	41.8295     	6614.5
43:58.9     	19:50:09.8         	8019.4   	2.7                 	5.6                   	-87.59113    	41.8294     	6617.3
44:00.0     	19:50:10.9         	8024.0   	3.0                 	5.5                   	-87.59107    	41.8294     	6620.2
44:00.9     	19:50:11.8         	8028.5   	2.6                 	5.0                   	-87.59101    	41.8294     	6622.9
44:02.9     	19:50:13.8         	8038.0   	3.3                 	5.3                   	-87.59090    	41.8294     	6628.8
44:04.0     	19:50:14.9         	8043.1   	3.1                 	5.4                   	-87.59085    	41.8293     	6632.0
44:04.9     	19:50:15.8         	8047.9   	2.9                 	5.2                   	-87.59079    	41.8293     	6634.9
44:06.0     	19:50:16.9         	8052.4   	2.6                 	5.1                   	-87.59073    	41.8293     	6637.8
44:06.9     	19:50:17.8         	8057.0   	3.2                 	5.8                   	-87.59067    	41.8293     	6641.0
44:07.7     	19:50:18.6         	8061.6   	2.8                 	6.2                   	-87.59060    	41.8293     	6644.2
44:08.9     	19:50:19.8         	8066.2   	3.2                 	6.1                   	-87.59053    	41.8293     	6647.3
44:09.7     	19:50:20.6         	8070.7   	2.4                 	5.7                   	-87.59046    	41.8293     	6650.2
44:11.0     	19:50:21.9         	8075.3   	3.2                 	6.0                   	-87.59040    	41.8292     	6653.0
44:11.8     	19:50:22.7         	8080.2   	2.6                 	6.3                   	-87.59033    	41.8292     	6656.0
44:13.0     	19:50:23.9         	8085.1   	3.1                 	5.9                   	-87.59026    	41.8292     	6659.0
44:13.8     	19:50:24.7         	8089.7   	2.6                 	5.4                   	-87.59020    	41.8292     	6661.8
44:15.0     	19:50:25.9         	8094.5   	3.5                 	5.5                   	-87.59013    	41.8292     	6665.0
44:15.8     	19:50:26.7         	8098.9   	2.5                 	6.0                   	-87.59007    	41.8292     	6667.9
44:17.0     	19:50:27.9         	8103.5   	3.3                 	5.9                   	-87.59000    	41.8291     	6671.0
44:17.8     	19:50:28.7         	8108.1   	2.9                 	5.8                   	-87.58993    	41.8291     	6674.1
44:19.0     	19:50:29.9         	8112.9   	3.1                 	6.3                   	-87.58986    	41.8291     	6677.3
44:19.8     	19:50:30.7         	8117.7   	2.7                 	6.4                   	-87.58978    	41.8291     	6680.3
44:20.7     	19:50:31.6         	8122.3   	2.6                 	6.1                   	-87.58971    	41.8291     	6683.1
44:21.8     	19:50:32.7         	8126.9   	2.8                 	6.3                   	-87.58964    	41.8291     	6685.9
44:22.7     	19:50:33.6         	8131.6   	2.8                 	6.6                   	-87.58956    	41.8291     	6688.8
44:23.8     	19:50:34.8         	8136.4   	3.1                 	6.6                   	-87.58948    	41.8291     	6691.8
44:24.8     	19:50:35.7         	8141.1   	2.7                 	6.0                   	-87.58941    	41.8290     	6694.8
44:25.9     	19:50:36.8         	8145.7   	3.2                 	6.2                   	-87.58934    	41.8290     	6697.7
44:26.8     	19:50:37.7         	8150.5   	2.7                 	6.3                   	-87.58927    	41.8290     	6700.7
44:28.8     	19:50:39.7         	4645.4   	0.0                 	5.8                   	-87.58913    	41.8290     	0.0
44:29.9     	19:50:40.8         	8165.1   	3.3                 	6.3                   	-87.58906    	41.8290     	6709.9
44:30.8     	19:50:41.7         	8170.0   	2.5                 	6.7                   	-87.58898    	41.8290     	6712.7
44:32.8     	19:50:43.7         	8178.5   	2.9                 	6.3                   	-87.58891    	41.8289     	6719.0
44:33.9     	19:50:44.8         	8185.1   	3.3                 	6.4                   	-87.58876    	41.8289     	6722.1
44:34.9     	19:50:45.8         	8190.0   	2.8                 	6.4                   	-87.58869    	41.8289     	6725.0
44:35.8     	19:50:46.7         	8194.8   	2.6                 	6.1                   	-87.58861    	41.8289     	6727.8
44:36.9     	19:50:47.8         	8199.7   	3.3                 	6.3                   	-87.58854    	41.8289     	6730.8
44:37.8     	19:50:48.8         	8204.6   	2.6                 	6.6                   	-87.58847    	41.8288     	6733.5
44:39.0     	19:50:49.9         	8209.6   	3.4                 	6.6                   	-87.58839    	41.8288     	6736.4
44:39.9     	19:50:50.8         	8214.7   	2.7                 	6.3                   	-87.58832    	41.8288     	6739.4
44:41.0     	19:50:51.9         	8219.9   	3.4                 	6.6                   	-87.58824    	41.8288     	6742.4
44:41.9     	19:50:52.8         	8225.1   	2.5                 	6.7                   	-87.58817    	41.8288     	6745.4
44:43.0     	19:50:53.9         	8230.2   	3.0                 	6.5                   	-87.58809    	41.8287     	6748.3
44:43.9     	19:50:54.8         	8235.2   	2.7                 	6.3                   	-87.58802    	41.8287     	6751.1
44:45.0     	19:50:55.9         	8240.4   	2.9                 	6.7                   	-87.58795    	41.8287     	6754.1
44:47.0     	19:50:57.9         	8251.0   	2.9                 	6.5                   	-87.58780    	41.8287     	6760.0
44:47.9     	19:50:58.8         	8256.4   	3.3                 	6.5                   	-87.58773    	41.8286     	6763.2
44:48.7     	19:50:59.6         	8261.7   	2.9                 	6.7                   	-87.58766    	41.8286     	6766.3
44:49.9     	19:51:00.8         	8267.1   	3.4                 	6.5                   	-87.58758    	41.8286     	6769.6
44:50.7     	19:51:01.6         	8272.4   	2.8                 	6.5                   	-87.58751    	41.8286     	6772.7
44:52.0     	19:51:02.9         	8277.6   	3.1                 	6.9                   	-87.58743    	41.8286     	6775.7
44:52.8     	19:51:03.7         	8283.1   	2.7                 	7.1                   	-87.58735    	41.8285     	6778.8
44:54.0     	19:51:04.9         	8288.4   	2.8                 	7.0                   	-87.58727    	41.8285     	6781.6
44:54.8     	19:51:05.7         	8294.0   	3.0                 	7.0                   	-87.58719    	41.8285     	6784.6
44:56.0     	19:51:06.9         	8299.7   	2.5                 	7.5                   	-87.58712    	41.8285     	6787.5
44:56.8     	19:51:07.7         	8305.5   	2.9                 	7.3                   	-87.58704    	41.8284     	6790.3
44:58.0     	19:51:08.9         	8311.2   	2.6                 	6.8                   	-87.58696    	41.8284     	6793.2
44:58.8     	19:51:09.7         	8316.8   	3.4                 	6.7                   	-87.58689    	41.8284     	6796.3
45:00.0     	19:51:10.9         	8322.3   	3.0                 	6.9                   	-87.58681    	41.8284     	6799.5
45:00.8     	19:51:11.7         	8327.8   	3.2                 	6.6                   	-87.58673    	41.8283     	6802.7
45:02.0     	19:51:12.9         	8333.0   	2.7                 	6.4                   	-87.58666    	41.8283     	6805.6
45:02.8     	19:51:13.7         	8338.4   	3.2                 	6.9                   	-87.58658    	41.8283     	6808.7
45:03.7     	19:51:14.6         	8343.9   	2.7                 	7.0                   	-87.58651    	41.8283     	6811.6
45:04.8     	19:51:15.7         	8349.5   	3.1                 	6.7                   	-87.58643    	41.8283     	6814.6
45:05.7     	19:51:16.7         	8355.1   	2.7                 	6.5                   	-87.58636    	41.8282     	6817.6
45:06.9     	19:51:17.8         	8360.7   	3.0                 	6.7                   	-87.58629    	41.8282     	6820.5
45:07.8     	19:51:18.7         	8366.5   	3.3                 	6.6                   	-87.58622    	41.8282     	6823.7
45:08.9     	19:51:19.8         	8372.1   	2.7                 	6.2                   	-87.58615    	41.8281     	6826.8
45:09.8     	19:51:20.7         	8377.5   	3.1                 	6.3                   	-87.58608    	41.8281     	6829.9
45:10.9     	19:51:21.8         	8382.8   	2.7                 	6.7                   	-87.58601    	41.8281     	6833.0
45:11.8     	19:51:22.7         	8388.2   	3.4                 	6.6                   	-87.58593    	41.8281     	6836.2
45:12.9     	19:51:23.8         	8393.4   	2.6                 	6.3                   	-87.58586    	41.8281     	6839.3
45:13.8     	19:51:24.7         	8398.8   	3.5                 	6.4                   	-87.58579    	41.8280     	6842.6
45:14.9     	19:51:25.8         	8404.4   	3.0                 	6.7                   	-87.58572    	41.8280     	6845.9
45:15.8     	19:51:26.7         	8410.1   	3.5                 	6.5                   	-87.58564    	41.8280     	6849.1
45:16.7     	19:51:27.6         	8415.5   	2.8                 	6.1                   	-87.58557    	41.8280     	6852.2
45:17.8     	19:51:28.7         	8420.9   	3.5                 	6.4                   	-87.58550    	41.8280     	6855.4
45:18.7     	19:51:29.7         	8426.5   	2.8                 	6.9                   	-87.58543    	41.8279     	6858.6
45:19.9     	19:51:30.8         	8432.1   	3.6                 	6.7                   	-87.58535    	41.8279     	6861.9
45:20.8     	19:51:31.7         	8437.7   	3.0                 	6.5                   	-87.58528    	41.8279     	6865.3
45:21.9     	19:51:32.8         	8443.0   	3.1                 	6.8                   	-87.58520    	41.8279     	6868.4
45:22.8     	19:51:33.7         	8448.2   	3.0                 	6.8                   	-87.58512    	41.8279     	6871.5
45:23.9     	19:51:34.8         	8453.3   	2.9                 	6.4                   	-87.58504    	41.8279     	6874.5
45:24.9     	19:51:35.8         	8458.3   	3.2                 	6.5                   	-87.58497    	41.8278     	6877.6
45:25.9     	19:51:36.8         	8463.5   	2.8                 	6.8                   	-87.58489    	41.8278     	6880.6
45:26.8     	19:51:37.7         	8468.7   	3.1                 	6.7                   	-87.58481    	41.8278     	6883.5
45:27.9     	19:51:38.8         	8473.9   	2.7                 	6.4                   	-87.58473    	41.8278     	6886.5
45:28.9     	19:51:39.8         	8479.2   	3.5                 	6.6                   	-87.58466    	41.8278     	6889.6
45:29.9     	19:51:40.8         	8484.8   	2.6                 	6.8                   	-87.58459    	41.8278     	6892.7
45:30.9     	19:51:41.8         	8490.5   	3.6                 	6.5                   	-87.58451    	41.8277     	6895.9
45:31.7     	19:51:42.6         	8496.0   	2.9                 	6.2                   	-87.58444    	41.8277     	6899.0
45:33.0     	19:51:43.9         	8501.7   	3.6                 	6.4                   	-87.58437    	41.8277     	6902.3
45:33.8     	19:51:44.7         	8507.2   	2.7                 	6.7                   	-87.58430    	41.8277     	6905.3
45:35.0     	19:51:45.9         	8512.5   	3.2                 	6.6                   	-87.58422    	41.8276     	6908.1
45:35.8     	19:51:46.7         	8517.4   	2.4                 	6.6                   	-87.58415    	41.8276     	6910.9
45:37.0     	19:51:47.9         	8522.5   	3.4                 	6.9                   	-87.58407    	41.8276     	6914.0
45:37.8     	19:51:48.7         	8527.9   	2.9                 	7.1                   	-87.58398    	41.8276     	6917.1
45:39.0     	19:51:49.9         	8533.4   	3.3                 	6.7                   	-87.58390    	41.8276     	6920.2
45:39.8     	19:51:50.7         	8538.8   	2.7                 	6.1                   	-87.58383    	41.8276     	6923.2
45:41.0     	19:51:51.9         	8544.1   	3.3                 	6.0                   	-87.58377    	41.8275     	6926.2
45:41.8     	19:51:52.7         	8549.5   	2.8                 	5.8                   	-87.58370    	41.8275     	6929.4
45:43.0     	19:51:53.9         	8554.8   	3.3                 	5.6                   	-87.58364    	41.8275     	6932.6
45:43.8     	19:51:54.7         	8559.7   	2.6                 	5.6                   	-87.58358    	41.8275     	6935.5
45:44.7     	19:51:55.6         	8564.6   	3.2                 	6.3                   	-87.58351    	41.8275     	6938.5
45:45.8     	19:51:56.7         	8569.6   	3.0                 	6.5                   	-87.58343    	41.8275     	6941.7
45:46.7     	19:51:57.7         	8574.4   	2.7                 	6.1                   	-87.58336    	41.8274     	6944.6
45:47.9     	19:51:58.8         	8579.2   	2.9                 	5.9                   	-87.58329    	41.8274     	6947.5
45:48.8     	19:51:59.7         	8584.4   	3.0                 	6.1                   	-87.58322    	41.8274     	6950.6
45:49.9     	19:52:00.8         	8589.9   	2.9                 	6.0                   	-87.58315    	41.8274     	6953.7
45:50.8     	19:52:01.7         	8594.9   	2.4                 	5.5                   	-87.58309    	41.8274     	6956.4
45:51.9     	19:52:02.8         	8600.0   	2.9                 	5.8                   	-87.58304    	41.8273     	6959.0
45:52.8     	19:52:03.7         	8605.3   	2.7                 	6.0                   	-87.58297    	41.8273     	6961.9
45:53.9     	19:52:04.8         	8610.5   	3.0                 	5.8                   	-87.58291    	41.8273     	6964.7
45:54.8     	19:52:05.7         	8615.5   	2.6                 	5.4                   	-87.58285    	41.8273     	6967.7
45:55.9     	19:52:06.8         	8620.4   	3.3                 	5.7                   	-87.58278    	41.8273     	6970.8
45:56.8     	19:52:07.7         	8625.2   	2.8                 	6.1                   	-87.58272    	41.8272     	6973.9
45:57.9     	19:52:08.8         	8630.2   	3.2                 	6.0                   	-87.58264    	41.8272     	6977.1
45:58.8     	19:52:09.7         	8635.0   	2.9                 	5.5                   	-87.58258    	41.8272     	6980.2
45:59.7     	19:52:10.6         	8640.0   	3.5                 	5.6                   	-87.58251    	41.8272     	6983.5
46:00.8     	19:52:11.8         	8645.0   	2.8                 	5.8                   	-87.58245    	41.8272     	6986.6
46:01.8     	19:52:12.7         	8650.3   	3.6                 	5.5                   	-87.58239    	41.8272     	6989.8
46:02.9     	19:52:13.8         	8655.5   	3.0                 	5.4                   	-87.58232    	41.8272     	6993.0
46:03.8     	19:52:14.7         	8660.4   	2.9                 	5.8                   	-87.58226    	41.8271     	6995.8
46:04.9     	19:52:15.8         	8665.3   	2.8                 	5.8                   	-87.58219    	41.8271     	6998.8
46:05.8     	19:52:16.7         	8670.2   	3.2                 	5.5                   	-87.58213    	41.8271     	7002.0
46:06.9     	19:52:17.8         	8674.6   	2.4                 	5.4                   	-87.58206    	41.8271     	7004.9
46:07.8     	19:52:18.7         	8679.1   	3.3                 	5.9                   	-87.58200    	41.8271     	7007.9
46:08.9     	19:52:19.8         	8684.0   	2.7                 	6.2                   	-87.58193    	41.8271     	7011.0
46:09.9     	19:52:20.8         	8689.2   	3.5                 	5.9                   	-87.58186    	41.8271     	7014.2
46:11.0     	19:52:21.9         	8694.5   	2.8                 	5.7                   	-87.58179    	41.8271     	7017.4
46:11.9     	19:52:22.8         	8699.7   	2.8                 	5.9                   	-87.58173    	41.8270     	7020.3
46:12.7     	19:52:23.6         	8704.8   	2.9                 	5.6                   	-87.58167    	41.8270     	7023.2
46:13.9     	19:52:24.8         	8709.5   	2.6                 	5.1                   	-87.58160    	41.8270     	7025.8
46:14.8     	19:52:25.8         	8713.9   	3.0                 	5.3                   	-87.58154    	41.8270     	7028.6
46:16.0     	19:52:26.9         	8718.6   	2.8                 	6.0                   	-87.58148    	41.8270     	7031.7
46:16.9     	19:52:27.8         	8723.6   	3.5                 	6.1                   	-87.58141    	41.8270     	7035.0
46:18.0     	19:52:28.9         	8728.5   	2.6                 	6.0                   	-87.58133    	41.8270     	7038.1
46:18.9     	19:52:29.8         	8733.6   	3.5                 	6.1                   	-87.58126    	41.8269     	7041.3
46:20.0     	19:52:30.9         	8738.9   	2.8                 	6.2                   	-87.58119    	41.8269     	7044.5
46:20.9     	19:52:31.8         	8744.2   	3.5                 	5.6                   	-87.58112    	41.8269     	7047.7
46:22.0     	19:52:32.9         	8749.4   	2.8                 	5.0                   	-87.58106    	41.8269     	7050.9
46:22.9     	19:52:33.8         	8754.2   	3.1                 	5.3                   	-87.58100    	41.8269     	7053.8
46:24.0     	19:52:34.9         	8759.1   	2.8                 	5.4                   	-87.58094    	41.8269     	7056.8
46:24.9     	19:52:35.8         	8763.7   	2.9                 	5.3                   	-87.58088    	41.8269     	7059.7
46:26.0     	19:52:36.9         	8768.3   	3.1                 	5.5                   	-87.58082    	41.8268     	7062.7
46:26.9     	19:52:37.8         	8772.7   	2.7                 	6.0                   	-87.58075    	41.8268     	7065.5
46:27.7     	19:52:38.6         	8777.5   	3.2                 	5.8                   	-87.58068    	41.8268     	7068.5
46:28.9     	19:52:39.8         	8782.1   	2.8                 	5.5                   	-87.58062    	41.8268     	7071.5
46:29.7     	19:52:40.7         	8787.1   	3.4                 	5.7                   	-87.58055    	41.8268     	7074.7
46:31.0     	19:52:41.9         	8792.2   	3.0                 	5.8                   	-87.58048    	41.8268     	7077.9
46:31.8     	19:52:42.7         	8797.1   	3.1                 	5.4                   	-87.58042    	41.8268     	7080.9
46:33.0     	19:52:43.9         	8801.9   	2.7                 	5.3                   	-87.58036    	41.8268     	7083.8
46:33.8     	19:52:44.7         	8806.8   	3.3                 	5.7                   	-87.58029    	41.8268     	7086.9
46:35.0     	19:52:45.9         	8811.7   	2.6                 	5.8                   	-87.58023    	41.8267     	7089.9
46:35.8     	19:52:46.7         	8816.3   	3.0                 	5.5                   	-87.58016    	41.8267     	7092.7
46:37.0     	19:52:47.9         	8821.0   	3.2                 	5.4                   	-87.58010    	41.8267     	7095.9
46:37.8     	19:52:48.7         	8825.7   	2.9                 	5.4                   	-87.58003    	41.8267     	7099.0
46:39.0     	19:52:49.9         	8830.7   	3.3                 	5.2                   	-87.57997    	41.8267     	7102.2
46:39.8     	19:52:50.7         	8835.6   	2.9                 	4.9                   	-87.57991    	41.8267     	7105.4
46:40.7     	19:52:51.6         	8840.7   	3.4                 	5.1                   	-87.57986    	41.8267     	7108.6
46:41.8     	19:52:52.7         	8845.6   	2.4                 	5.3                   	-87.57980    	41.8266     	7111.5
46:42.7     	19:52:53.7         	8850.5   	3.4                 	5.2                   	-87.57974    	41.8266     	7114.5
46:43.9     	19:52:54.8         	8855.2   	2.8                 	5.0                   	-87.57968    	41.8266     	7117.5
46:44.9     	19:52:55.8         	8859.9   	3.3                 	5.3                   	-87.57962    	41.8266     	7120.7
46:45.9     	19:52:56.8         	8864.7   	2.8                 	5.5                   	-87.57955    	41.8266     	7123.7
46:46.8     	19:52:57.7         	8869.3   	2.7                 	5.3                   	-87.57949    	41.8266     	7126.5
46:47.9     	19:52:58.8         	8873.9   	2.9                 	5.1                   	-87.57943    	41.8266     	7129.4
46:48.9     	19:52:59.8         	8878.5   	2.5                 	5.3                   	-87.57937    	41.8266     	7132.1
46:49.9     	19:53:00.8         	8883.2   	2.7                 	5.2                   	-87.57931    	41.8265     	7134.9
46:50.9     	19:53:01.8         	8887.9   	2.9                 	4.8                   	-87.57926    	41.8265     	7137.9
46:51.9     	19:53:02.8         	8892.6   	3.1                 	4.9                   	-87.57920    	41.8265     	7141.1
46:52.9     	19:53:03.8         	8897.3   	2.9                 	5.3                   	-87.57914    	41.8265     	7144.2
46:54.0     	19:53:04.9         	8902.0   	3.1                 	5.5                   	-87.57908    	41.8265     	7147.3
46:54.9     	19:53:05.8         	8906.6   	2.5                 	5.6                   	-87.57902    	41.8265     	7150.1
46:55.8     	19:53:06.7         	8911.3   	3.3                 	5.8                   	-87.57895    	41.8265     	7153.1
46:56.9     	19:53:07.9         	8916.3   	2.6                 	6.0                   	-87.57888    	41.8265     	7156.1
46:57.9     	19:53:08.8         	8921.5   	3.4                 	5.6                   	-87.57881    	41.8265     	7159.2
46:59.0     	19:53:09.9         	8926.2   	2.6                 	5.4                   	-87.57875    	41.8264     	7162.0
46:59.9     	19:53:10.8         	8931.1   	3.3                 	5.4                   	-87.57868    	41.8264     	7165.0
47:01.0     	19:53:11.9         	8936.0   	2.6                 	5.5                   	-87.57862    	41.8264     	7167.9
47:01.9     	19:53:12.8         	8940.9   	3.3                 	5.0                   	-87.57856    	41.8264     	7170.9
47:03.0     	19:53:13.9         	8945.5   	2.6                 	5.0                   	-87.57850    	41.8264     	7173.8
47:03.9     	19:53:14.8         	8949.9   	3.0                 	5.4                   	-87.57844    	41.8264     	7176.5
47:05.0     	19:53:15.9         	8954.5   	2.4                 	5.5                   	-87.57838    	41.8264     	7179.2
47:05.9     	19:53:16.8         	8959.0   	3.0                 	5.5                   	-87.57832    	41.8264     	7181.9
47:07.0     	19:53:17.9         	8963.8   	3.0                 	5.5                   	-87.57825    	41.8263     	7185.2
