Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
09:04.4     	12:16:46.1         	1466.6   	2.4                 	4.9                   	-87.61499    	41.8592     	1415.1
09:05.6     	12:16:47.3         	1471.6   	3.1                 	4.6                   	-87.61498    	41.8592     	1418.1
09:06.5     	12:16:48.1         	1476.6   	2.8                 	4.5                   	-87.61497    	41.8591     	1421.1
09:07.7     	12:16:49.3         	1481.4   	2.8                 	4.6                   	-87.61496    	41.8591     	1424.0
09:08.5     	12:16:50.1         	1486.1   	2.7                 	4.5                   	-87.61495    	41.8590     	1426.9
09:09.4     	12:16:51.0         	1490.9   	2.5                 	4.2                   	-87.61494    	41.8590     	1429.9
09:10.5     	12:16:52.1         	1495.2   	2.0                 	4.2                   	-87.61493    	41.8590     	1432.4
09:11.4     	12:16:53.0         	1500.0   	3.2                 	4.9                   	-87.61492    	41.8589     	1435.3
09:12.5     	12:16:54.1         	1505.5   	3.6                 	5.1                   	-87.61490    	41.8589     	1438.8
09:13.4     	12:16:55.0         	1511.1   	2.7                 	5.1                   	-87.61488    	41.8588     	1442.3
09:14.5     	12:16:56.1         	1516.1   	2.8                 	4.9                   	-87.61487    	41.8588     	1445.2
09:15.4     	12:16:57.1         	1521.2   	3.1                 	4.6                   	-87.61486    	41.8587     	1448.3
09:16.5     	12:16:58.2         	1526.0   	2.4                 	4.2                   	-87.61486    	41.8587     	1451.0
09:17.4     	12:16:59.1         	1531.1   	3.6                 	4.4                   	-87.61486    	41.8587     	1454.3
09:18.5     	12:17:00.2         	1536.1   	2.1                 	4.6                   	-87.61486    	41.8586     	1457.3
09:19.5     	12:17:01.1         	1541.3   	3.3                 	4.4                   	-87.61485    	41.8586     	1460.5
09:20.6     	12:17:02.2         	1546.5   	3.0                 	4.2                   	-87.61484    	41.8585     	1463.9
09:21.5     	12:17:03.1         	1551.2   	2.4                 	4.2                   	-87.61483    	41.8585     	1466.8
09:22.5     	12:17:04.1         	1556.0   	3.0                 	4.2                   	-87.61482    	41.8585     	1469.9
09:23.5     	12:17:05.1         	1560.8   	2.6                 	4.2                   	-87.61481    	41.8584     	1472.9
09:24.4     	12:17:06.0         	1565.5   	2.9                 	3.9                   	-87.61481    	41.8584     	1475.9
09:25.5     	12:17:07.1         	1569.8   	2.0                 	3.9                   	-87.61481    	41.8584     	1478.4
09:26.4     	12:17:08.0         	1574.6   	3.4                 	4.8                   	-87.61481    	41.8583     	1481.2
09:27.5     	12:17:09.2         	1579.6   	2.9                 	5.2                   	-87.61480    	41.8583     	1483.8
09:28.4     	12:17:10.1         	1584.9   	3.3                 	5.1                   	-87.61479    	41.8582     	1486.8
09:29.5     	12:17:11.2         	1590.4   	3.7                 	4.8                   	-87.61478    	41.8582     	1490.2
09:30.4     	12:17:12.1         	1595.7   	2.9                 	4.7                   	-87.61477    	41.8581     	1493.4
09:31.5     	12:17:13.2         	1600.9   	3.2                 	4.2                   	-87.61476    	41.8581     	1496.7
09:32.5     	12:17:14.1         	1605.8   	2.5                 	4.3                   	-87.61475    	41.8581     	1499.6
09:33.6     	12:17:15.2         	1610.8   	3.1                 	5.0                   	-87.61474    	41.8580     	1502.5
09:34.6     	12:17:16.2         	1616.1   	2.3                 	5.1                   	-87.61474    	41.8580     	1505.4
09:35.6     	12:17:17.2         	1621.4   	2.9                 	4.5                   	-87.61473    	41.8579     	1508.5
09:36.5     	12:17:18.1         	1626.4   	3.0                 	4.5                   	-87.61473    	41.8579     	1511.4
09:37.4     	12:17:19.0         	1631.5   	2.5                 	4.6                   	-87.61473    	41.8579     	1514.4
09:38.5     	12:17:20.1         	1636.5   	2.9                 	4.4                   	-87.61472    	41.8578     	1517.3
09:39.4     	12:17:21.0         	1641.3   	2.3                 	4.3                   	-87.61472    	41.8578     	1520.0
09:40.6     	12:17:22.3         	1646.4   	3.4                 	4.9                   	-87.61472    	41.8577     	1523.1
09:41.4     	12:17:23.1         	1651.7   	2.5                 	5.1                   	-87.61471    	41.8577     	1526.1
09:42.5     	12:17:24.2         	1657.1   	3.3                 	4.6                   	-87.61470    	41.8576     	1529.3
09:43.4     	12:17:25.1         	1662.0   	2.4                 	4.4                   	-87.61468    	41.8576     	1532.2
09:44.6     	12:17:26.3         	1666.8   	2.9                 	4.4                   	-87.61467    	41.8576     	1535.1
09:45.4     	12:17:27.1         	1671.7   	2.9                 	4.2                   	-87.61465    	41.8575     	1538.2
09:46.7     	12:17:28.3         	1676.3   	2.7                 	4.1                   	-87.61465    	41.8575     	1540.9
09:47.5     	12:17:29.1         	1681.5   	3.3                 	4.6                   	-87.61465    	41.8575     	1544.1
09:48.7     	12:17:30.3         	1687.0   	3.0                 	5.1                   	-87.61465    	41.8574     	1547.4
09:49.5     	12:17:31.1         	1692.2   	2.3                 	5.2                   	-87.61465    	41.8574     	1550.1
09:50.4     	12:17:32.0         	1697.8   	3.2                 	5.1                   	-87.61465    	41.8573     	1553.2
09:51.6     	12:17:33.2         	1703.1   	2.4                 	5.1                   	-87.61464    	41.8573     	1556.2
09:52.4     	12:17:34.0         	1708.5   	3.5                 	4.4                   	-87.61463    	41.8572     	1559.4
09:53.6     	12:17:35.2         	1038.1   	2.4                 	4.2                   	-87.61463    	41.8572     	0.0
09:54.4     	12:17:36.0         	1717.7   	2.4                 	3.8                   	-87.61462    	41.8572     	1564.8
09:55.6     	12:17:37.3         	1722.1   	2.7                 	3.7                   	-87.61461    	41.8571     	1567.6
09:56.4     	12:17:38.1         	1726.5   	2.7                 	3.8                   	-87.61461    	41.8571     	1570.3
09:57.6     	12:17:39.3         	1731.0   	3.3                 	3.7                   	-87.61461    	41.8571     	1573.1
09:58.4     	12:17:40.1         	1735.6   	3.1                 	3.8                   	-87.61461    	41.8570     	1576.0
09:59.6     	12:17:41.3         	1740.4   	3.4                 	4.0                   	-87.61461    	41.8570     	1579.2
10:00.5     	12:17:42.1         	1745.2   	2.4                 	4.3                   	-87.61462    	41.8570     	1582.1
10:01.7     	12:17:43.3         	1750.3   	3.6                 	4.3                   	-87.61462    	41.8569     	1585.3
10:02.5     	12:17:44.1         	1755.3   	2.4                 	4.3                   	-87.61462    	41.8569     	1588.3
10:03.7     	12:17:45.3         	1760.0   	2.8                 	4.6                   	-87.61461    	41.8568     	1590.8
10:04.5     	12:17:46.1         	1765.2   	2.9                 	4.7                   	-87.61461    	41.8568     	1593.8
10:05.4     	12:17:47.0         	1770.2   	2.6                 	4.2                   	-87.61460    	41.8568     	1596.8
10:06.5     	12:17:48.1         	1774.8   	2.8                 	4.0                   	-87.61459    	41.8567     	1599.5
10:07.4     	12:17:49.0         	1779.5   	2.8                 	3.7                   	-87.61459    	41.8567     	1602.4
10:08.5     	12:17:50.1         	1784.0   	2.7                 	3.2                   	-87.61459    	41.8567     	1605.4
10:09.4     	12:17:51.1         	1788.0   	2.4                 	3.2                   	-87.61459    	41.8566     	1608.0
10:10.5     	12:17:52.2         	1792.7   	2.8                 	3.9                   	-87.61460    	41.8566     	1611.1
10:11.4     	12:17:53.1         	1797.6   	3.0                 	4.1                   	-87.61460    	41.8566     	1614.2
10:12.5     	12:17:54.2         	1802.2   	2.1                 	4.2                   	-87.61460    	41.8565     	1616.9
10:13.4     	12:17:55.1         	1807.3   	3.3                 	4.9                   	-87.61459    	41.8565     	1619.9
10:14.6     	12:17:56.2         	1812.5   	2.5                 	4.8                   	-87.61458    	41.8564     	1622.8
10:15.5     	12:17:57.1         	1817.4   	2.6                 	3.9                   	-87.61457    	41.8564     	1625.7
10:16.6     	12:17:58.2         	1822.2   	3.4                 	3.5                   	-87.61456    	41.8564     	1628.9
10:17.5     	12:17:59.1         	1826.7   	2.5                 	3.4                   	-87.61456    	41.8563     	1631.9
10:18.4     	12:18:00.0         	1831.0   	3.2                 	3.0                   	-87.61456    	41.8563     	1634.9
10:19.5     	12:18:01.1         	1835.2   	2.3                 	3.0                   	-87.61456    	41.8563     	1637.8
10:20.5     	12:18:02.1         	1839.5   	3.1                 	3.6                   	-87.61457    	41.8562     	1640.6
10:21.5     	12:18:03.1         	1844.4   	3.2                 	3.9                   	-87.61457    	41.8562     	1643.9
10:22.5     	12:18:04.1         	1849.1   	2.3                 	3.9                   	-87.61457    	41.8562     	1646.8
10:23.5     	12:18:05.1         	1854.1   	3.5                 	3.9                   	-87.61456    	41.8561     	1650.0
10:24.5     	12:18:06.2         	1859.0   	2.9                 	3.8                   	-87.61456    	41.8561     	1653.2
10:25.6     	12:18:07.3         	1863.7   	3.2                 	3.3                   	-87.61456    	41.8561     	1656.4
10:26.5     	12:18:08.2         	1867.8   	2.4                 	3.1                   	-87.61456    	41.8560     	1659.2
10:27.6     	12:18:09.3         	1871.8   	3.1                 	3.4                   	-87.61456    	41.8560     	1661.7
10:28.5     	12:18:10.2         	1876.3   	3.4                 	3.4                   	-87.61456    	41.8560     	1664.8
10:29.6     	12:18:11.3         	1880.7   	2.8                 	3.2                   	-87.61456    	41.8560     	1667.8
10:30.6     	12:18:12.2         	1885.1   	2.7                 	3.6                   	-87.61455    	41.8559     	1670.7
10:31.7     	12:18:13.3         	1889.5   	2.7                 	3.6                   	-87.61455    	41.8559     	1673.5
10:32.6     	12:18:14.2         	1893.9   	2.9                 	3.1                   	-87.61454    	41.8559     	1676.5
10:33.4     	12:18:15.0         	1898.2   	3.1                 	2.8                   	-87.61454    	41.8558     	1679.7
10:34.6     	12:18:16.2         	1902.5   	2.7                 	3.0                   	-87.61454    	41.8558     	1682.8
10:35.4     	12:18:17.0         	1907.2   	3.4                 	3.7                   	-87.61454    	41.8558     	1686.2
10:36.6     	12:18:18.2         	1912.3   	3.0                 	4.0                   	-87.61455    	41.8557     	1689.6
10:37.4     	12:18:19.0         	1917.2   	3.0                 	3.9                   	-87.61455    	41.8557     	1692.7
10:38.6     	12:18:20.2         	1921.8   	2.6                 	4.0                   	-87.61454    	41.8557     	1695.5
10:39.4     	12:18:21.0         	1926.1   	3.2                 	3.1                   	-87.61452    	41.8556     	1698.6
10:40.6     	12:18:22.2         	1929.4   	2.3                 	2.1                   	-87.61449    	41.8556     	1701.5
10:41.4     	12:18:23.1         	1932.5   	3.3                 	1.1                   	-87.61448    	41.8556     	1704.7
10:42.6     	12:18:24.3         	1936.0   	2.9                 	1.8                   	-87.61448    	41.8556     	1708.0
10:43.5     	12:18:25.2         	1939.3   	2.6                 	2.1                   	-87.61449    	41.8556     	1710.8
10:44.6     	12:18:26.3         	1943.2   	3.2                 	2.8                   	-87.61450    	41.8556     	1713.9
10:45.5     	12:18:27.2         	1947.3   	2.6                 	3.1                   	-87.61451    	41.8555     	1716.8
10:46.4     	12:18:28.1         	1951.5   	3.0                 	2.6                   	-87.61451    	41.8555     	1719.9
10:47.6     	12:18:29.2         	1955.3   	3.1                 	1.9                   	-87.61451    	41.8555     	1722.9
10:48.5     	12:18:30.1         	1958.6   	2.6                 	1.5                   	-87.61451    	41.8555     	1725.8
10:49.6     	12:18:31.2         	1961.5   	2.4                 	1.7                   	-87.61450    	41.8555     	1728.4
10:50.5     	12:18:32.1         	1964.6   	2.8                 	1.7                   	-87.61449    	41.8555     	1731.1
10:51.6     	12:18:33.2         	1967.9   	2.8                 	1.6                   	-87.61449    	41.8554     	1734.0
10:52.5     	12:18:34.1         	1971.3   	2.8                 	2.1                   	-87.61449    	41.8554     	1736.8
10:53.6     	12:18:35.2         	1975.1   	3.1                 	2.6                   	-87.61449    	41.8554     	1739.8
10:54.5     	12:18:36.1         	1978.8   	2.2                 	2.5                   	-87.61450    	41.8554     	1742.6
10:55.6     	12:18:37.2         	1982.6   	3.3                 	2.3                   	-87.61451    	41.8554     	1745.6
10:56.5     	12:18:38.2         	1986.4   	3.0                 	1.9                   	-87.61451    	41.8553     	1748.8
10:57.6     	12:18:39.3         	1989.5   	2.5                 	1.7                   	-87.61451    	41.8553     	1751.4
10:58.5     	12:18:40.2         	1992.4   	2.9                 	1.2                   	-87.61451    	41.8553     	1754.0
10:59.6     	12:18:41.3         	1995.3   	3.2                 	1.1                   	-87.61450    	41.8553     	1756.9
11:00.5     	12:18:42.2         	1998.2   	2.9                 	1.1                   	-87.61449    	41.8553     	1760.0
11:01.4     	12:18:43.1         	2001.1   	3.0                 	0.8                   	-87.61449    	41.8553     	1763.0
11:02.6     	12:18:44.2         	2004.0   	2.5                 	1.3                   	-87.61449    	41.8553     	1765.9
11:03.5     	12:18:45.1         	2007.1   	2.6                 	1.6                   	-87.61449    	41.8553     	1768.6
11:04.6     	12:18:46.2         	2010.7   	3.4                 	1.8                   	-87.61449    	41.8553     	1771.8
11:05.5     	12:18:47.1         	2014.0   	2.2                 	1.5                   	-87.61450    	41.8552     	1774.7
11:06.6     	12:18:48.2         	2017.0   	3.1                 	1.3                   	-87.61450    	41.8552     	1777.5
11:07.5     	12:18:49.1         	2019.7   	2.3                 	1.2                   	-87.61449    	41.8552     	1780.1
11:08.6     	12:18:50.2         	2022.6   	3.1                 	0.8                   	-87.61449    	41.8552     	1783.0
11:09.5     	12:18:51.1         	2025.4   	2.3                 	1.1                   	-87.61449    	41.8552     	1785.8
11:10.6     	12:18:52.2         	2028.5   	3.4                 	0.9                   	-87.61450    	41.8552     	1789.0
11:11.5     	12:18:53.2         	2031.5   	2.8                 	1.0                   	-87.61450    	41.8552     	1792.0
11:12.6     	12:18:54.3         	2034.2   	2.3                 	1.3                   	-87.61451    	41.8552     	1794.7
11:13.5     	12:18:55.2         	2037.1   	3.0                 	1.1                   	-87.61451    	41.8552     	1797.5
11:14.4     	12:18:56.1         	2040.0   	2.6                 	1.0                   	-87.61451    	41.8552     	1800.3
11:15.5     	12:18:57.2         	2042.6   	3.0                 	0.4                   	-87.61450    	41.8551     	1803.1
11:16.4     	12:18:58.1         	1262.5   	2.6                 	0.2                   	-87.61450    	41.8551     	0.0
11:17.6     	12:18:59.2         	2047.0   	3.1                 	0.1                   	-87.61450    	41.8551     	1808.6
11:18.5     	12:19:00.1         	2049.3   	2.4                 	0.3                   	-87.61450    	41.8551     	1811.5
11:19.6     	12:19:01.2         	2051.8   	3.2                 	0.3                   	-87.61450    	41.8551     	1814.5
11:20.5     	12:19:02.1         	2054.1   	2.0                 	0.5                   	-87.61450    	41.8551     	1817.1
11:21.6     	12:19:03.2         	2056.5   	3.2                 	0.9                   	-87.61450    	41.8551     	1819.7
11:22.5     	12:19:04.1         	2059.4   	2.5                 	1.1                   	-87.61450    	41.8551     	1822.6
11:23.6     	12:19:05.2         	2062.0   	2.6                 	0.9                   	-87.61450    	41.8551     	1825.1
11:24.5     	12:19:06.1         	2064.8   	2.9                 	0.8                   	-87.61451    	41.8551     	1828.0
11:25.6     	12:19:07.2         	2067.3   	2.2                 	0.5                   	-87.61451    	41.8551     	1830.6
11:26.5     	12:19:08.2         	2069.5   	2.8                 	0.2                   	-87.61451    	41.8551     	1833.2
11:27.4     	12:19:09.1         	2071.4   	2.7                 	0.3                   	-87.61451    	41.8551     	1835.8
11:28.5     	12:19:10.2         	2073.5   	3.3                 	0.7                   	-87.61450    	41.8551     	1838.5
11:29.4     	12:19:11.1         	2075.8   	2.3                 	0.9                   	-87.61449    	41.8551     	1841.1
11:30.5     	12:19:12.2         	2078.1   	3.2                 	0.5                   	-87.61449    	41.8551     	1843.6
11:31.5     	12:19:13.1         	2080.8   	2.7                 	0.7                   	-87.61449    	41.8551     	1846.6
11:32.6     	12:19:14.2         	2083.4   	2.3                 	0.9                   	-87.61449    	41.8551     	1849.2
11:33.5     	12:19:15.1         	2086.1   	2.4                 	1.0                   	-87.61449    	41.8551     	1851.7
11:34.6     	12:19:16.2         	2088.7   	2.8                 	0.6                   	-87.61449    	41.8551     	1854.4
11:35.5     	12:19:17.1         	2091.4   	2.9                 	0.4                   	-87.61449    	41.8551     	1857.4
11:36.6     	12:19:18.2         	2094.2   	3.1                 	0.4                   	-87.61449    	41.8551     	1860.6
11:37.5     	12:19:19.1         	2096.5   	2.6                 	0.7                   	-87.61448    	41.8551     	1863.5
11:38.6     	12:19:20.2         	2098.9   	2.9                 	1.2                   	-87.61447    	41.8551     	1866.5
11:39.5     	12:19:21.2         	2101.0   	2.3                 	1.2                   	-87.61446    	41.8551     	1869.0
11:40.6     	12:19:22.3         	2103.3   	2.9                 	0.3                   	-87.61445    	41.8551     	1871.7
11:41.5     	12:19:23.2         	2105.8   	3.0                 	0.2                   	-87.61445    	41.8551     	1874.8
11:42.4     	12:19:24.1         	2108.4   	2.6                 	0.6                   	-87.61445    	41.8551     	1877.8
11:43.5     	12:19:25.2         	2110.9   	2.8                 	0.5                   	-87.61445    	41.8550     	1880.5
11:44.5     	12:19:26.1         	2113.1   	2.5                 	0.5                   	-87.61445    	41.8550     	1883.1
11:45.6     	12:19:27.2         	2115.3   	2.9                 	1.5                   	-87.61444    	41.8550     	1885.8
11:46.5     	12:19:28.1         	2117.1   	1.8                 	1.7                   	-87.61442    	41.8550     	1888.2
11:47.6     	12:19:29.2         	2118.9   	3.1                 	1.2                   	-87.61440    	41.8550     	1890.7
11:48.5     	12:19:30.1         	2121.0   	2.3                 	0.5                   	-87.61439    	41.8551     	1893.6
11:49.6     	12:19:31.2         	2123.4   	3.1                 	0.6                   	-87.61439    	41.8551     	1896.5
11:50.5     	12:19:32.1         	2126.2   	2.7                 	0.9                   	-87.61439    	41.8550     	1899.5
11:51.6     	12:19:33.2         	2128.8   	2.2                 	0.8                   	-87.61438    	41.8550     	1902.0
11:52.5     	12:19:34.1         	2131.6   	2.9                 	1.1                   	-87.61438    	41.8550     	1904.8
11:53.6     	12:19:35.3         	2134.2   	2.3                 	1.4                   	-87.61437    	41.8550     	1907.5
11:54.5     	12:19:36.2         	2136.5   	2.6                 	1.4                   	-87.61436    	41.8550     	1910.1
11:55.6     	12:19:37.3         	2138.5   	2.5                 	1.8                   	-87.61434    	41.8550     	1912.8
11:56.5     	12:19:38.2         	2140.4   	2.5                 	1.7                   	-87.61432    	41.8550     	1915.4
11:57.4     	12:19:39.1         	2142.5   	2.8                 	1.1                   	-87.61430    	41.8550     	1918.0
11:58.6     	12:19:40.2         	2144.6   	2.3                 	0.7                   	-87.61429    	41.8550     	1920.4
11:59.5     	12:19:41.1         	2146.8   	3.0                 	1.0                   	-87.61428    	41.8550     	1922.9
12:00.6     	12:19:42.2         	2149.6   	2.5                 	1.6                   	-87.61427    	41.8550     	1925.7
12:01.5     	12:19:43.1         	2152.6   	3.2                 	1.3                   	-87.61426    	41.8550     	1928.7
12:02.6     	12:19:44.2         	2155.5   	2.3                 	1.1                   	-87.61425    	41.8550     	1931.6
12:03.5     	12:19:45.1         	2158.2   	2.9                 	1.2                   	-87.61424    	41.8550     	1934.4
12:04.6     	12:19:46.2         	2161.0   	3.0                 	1.1                   	-87.61422    	41.8550     	1937.5
12:05.5     	12:19:47.1         	2163.6   	2.2                 	0.9                   	-87.61421    	41.8550     	1940.2
12:06.6     	12:19:48.3         	2166.4   	3.3                 	1.2                   	-87.61420    	41.8550     	1943.2
12:07.5     	12:19:49.2         	2169.4   	2.5                 	1.6                   	-87.61419    	41.8550     	1946.3
12:08.6     	12:19:50.3         	2172.4   	3.1                 	1.1                   	-87.61418    	41.8550     	1949.4
12:09.5     	12:19:51.2         	2174.9   	2.1                 	0.9                   	-87.61417    	41.8549     	1952.0
12:10.4     	12:19:52.1         	2177.7   	2.9                 	1.4                   	-87.61416    	41.8549     	1954.7
12:11.6     	12:19:53.2         	2180.7   	2.5                 	1.4                   	-87.61415    	41.8549     	1957.6
12:12.5     	12:19:54.1         	2183.3   	2.6                 	0.9                   	-87.61414    	41.8549     	1960.2
12:13.6     	12:19:55.2         	2185.9   	2.9                 	1.0                   	-87.61413    	41.8549     	1963.1
12:14.5     	12:19:56.1         	2188.4   	2.4                 	1.2                   	-87.61412    	41.8549     	1965.7
12:15.6     	12:19:57.2         	2191.4   	2.8                 	1.1                   	-87.61411    	41.8549     	1968.6
12:16.5     	12:19:58.1         	2194.1   	2.8                 	0.8                   	-87.61410    	41.8549     	1971.4
12:17.6     	12:19:59.2         	2196.8   	2.2                 	1.2                   	-87.61410    	41.8549     	1974.0
12:18.5     	12:20:00.1         	2199.7   	2.9                 	1.1                   	-87.61410    	41.8549     	1976.8
12:19.6     	12:20:01.2         	2202.5   	2.1                 	1.1                   	-87.61409    	41.8549     	1979.4
12:20.5     	12:20:02.2         	2205.7   	3.2                 	2.0                   	-87.61408    	41.8549     	1982.4
12:21.6     	12:20:03.3         	2209.3   	2.7                 	2.2                   	-87.61407    	41.8548     	1985.6
12:23.6     	12:20:05.3         	2216.2   	3.2                 	2.3                   	-87.61405    	41.8548     	1991.4
12:24.6     	12:20:06.2         	2219.8   	2.2                 	2.3                   	-87.61404    	41.8548     	1994.3
12:25.5     	12:20:07.1         	2223.2   	2.8                 	2.0                   	-87.61403    	41.8548     	1996.9
12:26.6     	12:20:08.2         	2226.6   	2.6                 	2.0                   	-87.61403    	41.8547     	1999.6
12:27.5     	12:20:09.1         	2229.6   	2.7                 	2.3                   	-87.61403    	41.8547     	2001.9
12:28.6     	12:20:10.2         	2233.3   	3.2                 	2.6                   	-87.61403    	41.8547     	2004.7
12:29.5     	12:20:11.1         	2237.1   	3.1                 	2.4                   	-87.61403    	41.8547     	2007.6
12:30.6     	12:20:12.2         	2241.1   	2.9                 	3.0                   	-87.61402    	41.8547     	2010.5
12:31.5     	12:20:13.1         	2244.8   	2.2                 	3.0                   	-87.61401    	41.8546     	2013.1
12:32.6     	12:20:14.2         	2248.3   	2.3                 	2.6                   	-87.61400    	41.8546     	2015.4
12:33.5     	12:20:15.2         	2252.0   	2.9                 	2.9                   	-87.61399    	41.8546     	2018.2
12:36.6     	12:20:18.3         	2263.8   	2.8                 	3.1                   	-87.61394    	41.8545     	2026.6
12:37.5     	12:20:19.2         	2267.6   	1.9                 	3.1                   	-87.61394    	41.8545     	2029.2
12:38.4     	12:20:20.0         	2271.6   	3.0                 	2.7                   	-87.61393    	41.8545     	2032.1
12:39.6     	12:20:21.2         	2275.2   	2.1                 	2.3                   	-87.61392    	41.8544     	2034.8
12:40.4     	12:20:22.0         	2278.5   	2.9                 	2.6                   	-87.61390    	41.8544     	2037.4
12:41.6     	12:20:23.2         	2282.0   	2.3                 	2.6                   	-87.61389    	41.8544     	2040.2
12:42.4     	12:20:24.0         	2285.5   	2.8                 	2.2                   	-87.61387    	41.8544     	2043.0
12:43.6     	12:20:25.2         	2289.0   	2.4                 	2.0                   	-87.61386    	41.8544     	2045.9
12:44.5     	12:20:26.1         	2292.4   	2.6                 	2.4                   	-87.61385    	41.8544     	2048.6
12:45.6     	12:20:27.2         	2296.2   	3.0                 	2.3                   	-87.61385    	41.8543     	2051.6
12:46.4     	12:20:28.0         	2299.8   	2.3                 	2.2                   	-87.61384    	41.8543     	2054.4
12:47.6     	12:20:29.3         	2303.5   	3.0                 	2.9                   	-87.61383    	41.8543     	2057.2
12:48.4     	12:20:30.1         	2307.8   	3.2                 	2.7                   	-87.61382    	41.8543     	2060.6
12:49.6     	12:20:31.3         	2311.7   	2.8                 	2.1                   	-87.61381    	41.8542     	2063.8
12:50.4     	12:20:32.1         	2315.0   	2.5                 	1.8                   	-87.61380    	41.8542     	2066.6
12:51.7     	12:20:33.3         	2318.4   	2.8                 	2.1                   	-87.61379    	41.8542     	2069.4
12:52.6     	12:20:34.2         	2322.1   	3.2                 	2.0                   	-87.61379    	41.8542     	2072.5
12:53.5     	12:20:35.1         	1369.4   	2.0                 	1.7                   	-87.61379    	41.8542     	0.0
12:54.5     	12:20:36.1         	2328.6   	2.9                 	2.0                   	-87.61379    	41.8542     	2077.8
12:55.5     	12:20:37.1         	2332.3   	3.1                 	2.3                   	-87.61379    	41.8541     	2080.8
12:56.5     	12:20:38.1         	2336.0   	2.9                 	1.9                   	-87.61379    	41.8541     	2083.9
12:57.5     	12:20:39.1         	2339.7   	3.5                 	2.2                   	-87.61378    	41.8541     	2087.0
12:58.5     	12:20:40.1         	2343.4   	2.7                 	2.2                   	-87.61378    	41.8541     	2090.0
12:59.5     	12:20:41.1         	2346.9   	3.6                 	1.6                   	-87.61378    	41.8541     	2093.0
13:00.6     	12:20:42.3         	2350.3   	2.5                 	1.6                   	-87.61378    	41.8541     	2096.0
13:01.5     	12:20:43.2         	2353.6   	3.0                 	2.0                   	-87.61378    	41.8540     	2098.8
13:02.6     	12:20:44.3         	2357.2   	2.6                 	2.1                   	-87.61378    	41.8540     	2101.7
13:03.5     	12:20:45.2         	2360.5   	2.7                 	1.6                   	-87.61378    	41.8540     	2104.4
13:04.6     	12:20:46.3         	2363.2   	2.0                 	1.2                   	-87.61377    	41.8540     	2106.8
13:05.5     	12:20:47.2         	2366.2   	3.2                 	1.7                   	-87.61377    	41.8540     	2109.5
13:06.5     	12:20:48.1         	2369.8   	3.0                 	1.8                   	-87.61376    	41.8540     	2112.6
13:07.6     	12:20:49.2         	2372.9   	2.3                 	1.6                   	-87.61376    	41.8539     	2115.2
13:08.5     	12:20:50.1         	2376.1   	2.9                 	2.2                   	-87.61376    	41.8539     	2117.9
13:09.6     	12:20:51.2         	2379.7   	2.5                 	2.4                   	-87.61377    	41.8539     	2120.7
13:10.5     	12:20:52.1         	2383.3   	3.2                 	2.0                   	-87.61378    	41.8539     	2123.6
13:11.6     	12:20:53.2         	2386.5   	2.3                 	1.5                   	-87.61378    	41.8539     	2126.4
13:12.5     	12:20:54.1         	2389.6   	2.8                 	1.6                   	-87.61379    	41.8539     	2129.1
13:13.6     	12:20:55.2         	2392.6   	2.6                 	1.3                   	-87.61379    	41.8538     	2131.8
13:14.5     	12:20:56.1         	2395.5   	2.6                 	0.8                   	-87.61379    	41.8538     	2134.5
13:15.6     	12:20:57.3         	2398.1   	2.8                 	0.9                   	-87.61379    	41.8538     	2137.2
13:16.5     	12:20:58.2         	2401.0   	2.4                 	1.5                   	-87.61380    	41.8538     	2139.9
13:17.6     	12:20:59.3         	2404.3   	3.2                 	1.5                   	-87.61380    	41.8538     	2142.9
13:18.6     	12:21:00.2         	2407.4   	2.1                 	1.6                   	-87.61380    	41.8538     	2145.6
13:19.7     	12:21:01.3         	2410.6   	2.7                 	2.2                   	-87.61380    	41.8538     	2148.1
13:20.6     	12:21:02.2         	2414.1   	2.7                 	2.2                   	-87.61381    	41.8538     	2150.9
13:21.4     	12:21:03.0         	2417.6   	2.6                 	1.7                   	-87.61381    	41.8537     	2153.8
13:22.6     	12:21:04.2         	2421.1   	3.4                 	1.9                   	-87.61382    	41.8537     	2156.9
13:23.4     	12:21:05.0         	2424.5   	2.6                 	2.0                   	-87.61383    	41.8537     	2159.9
13:24.6     	12:21:06.2         	2427.7   	2.6                 	1.8                   	-87.61384    	41.8537     	2162.7
13:25.4     	12:21:07.0         	2430.6   	2.7                 	1.8                   	-87.61385    	41.8537     	2165.4
13:26.6     	12:21:08.2         	2433.4   	2.3                 	2.1                   	-87.61387    	41.8537     	2167.8
13:27.4     	12:21:09.1         	2436.5   	3.1                 	2.0                   	-87.61388    	41.8537     	2170.4
13:28.6     	12:21:10.3         	2439.4   	2.4                 	1.6                   	-87.61389    	41.8536     	2173.0
13:29.5     	12:21:11.2         	2442.6   	3.4                 	1.7                   	-87.61390    	41.8536     	2175.8
13:30.6     	12:21:12.3         	2446.1   	3.0                 	1.9                   	-87.61390    	41.8536     	2178.9
13:31.6     	12:21:13.2         	2449.4   	2.5                 	1.8                   	-87.61391    	41.8536     	2181.7
13:32.7     	12:21:14.3         	2452.8   	3.1                 	2.0                   	-87.61392    	41.8536     	2184.6
13:33.6     	12:21:15.2         	2456.6   	2.8                 	2.4                   	-87.61392    	41.8536     	2187.7
