Time[sec]	Pressure[mbar]	T[°C] 	U[%]	Geo Pot[m]	Dew [°C]	RI    	GRI     	MRI    	CL [m/s]	D [g/m3]	VP [mbar]	Pot Te [°C]	Vi Te [°C]	Spec U [g/kg]	UTC Time [sec]	Wsp [m/s]	Wdir [°]	N/S Wind [m/s]	E/W Wind [m/s]	Vert Wind [m/s]	Lon [°]    	Lat [°]   	Geometric Height [m]
01780.0  	  433.3       	 -18.5	  24	  6918    	 -32.7  	 133.4	   ///./	 1191.4	 320.1  	  592.8 	  0.3    	   54.9    	 -18.4    	  0.41       	 61060.2      	   9.3   	 283    	 ////./       	 ////./       	 ////./        	  -87.44099	  41.85903	  6927.6
01781.0  	  433.1       	 -18.5	  24	  6922    	 -32.8  	 133.3	   ///./	 1192.0	 320.1  	  592.6 	  0.3    	   54.9    	 -18.4    	  0.41       	 61061.2      	   9.4   	 283    	 ////./       	 ////./       	 ////./        	  -87.44087	  41.85901	  6931.5
01782.0  	  432.9       	 -18.5	  24	  6926    	 -32.8  	 133.3	   ///./	 1192.6	 320.1  	  592.3 	  0.3    	   54.9    	 -18.5    	  0.41       	 61062.2      	   9.4   	 283    	 ////./       	 ////./       	 ////./        	  -87.44076	  41.85899	  6935.4
01783.0  	  432.6       	 -18.6	  24	  6930    	 -32.8  	 133.2	   ///./	 1193.1	 320.0  	  592.1 	  0.3    	   54.9    	 -18.5    	  0.41       	 61063.2      	   9.4   	 283    	 ////./       	 ////./       	 ////./        	  -87.44064	  41.85897	  6939.3
01784.0  	  432.4       	 -18.6	  24	  6934    	 -32.8  	 133.2	   ///./	 1193.7	 320.0  	  591.9 	  0.3    	   54.9    	 -18.5    	  0.41       	 61064.2      	   9.4   	 283    	 ////./       	 ////./       	 ////./        	  -87.44053	  41.85894	  6943.2
01785.0  	  432.2       	 -18.6	  24	  6938    	 -32.8  	 133.1	   ///./	 1194.2	 320.0  	  591.6 	  0.3    	   54.9    	 -18.6    	  0.41       	 61065.2      	   9.5   	 283    	 ////./       	 ////./       	 ////./        	  -87.44042	  41.85892	  6947.1
01786.0  	  432.0       	 -18.7	  24	  6941    	 -32.8  	 133.1	   ///./	 1194.8	 320.0  	  591.4 	  0.3    	   55.0    	 -18.6    	  0.41       	 61066.2      	   9.5   	 283    	 ////./       	 ////./       	 ////./        	  -87.44030	  41.85890	  6951.0
01787.0  	  431.7       	 -18.7	  24	  6945    	 -32.8  	 133.1	   ///./	 1195.4	 320.0  	  591.2 	  0.3    	   55.0    	 -18.6    	  0.41       	 61067.2      	   9.5   	 284    	 ////./       	 ////./       	 ////./        	  -87.44019	  41.85887	  6954.9
01788.0  	  431.5       	 -18.7	  24	  6949    	 -32.8  	 133.0	   ///./	 1195.9	 319.9  	  590.9 	  0.3    	   55.0    	 -18.7    	  0.41       	 61068.2      	   9.6   	 284    	 ////./       	 ////./       	 ////./        	  -87.44007	  41.85885	  6958.8
01789.0  	  431.3       	 -18.7	  24	  6953    	 -32.8  	 133.0	   ///./	 1196.5	 319.9  	  590.7 	  0.3    	   55.0    	 -18.7    	  0.41       	 61069.2      	   9.6   	 284    	 ////./       	 ////./       	 ////./        	  -87.43996	  41.85883	  6962.5
01790.0  	  431.1       	 -18.8	  24	  6957    	 -32.8  	 132.9	   ///./	 1197.0	 319.9  	  590.5 	  0.3    	   55.0    	 -18.7    	  0.41       	 61070.2      	   9.7   	 284    	 ////./       	 ////./       	 ////./        	  -87.43985	  41.85881	  6966.3
01791.0  	  430.9       	 -18.8	  24	  6960    	 -32.8  	 132.9	   ///./	 1197.6	 319.9  	  590.2 	  0.3    	   55.0    	 -18.7    	  0.41       	 61071.2      	   9.7   	 284    	 ////./       	 ////./       	 ////./        	  -87.43973	  41.85878	  6970.0
01792.0  	  430.6       	 -18.8	  25	  6964    	 -32.8  	 132.8	   ///./	 1198.1	 319.9  	  590.0 	  0.3    	   55.0    	 -18.8    	  0.41       	 61072.2      	   9.7   	 284    	 ////./       	 ////./       	 ////./        	  -87.43962	  41.85876	  6973.7
01793.0  	  430.4       	 -18.9	  25	  6968    	 -32.8  	 132.8	   ///./	 1198.6	 319.8  	  589.8 	  0.3    	   55.0    	 -18.8    	  0.41       	 61073.2      	   9.8   	 285    	 ////./       	 ////./       	 ////./        	  -87.43950	  41.85874	  6977.4
01794.0  	  430.2       	 -18.9	  25	  6971    	 -32.8  	 132.7	   ///./	 1199.2	 319.8  	  589.6 	  0.3    	   55.0    	 -18.8    	  0.41       	 61074.2      	   9.8   	 285    	 ////./       	 ////./       	 ////./        	  -87.43939	  41.85871	  6981.1
01795.0  	  430.0       	 -18.9	  25	  6975    	 -32.8  	 132.7	   ///./	 1199.7	 319.8  	  589.4 	  0.3    	   55.0    	 -18.9    	  0.41       	 61075.2      	   9.8   	 285    	 ////./       	 ////./       	 ////./        	  -87.43927	  41.85869	  6984.8
01796.0  	  429.8       	 -19.0	  25	  6979    	 -32.8  	 132.6	   ///./	 1200.2	 319.8  	  589.1 	  0.3    	   55.0    	 -18.9    	  0.41       	 61076.2      	   9.9   	 285    	 ////./       	 ////./       	 ////./        	  -87.43916	  41.85867	  6988.4
01797.0  	  429.6       	 -19.0	  25	  6982    	 -32.8  	 132.6	   ///./	 1200.7	 319.8  	  588.9 	  0.3    	   55.0    	 -18.9    	  0.41       	 61077.2      	   9.9   	 285    	 ////./       	 ////./       	 ////./        	  -87.43905	  41.85864	  6992.1
01798.0  	  429.4       	 -19.0	  25	  6986    	 -32.8  	 132.5	   ///./	 1201.3	 319.8  	  588.7 	  0.3    	   55.1    	 -19.0    	  0.41       	 61078.2      	  10.0   	 285    	 ////./       	 ////./       	 ////./        	  -87.43893	  41.85862	  6995.7
01799.0  	  429.2       	 -19.0	  25	  6990    	 -32.8  	 132.5	   ///./	 1201.8	 319.7  	  588.5 	  0.3    	   55.1    	 -19.0    	  0.41       	 61079.2      	  10.0   	 285    	 ////./       	 ////./       	 ////./        	  -87.43882	  41.85860	  6999.4
01800.0  	  429.0       	 -19.1	  25	  6993    	 -32.8  	 132.5	   ///./	 1202.3	 319.7  	  588.2 	  0.3    	   55.1    	 -19.0    	  0.41       	 61080.2      	  10.0   	 286    	 ////./       	 ////./       	 ////./        	  -87.43870	  41.85857	  7003.0
01801.0  	  428.7       	 -19.1	  25	  6997    	 -32.8  	 132.4	   ///./	 1202.9	 319.7  	  588.0 	  0.3    	   55.1    	 -19.0    	  0.41       	 61081.2      	  10.1   	 286    	 ////./       	 ////./       	 ////./        	  -87.43858	  41.85855	  7006.6
01802.0  	  428.5       	 -19.1	  25	  7001    	 -32.8  	 132.4	   ///./	 1203.4	 319.7  	  587.8 	  0.3    	   55.1    	 -19.1    	  0.41       	 61082.2      	  10.1   	 286    	 ////./       	 ////./       	 ////./        	  -87.43845	  41.85852	  7010.3
01803.0  	  428.3       	 -19.1	  25	  7004    	 -32.8  	 132.3	   ///./	 1203.9	 319.7  	  587.6 	  0.3    	   55.1    	 -19.1    	  0.41       	 61083.2      	  10.2   	 286    	 ////./       	 ////./       	 ////./        	  -87.43833	  41.85849	  7013.9
01804.0  	  428.1       	 -19.2	  25	  7008    	 -32.8  	 132.3	   ///./	 1204.4	 319.7  	  587.3 	  0.3    	   55.1    	 -19.1    	  0.41       	 61084.2      	  10.2   	 286    	 ////./       	 ////./       	 ////./        	  -87.43821	  41.85846	  7017.6
01805.0  	  427.9       	 -19.2	  25	  7011    	 -32.8  	 132.2	   ///./	 1205.0	 319.6  	  587.1 	  0.3    	   55.1    	 -19.1    	  0.41       	 61085.2      	  10.2   	 286    	 ////./       	 ////./       	 ////./        	  -87.43808	  41.85843	  7021.2
01806.0  	  427.7       	 -19.2	  26	  7015    	 -32.8  	 132.2	   ///./	 1205.5	 319.6  	  586.9 	  0.3    	   55.2    	 -19.2    	  0.41       	 61086.2      	  10.3   	 286    	 ////./       	 ////./       	 ////./        	  -87.43796	  41.85840	  7024.8
01807.0  	  427.5       	 -19.3	  26	  7019    	 -32.8  	 132.1	   ///./	 1206.0	 319.6  	  586.7 	  0.3    	   55.2    	 -19.2    	  0.41       	 61087.2      	  10.3   	 286    	 ////./       	 ////./       	 ////./        	  -87.43783	  41.85837	  7028.5
01808.0  	  427.3       	 -19.3	  26	  7022    	 -32.8  	 132.1	   ///./	 1206.5	 319.6  	  586.4 	  0.3    	   55.2    	 -19.2    	  0.41       	 61088.2      	  10.3   	 286    	 ////./       	 ////./       	 ////./        	  -87.43771	  41.85835	  7032.1
01809.0  	  427.1       	 -19.3	  26	  7026    	 -32.8  	 132.0	   ///./	 1207.1	 319.6  	  586.2 	  0.3    	   55.2    	 -19.2    	  0.41       	 61089.2      	  10.4   	 287    	 ////./       	 ////./       	 ////./        	  -87.43759	  41.85832	  7035.7
01810.0  	  426.9       	 -19.3	  26	  7030    	 -32.7  	 132.0	   ///./	 1207.6	 319.6  	  586.0 	  0.3    	   55.2    	 -19.3    	  0.41       	 61090.2      	  10.4   	 287    	 ////./       	 ////./       	 ////./        	  -87.43746	  41.85829	  7039.3
01811.0  	  426.7       	 -19.4	  26	  7033    	 -32.7  	 132.0	   ///./	 1208.1	 319.5  	  585.7 	  0.3    	   55.2    	 -19.3    	  0.42       	 61091.2      	  10.4   	 287    	 ////./       	 ////./       	 ////./        	  -87.43734	  41.85826	  7043.0
01812.0  	  426.4       	 -19.4	  26	  7037    	 -32.6  	 131.9	   ///./	 1208.7	 319.5  	  585.5 	  0.3    	   55.2    	 -19.3    	  0.42       	 61092.2      	  10.5   	 287    	 ////./       	 ////./       	 ////./        	  -87.43722	  41.85823	  7046.8
01813.0  	  426.2       	 -19.4	  27	  7041    	 -32.5  	 131.9	   ///./	 1209.2	 319.5  	  585.3 	  0.3    	   55.3    	 -19.3    	  0.42       	 61093.2      	  10.5   	 287    	 ////./       	 ////./       	 ////./        	  -87.43709	  41.85820	  7050.5
01814.0  	  426.0       	 -19.4	  27	  7044    	 -32.5  	 131.8	   ///./	 1209.8	 319.5  	  585.0 	  0.3    	   55.3    	 -19.4    	  0.43       	 61094.2      	  10.5   	 287    	 ////./       	 ////./       	 ////./        	  -87.43697	  41.85817	  7054.3
01815.0  	  425.8       	 -19.4	  27	  7048    	 -32.4  	 131.8	   ///./	 1210.3	 319.5  	  584.8 	  0.3    	   55.3    	 -19.4    	  0.43       	 61095.2      	  10.6   	 287    	 ////./       	 ////./       	 ////./        	  -87.43684	  41.85815	  7058.0
01816.0  	  425.6       	 -19.5	  27	  7052    	 -32.3  	 131.8	   ///./	 1210.9	 319.5  	  584.5 	  0.3    	   55.3    	 -19.4    	  0.44       	 61096.2      	  10.6   	 287    	 ////./       	 ////./       	 ////./        	  -87.43672	  41.85812	  7061.8
01817.0  	  425.4       	 -19.5	  28	  7056    	 -32.2  	 131.7	   ///./	 1211.4	 319.5  	  584.3 	  0.3    	   55.3    	 -19.4    	  0.44       	 61097.2      	  10.6   	 287    	 ////./       	 ////./       	 ////./        	  -87.43660	  41.85809	  7065.5
01818.0  	  425.2       	 -19.5	  28	  7059    	 -32.1  	 131.7	   ///./	 1212.0	 319.4  	  584.1 	  0.3    	   55.3    	 -19.4    	  0.44       	 61098.2      	  10.7   	 287    	 ////./       	 ////./       	 ////./        	  -87.43647	  41.85806	  7069.2
01819.0  	  424.9       	 -19.5	  28	  7063    	 -32.1  	 131.7	   ///./	 1212.5	 319.4  	  583.8 	  0.3    	   55.4    	 -19.5    	  0.45       	 61099.2      	  10.7   	 287    	 ////./       	 ////./       	 ////./        	  -87.43635	  41.85803	  7072.9
01820.0  	  424.7       	 -19.6	  29	  7067    	 -32.0  	 131.6	   ///./	 1213.0	 319.4  	  583.6 	  0.3    	   55.4    	 -19.5    	  0.45       	 61100.2      	  10.7   	 287    	 ////./       	 ////./       	 ////./        	  -87.43622	  41.85800	  7076.6
01821.0  	  424.5       	 -19.6	  29	  7070    	 -31.9  	 131.6	   ///./	 1213.6	 319.4  	  583.3 	  0.3    	   55.4    	 -19.5    	  0.45       	 61101.2      	  10.8   	 287    	 ////./       	 ////./       	 ////./        	  -87.43610	  41.85797	  7080.3
01822.0  	  424.3       	 -19.6	  29	  7074    	 -31.9  	 131.6	   ///./	 1214.1	 319.4  	  583.1 	  0.3    	   55.4    	 -19.5    	  0.46       	 61102.2      	  10.8   	 287    	 ////./       	 ////./       	 ////./        	  -87.43598	  41.85795	  7084.1
01823.0  	  424.1       	 -19.6	  29	  7078    	 -31.8  	 131.5	   ///./	 1214.7	 319.4  	  582.8 	  0.3    	   55.4    	 -19.6    	  0.46       	 61103.2      	  10.8   	 287    	 ////./       	 ////./       	 ////./        	  -87.43585	  41.85792	  7087.9
01824.0  	  423.9       	 -19.7	  30	  7082    	 -31.8  	 131.5	   ///./	 1215.3	 319.3  	  582.6 	  0.3    	   55.4    	 -19.6    	  0.46       	 61104.2      	  10.9   	 287    	 ////./       	 ////./       	 ////./        	  -87.43573	  41.85789	  7091.8
01825.0  	  423.7       	 -19.7	  30	  7086    	 -31.8  	 131.4	   ///./	 1215.8	 319.3  	  582.4 	  0.3    	   55.4    	 -19.6    	  0.46       	 61105.2      	  10.9   	 287    	 ////./       	 ////./       	 ////./        	  -87.43561	  41.85786	  7095.6
01826.0  	  423.4       	 -19.7	  30	  7090    	 -31.9  	 131.4	   ///./	 1216.4	 319.3  	  582.2 	  0.3    	   55.4    	 -19.7    	  0.46       	 61106.2      	  10.9   	 287    	 ////./       	 ////./       	 ////./        	  -87.43548	  41.85783	  7099.4
01827.0  	  423.2       	 -19.8	  29	  7093    	 -31.9  	 131.3	   ///./	 1217.0	 319.3  	  582.0 	  0.3    	   55.4    	 -19.7    	  0.46       	 61107.2      	  10.9   	 287    	 ////./       	 ////./       	 ////./        	  -87.43536	  41.85780	  7103.3
01828.0  	  423.0       	 -19.8	  29	  7097    	 -32.0  	 131.3	   ///./	 1217.5	 319.2  	  581.8 	  0.3    	   55.4    	 -19.8    	  0.45       	 61108.2      	  10.9   	 287    	 ////./       	 ////./       	 ////./        	  -87.43523	  41.85777	  7107.0
01829.0  	  422.8       	 -19.9	  29	  7101    	 -32.1  	 131.2	   ///./	 1218.0	 319.2  	  581.6 	  0.3    	   55.4    	 -19.8    	  0.45       	 61109.2      	  10.9   	 287    	 ////./       	 ////./       	 ////./        	  -87.43511	  41.85775	  7110.8
01830.0  	  422.6       	 -19.9	  29	  7105    	 -32.1  	 131.2	   ///./	 1218.6	 319.2  	  581.4 	  0.3    	   55.4    	 -19.8    	  0.45       	 61110.2      	  10.9   	 287    	 ////./       	 ////./       	 ////./        	  -87.43499	  41.85772	  7114.5
01831.0  	  422.4       	 -19.9	  29	  7108    	 -32.2  	 131.1	   ///./	 1219.1	 319.2  	  581.2 	  0.3    	   55.4    	 -19.9    	  0.45       	 61111.2      	  10.9   	 287    	 ////./       	 ////./       	 ////./        	  -87.43486	  41.85770	  7118.2
01832.0  	  422.2       	 -20.0	  29	  7112    	 -32.2  	 131.1	   ///./	 1219.6	 319.1  	  581.0 	  0.3    	   55.4    	 -19.9    	  0.44       	 61112.2      	  10.9   	 287    	 ////./       	 ////./       	 ////./        	  -87.43474	  41.85767	  7122.0
01833.0  	  422.0       	 -20.0	  29	  7116    	 -32.3  	 131.0	   ///./	 1220.2	 319.1  	  580.8 	  0.3    	   55.4    	 -20.0    	  0.44       	 61113.2      	  10.8   	 287    	 ////./       	 ////./       	 ////./        	  -87.43461	  41.85765	  7125.6
01834.0  	  421.7       	 -20.1	  29	  7119    	 -32.4  	 131.0	   ///./	 1220.7	 319.1  	  580.6 	  0.3    	   55.4    	 -20.0    	  0.44       	 61114.2      	  10.8   	 287    	 ////./       	 ////./       	 ////./        	  -87.43448	  41.85762	  7129.3
01835.0  	  421.5       	 -20.1	  29	  7123    	 -32.4  	 130.9	   ///./	 1221.2	 319.1  	  580.4 	  0.3    	   55.4    	 -20.0    	  0.44       	 61115.2      	  10.8   	 287    	 ////./       	 ////./       	 ////./        	  -87.43436	  41.85760	  7132.9
01836.0  	  421.3       	 -20.1	  29	  7127    	 -32.5  	 130.9	   ///./	 1221.7	 319.0  	  580.2 	  0.3    	   55.4    	 -20.1    	  0.43       	 61116.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43423	  41.85758	  7136.6
01837.0  	  421.1       	 -20.2	  29	  7130    	 -32.5  	 130.9	   ///./	 1222.3	 319.0  	  580.0 	  0.3    	   55.4    	 -20.1    	  0.43       	 61117.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43411	  41.85755	  7140.2
01838.0  	  420.9       	 -20.2	  29	  7134    	 -32.5  	 130.8	   ///./	 1222.8	 319.0  	  579.8 	  0.3    	   55.4    	 -20.1    	  0.43       	 61118.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43398	  41.85753	  7143.8
01839.0  	  420.7       	 -20.2	  29	  7137    	 -32.4  	 130.8	   ///./	 1223.3	 319.0  	  579.6 	  0.3    	   55.4    	 -20.2    	  0.44       	 61119.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43386	  41.85750	  7147.4
01840.0  	  420.5       	 -20.3	  29	  7141    	 -32.4  	 130.8	   ///./	 1223.8	 319.0  	  579.4 	  0.3    	   55.4    	 -20.2    	  0.44       	 61120.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43373	  41.85748	  7150.8
01841.0  	  420.3       	 -20.3	  30	  7144    	 -32.3  	 130.7	   ///./	 1224.3	 319.0  	  579.2 	  0.3    	   55.4    	 -20.2    	  0.44       	 61121.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43361	  41.85746	  7154.3
01842.0  	  420.1       	 -20.3	  30	  7148    	 -32.2  	 130.7	   ///./	 1224.9	 318.9  	  579.0 	  0.3    	   55.4    	 -20.2    	  0.45       	 61122.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43348	  41.85743	  7157.7
01843.0  	  419.9       	 -20.3	  30	  7151    	 -32.2  	 130.7	   ///./	 1225.4	 318.9  	  578.8 	  0.3    	   55.4    	 -20.3    	  0.45       	 61123.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43336	  41.85741	  7161.2
01844.0  	  419.8       	 -20.4	  31	  7155    	 -32.1  	 130.6	   ///./	 1225.9	 318.9  	  578.6 	  0.3    	   55.4    	 -20.3    	  0.45       	 61124.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43323	  41.85739	  7164.6
01845.0  	  419.6       	 -20.4	  31	  7158    	 -32.0  	 130.6	   ///./	 1226.4	 318.9  	  578.4 	  0.3    	   55.4    	 -20.3    	  0.45       	 61125.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43311	  41.85736	  7167.9
01846.0  	  419.4       	 -20.4	  31	  7161    	 -32.0  	 130.6	   ///./	 1226.9	 318.9  	  578.2 	  0.3    	   55.4    	 -20.4    	  0.46       	 61126.2      	  10.8   	 286    	 ////./       	 ////./       	 ////./        	  -87.43298	  41.85734	  7171.1
01847.0  	  419.2       	 -20.5	  31	  7164    	 -31.9  	 130.6	   ///./	 1227.3	 318.8  	  578.0 	  0.3    	   55.4    	 -20.4    	  0.46       	 61127.2      	  10.8   	 285    	 ////./       	 ////./       	 ////./        	  -87.43286	  41.85731	  7174.3
01848.0  	  419.0       	 -20.5	  32	  7167    	 -31.9  	 130.5	   ///./	 1227.8	 318.8  	  577.8 	  0.3    	   55.4    	 -20.4    	  0.46       	 61128.2      	  10.8   	 285    	 ////./       	 ////./       	 ////./        	  -87.43273	  41.85729	  7177.5
01849.0  	  418.8       	 -20.5	  32	  7171    	 -31.8  	 130.5	   ///./	 1228.3	 318.8  	  577.6 	  0.3    	   55.5    	 -20.4    	  0.47       	 61129.2      	  10.8   	 285    	 ////./       	 ////./       	 ////./        	  -87.43261	  41.85727	  7180.7
01850.0  	  418.6       	 -20.5	  32	  7174    	 -31.7  	 130.5	   ///./	 1228.8	 318.8  	  577.4 	  0.3    	   55.5    	 -20.5    	  0.47       	 61130.2      	  10.8   	 285    	 ////./       	 ////./       	 ////./        	  -87.43248	  41.85724	  7184.1
01851.0  	  418.4       	 -20.5	  33	  7177    	 -31.6  	 130.5	   ///./	 1229.3	 318.8  	  577.1 	  0.3    	   55.5    	 -20.5    	  0.48       	 61131.2      	  10.8   	 285    	 ////./       	 ////./       	 ////./        	  -87.43236	  41.85722	  7187.6
01852.0  	  418.2       	 -20.5	  34	  7181    	 -31.4  	 130.4	   ///./	 1229.9	 318.8  	  576.9 	  0.3    	   55.5    	 -20.5    	  0.49       	 61132.2      	  10.8   	 285    	 ////./       	 ////./       	 ////./        	  -87.43223	  41.85719	  7191.2
01853.0  	  418.0       	 -20.6	  35	  7185    	 -31.1  	 130.4	   ///./	 1230.4	 318.8  	  576.6 	  0.3    	   55.6    	 -20.5    	  0.50       	 61133.2      	  10.8   	 284    	 ////./       	 ////./       	 ////./        	  -87.43211	  41.85717	  7194.7
01854.0  	  417.8       	 -20.6	  36	  7188    	 -30.9  	 130.4	   ///./	 1231.0	 318.8  	  576.4 	  0.3    	   55.6    	 -20.5    	  0.52       	 61134.2      	  10.8   	 284    	 ////./       	 ////./       	 ////./        	  -87.43198	  41.85715	  7198.3
01855.0  	  417.7       	 -20.6	  36	  7192    	 -30.6  	 130.4	   ///./	 1231.5	 318.8  	  576.1 	  0.4    	   55.6    	 -20.5    	  0.53       	 61135.2      	  10.8   	 284    	 ////./       	 ////./       	 ////./        	  -87.43185	  41.85712	  7201.8
01856.0  	  417.5       	 -20.6	  37	  7195    	 -30.4  	 130.4	   ///./	 1232.0	 318.8  	  575.9 	  0.4    	   55.7    	 -20.5    	  0.54       	 61136.2      	  10.8   	 284    	 ////./       	 ////./       	 ////./        	  -87.43173	  41.85710	  7205.0
01857.0  	  417.3       	 -20.6	  38	  7198    	 -30.2  	 130.4	   ///./	 1232.5	 318.8  	  575.7 	  0.4    	   55.7    	 -20.5    	  0.56       	 61137.2      	  10.8   	 284    	 ////./       	 ////./       	 ////./        	  -87.43160	  41.85708	  7208.3
01858.0  	  417.1       	 -20.6	  39	  7201    	 -29.9  	 130.5	   ///./	 1233.1	 318.8  	  575.4 	  0.4    	   55.7    	 -20.5    	  0.57       	 61138.2      	  10.8   	 284    	 ////./       	 ////./       	 ////./        	  -87.43148	  41.85705	  7211.5
01859.0  	  416.9       	 -20.6	  40	  7205    	 -29.7  	 130.5	   ///./	 1233.6	 318.8  	  575.2 	  0.4    	   55.8    	 -20.5    	  0.58       	 61139.2      	  10.8   	 283    	 ////./       	 ////./       	 ////./        	  -87.43135	  41.85703	  7214.7
01860.0  	  416.7       	 -20.6	  41	  7208    	 -29.5  	 130.5	   ///./	 1234.1	 318.8  	  575.0 	  0.4    	   55.8    	 -20.5    	  0.60       	 61140.2      	  10.8   	 283    	 ////./       	 ////./       	 ////./        	  -87.43123	  41.85700	  7218.0
01861.0  	  416.5       	 -20.6	  42	  7211    	 -29.3  	 130.5	   ///./	 1234.6	 318.7  	  574.7 	  0.4    	   55.8    	 -20.5    	  0.61       	 61141.2      	  10.8   	 283    	 ////./       	 ////./       	 ////./        	  -87.43110	  41.85699	  7221.3
01862.0  	  416.3       	 -20.6	  43	  7214    	 -29.1  	 130.5	   ///./	 1235.1	 318.7  	  574.5 	  0.4    	   55.9    	 -20.5    	  0.62       	 61142.2      	  10.8   	 283    	 ////./       	 ////./       	 ////./        	  -87.43097	  41.85697	  7224.7
01863.0  	  416.2       	 -20.6	  44	  7218    	 -28.9  	 130.5	   ///./	 1235.7	 318.7  	  574.2 	  0.4    	   55.9    	 -20.5    	  0.64       	 61143.2      	  10.7   	 283    	 ////./       	 ////./       	 ////./        	  -87.43084	  41.85696	  7228.1
01864.0  	  416.0       	 -20.6	  45	  7221    	 -28.7  	 130.5	   ///./	 1236.2	 318.7  	  574.0 	  0.4    	   55.9    	 -20.5    	  0.65       	 61144.2      	  10.7   	 283    	 ////./       	 ////./       	 ////./        	  -87.43071	  41.85694	  7231.5
01865.0  	  415.8       	 -20.7	  45	  7225    	 -28.6  	 130.4	   ///./	 1236.7	 318.7  	  573.8 	  0.4    	   56.0    	 -20.6    	  0.66       	 61145.2      	  10.7   	 282    	 ////./       	 ////./       	 ////./        	  -87.43059	  41.85693	  7234.9
01866.0  	  415.6       	 -20.7	  46	  7228    	 -28.5  	 130.4	   ///./	 1237.2	 318.7  	  573.5 	  0.4    	   56.0    	 -20.6    	  0.67       	 61146.2      	  10.8   	 282    	 ////./       	 ////./       	 ////./        	  -87.43046	  41.85691	  7238.2
01867.0  	  415.4       	 -20.7	  46	  7231    	 -28.4  	 130.4	   ///./	 1237.7	 318.7  	  573.3 	  0.4    	   56.0    	 -20.6    	  0.67       	 61147.2      	  10.8   	 282    	 ////./       	 ////./       	 ////./        	  -87.43033	  41.85690	  7241.5
01868.0  	  415.2       	 -20.7	  47	  7234    	 -28.3  	 130.4	   ///./	 1238.2	 318.7  	  573.1 	  0.5    	   56.0    	 -20.6    	  0.68       	 61148.2      	  10.8   	 282    	 ////./       	 ////./       	 ////./        	  -87.43020	  41.85688	  7244.8
01869.0  	  415.0       	 -20.7	  48	  7238    	 -28.2  	 130.4	   ///./	 1238.7	 318.7  	  572.9 	  0.5    	   56.0    	 -20.6    	  0.69       	 61149.2      	  10.8   	 282    	 ////./       	 ////./       	 ////./        	  -87.43007	  41.85687	  7248.0
01870.0  	  414.9       	 -20.7	  48	  7241    	 -28.1  	 130.3	   ///./	 1239.2	 318.7  	  572.7 	  0.5    	   56.1    	 -20.6    	  0.69       	 61150.2      	  10.8   	 281    	 ////./       	 ////./       	 ////./        	  -87.42994	  41.85685	  7251.2
01871.0  	  414.7       	 -20.7	  49	  7244    	 -28.0  	 130.3	   ///./	 1239.7	 318.7  	  572.4 	  0.5    	   56.1    	 -20.6    	  0.70       	 61151.2      	  10.8   	 281    	 ////./       	 ////./       	 ////./        	  -87.42981	  41.85684	  7254.5
01872.0  	  414.5       	 -20.8	  49	  7247    	 -27.9  	 130.3	   ///./	 1240.2	 318.7  	  572.2 	  0.5    	   56.1    	 -20.6    	  0.71       	 61152.2      	  10.8   	 281    	 ////./       	 ////./       	 ////./        	  -87.42968	  41.85682	  7257.7
01873.0  	  414.3       	 -20.8	  50	  7251    	 -27.8  	 130.3	   ///./	 1240.7	 318.6  	  572.0 	  0.5    	   56.1    	 -20.7    	  0.71       	 61153.2      	  10.8   	 281    	 ////./       	 ////./       	 ////./        	  -87.42956	  41.85681	  7260.9
01874.0  	  414.1       	 -20.8	  50	  7254    	 -27.7  	 130.3	   ///./	 1241.1	 318.6  	  571.8 	  0.5    	   56.2    	 -20.7    	  0.72       	 61154.2      	  10.8   	 280    	 ////./       	 ////./       	 ////./        	  -87.42943	  41.85679	  7264.1
01875.0  	  414.0       	 -20.8	  51	  7257    	 -27.7  	 130.3	   ///./	 1241.6	 318.6  	  571.6 	  0.5    	   56.2    	 -20.7    	  0.73       	 61155.2      	  10.8   	 280    	 ////./       	 ////./       	 ////./        	  -87.42930	  41.85678	  7267.3
01876.0  	  413.8       	 -20.8	  51	  7260    	 -27.6  	 130.2	   ///./	 1242.1	 318.6  	  571.3 	  0.5    	   56.2    	 -20.7    	  0.73       	 61156.2      	  10.8   	 280    	 ////./       	 ////./       	 ////./        	  -87.42917	  41.85676	  7270.5
01877.0  	  413.6       	 -20.8	  52	  7263    	 -27.5  	 130.2	   ///./	 1242.6	 318.6  	  571.2 	  0.5    	   56.2    	 -20.7    	  0.74       	 61157.2      	  10.8   	 280    	 ////./       	 ////./       	 ////./        	  -87.42904	  41.85675	  7273.8
