Time[sec]	Pressure[mbar]	T[°C] 	U[%]	Geo Pot[m]	Dew [°C]	RI    	GRI     	MRI    	CL [m/s]	D [g/m3]	VP [mbar]	Pot Te [°C]	Vi Te [°C]	Spec U [g/kg]	UTC Time [sec]	Wsp [m/s]	Wdir [°]	N/S Wind [m/s]	E/W Wind [m/s]	Vert Wind [m/s]	Lon [°]    	Lat [°]   	Geometric Height [m]
01853.0  	  510.6       	 -11.5	 ///	  5658    	 ///./  	 ///./	   ///./	 ////./	 324.5  	  679.9 	 //./    	   48.5    	 ///./    	 //.//       	 64861.4      	   1.8   	 304    	 ////./       	 ////./       	 ////./        	  -87.62184	  41.83764	  5664.9
01854.0  	  510.4       	 -11.5	 ///	  5661    	 ///./  	 ///./	   ///./	 ////./	 324.5  	  679.6 	 //./    	   48.5    	 ///./    	 //.//       	 64862.4      	   1.9   	 305    	 ////./       	 ////./       	 ////./        	  -87.62182	  41.83763	  5668.0
01855.0  	  510.2       	 -11.5	 ///	  5664    	 ///./  	 ///./	   ///./	 ////./	 324.5  	  679.4 	 //./    	   48.5    	 ///./    	 //.//       	 64863.4      	   1.9   	 305    	 ////./       	 ////./       	 ////./        	  -87.62180	  41.83762	  5671.2
01856.0  	  510.0       	 -11.5	 ///	  5668    	 ///./  	 ///./	   ///./	 ////./	 324.5  	  679.1 	 //./    	   48.5    	 ///./    	 //.//       	 64864.4      	   1.9   	 305    	 ////./       	 ////./       	 ////./        	  -87.62178	  41.83761	  5674.3
01857.0  	  509.8       	 -11.5	 ///	  5671    	 ///./  	 ///./	   ///./	 ////./	 324.5  	  678.9 	 //./    	   48.6    	 ///./    	 //.//       	 64865.4      	   2.0   	 305    	 ////./       	 ////./       	 ////./        	  -87.62175	  41.83760	  5677.3
01858.0  	  509.6       	 -11.5	 ///	  5674    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  678.6 	 //./    	   48.6    	 ///./    	 //.//       	 64866.4      	   2.0   	 305    	 ////./       	 ////./       	 ////./        	  -87.62173	  41.83759	  5680.2
01859.0  	  509.4       	 -11.5	 ///	  5677    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  678.4 	 //./    	   48.6    	 ///./    	 //.//       	 64867.4      	   2.0   	 305    	 ////./       	 ////./       	 ////./        	  -87.62171	  41.83758	  5683.2
01860.0  	  509.2       	 -11.5	 ///	  5680    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  678.1 	 //./    	   48.7    	 ///./    	 //.//       	 64868.4      	   2.1   	 305    	 ////./       	 ////./       	 ////./        	  -87.62169	  41.83757	  5686.2
01861.0  	  509.0       	 -11.5	 ///	  5682    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  677.9 	 //./    	   48.7    	 ///./    	 //.//       	 64869.4      	   2.1   	 305    	 ////./       	 ////./       	 ////./        	  -87.62166	  41.83756	  5689.2
01862.0  	  508.8       	 -11.5	 ///	  5686    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  677.6 	 //./    	   48.7    	 ///./    	 //.//       	 64870.4      	   2.1   	 305    	 ////./       	 ////./       	 ////./        	  -87.62164	  41.83755	  5692.3
01863.0  	  508.6       	 -11.5	 ///	  5689    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  677.4 	 //./    	   48.8    	 ///./    	 //.//       	 64871.4      	   2.2   	 305    	 ////./       	 ////./       	 ////./        	  -87.62162	  41.83753	  5695.4
01864.0  	  508.4       	 -11.5	 ///	  5692    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  677.1 	 //./    	   48.8    	 ///./    	 //.//       	 64872.4      	   2.2   	 305    	 ////./       	 ////./       	 ////./        	  -87.62160	  41.83752	  5698.6
01865.0  	  508.2       	 -11.5	 ///	  5695    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  676.8 	 //./    	   48.8    	 ///./    	 //.//       	 64873.4      	   2.3   	 305    	 ////./       	 ////./       	 ////./        	  -87.62157	  41.83751	  5701.8
01866.0  	  508.0       	 -11.5	 ///	  5698    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  676.6 	 //./    	   48.8    	 ///./    	 //.//       	 64874.4      	   2.3   	 304    	 ////./       	 ////./       	 ////./        	  -87.62155	  41.83750	  5704.9
01867.0  	  507.8       	 -11.6	 ///	  5701    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  676.3 	 //./    	   48.9    	 ///./    	 //.//       	 64875.4      	   2.4   	 303    	 ////./       	 ////./       	 ////./        	  -87.62153	  41.83749	  5708.1
01868.0  	  507.5       	 -11.6	 ///	  5705    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  676.1 	 //./    	   48.9    	 ///./    	 //.//       	 64876.4      	   2.4   	 302    	 ////./       	 ////./       	 ////./        	  -87.62150	  41.83748	  5711.4
01869.0  	  507.3       	 -11.6	 ///	  5708    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  675.8 	 //./    	   48.9    	 ///./    	 //.//       	 64877.4      	   2.5   	 301    	 ////./       	 ////./       	 ////./        	  -87.62146	  41.83747	  5714.7
01870.0  	  507.1       	 -11.6	 ///	  5711    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  675.5 	 //./    	   48.9    	 ///./    	 //.//       	 64878.4      	   2.5   	 300    	 ////./       	 ////./       	 ////./        	  -87.62142	  41.83746	  5718.0
01871.0  	  506.9       	 -11.6	 ///	  5715    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  675.3 	 //./    	   49.0    	 ///./    	 //.//       	 64879.4      	   2.6   	 299    	 ////./       	 ////./       	 ////./        	  -87.62137	  41.83745	  5721.3
01872.0  	  506.7       	 -11.6	 ///	  5718    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  675.0 	 //./    	   49.0    	 ///./    	 //.//       	 64880.4      	   2.6   	 299    	 ////./       	 ////./       	 ////./        	  -87.62133	  41.83745	  5724.4
01873.0  	  506.5       	 -11.6	 ///	  5721    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  674.8 	 //./    	   49.0    	 ///./    	 //.//       	 64881.4      	   2.7   	 298    	 ////./       	 ////./       	 ////./        	  -87.62129	  41.83744	  5727.5
01874.0  	  506.3       	 -11.6	 ///	  5724    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  674.5 	 //./    	   49.0    	 ///./    	 //.//       	 64882.4      	   2.7   	 297    	 ////./       	 ////./       	 ////./        	  -87.62124	  41.83743	  5730.7
01875.0  	  506.1       	 -11.6	 ///	  5727    	 ///./  	 ///./	   ///./	 ////./	 324.4  	  674.3 	 //./    	   49.1    	 ///./    	 //.//       	 64883.4      	   2.8   	 296    	 ////./       	 ////./       	 ////./        	  -87.62120	  41.83742	  5733.8
01876.0  	  505.9       	 -11.7	 ///	  5730    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  674.1 	 //./    	   49.1    	 ///./    	 //.//       	 64884.4      	   2.8   	 296    	 ////./       	 ////./       	 ////./        	  -87.62116	  41.83741	  5736.9
01877.0  	  505.7       	 -11.7	 ///	  5733    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  673.8 	 //./    	   49.1    	 ///./    	 //.//       	 64885.4      	   2.9   	 295    	 ////./       	 ////./       	 ////./        	  -87.62112	  41.83740	  5740.0
01878.0  	  505.5       	 -11.7	 ///	  5736    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  673.6 	 //./    	   49.1    	 ///./    	 //.//       	 64886.4      	   3.0   	 294    	 ////./       	 ////./       	 ////./        	  -87.62107	  41.83739	  5743.2
01879.0  	  505.2       	 -11.7	 ///	  5740    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  673.3 	 //./    	   49.2    	 ///./    	 //.//       	 64887.4      	   3.0   	 294    	 ////./       	 ////./       	 ////./        	  -87.62103	  41.83738	  5746.4
01880.0  	  505.0       	 -11.7	 ///	  5743    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  673.0 	 //./    	   49.2    	 ///./    	 //.//       	 64888.4      	   3.1   	 293    	 ////./       	 ////./       	 ////./        	  -87.62099	  41.83738	  5749.8
01881.0  	  504.8       	 -11.7	 ///	  5746    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  672.8 	 //./    	   49.2    	 ///./    	 //.//       	 64889.4      	   3.1   	 293    	 ////./       	 ////./       	 ////./        	  -87.62094	  41.83737	  5753.2
01882.0  	  504.6       	 -11.7	 ///	  5750    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  672.5 	 //./    	   49.3    	 ///./    	 //.//       	 64890.4      	   3.2   	 292    	 ////./       	 ////./       	 ////./        	  -87.62090	  41.83736	  5756.5
01883.0  	  504.4       	 -11.7	 ///	  5753    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  672.2 	 //./    	   49.3    	 ///./    	 //.//       	 64891.4      	   3.2   	 292    	 ////./       	 ////./       	 ////./        	  -87.62086	  41.83735	  5759.9
01884.0  	  504.1       	 -11.7	 ///	  5756    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  671.9 	 //./    	   49.3    	 ///./    	 //.//       	 64892.4      	   3.3   	 291    	 ////./       	 ////./       	 ////./        	  -87.62081	  41.83734	  5763.3
01885.0  	  503.9       	 -11.7	 ///	  5760    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  671.7 	 //./    	   49.4    	 ///./    	 //.//       	 64893.4      	   3.4   	 291    	 ////./       	 ////./       	 ////./        	  -87.62077	  41.83733	  5766.6
01886.0  	  503.7       	 -11.7	 ///	  5763    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  671.4 	 //./    	   49.4    	 ///./    	 //.//       	 64894.4      	   3.4   	 290    	 ////./       	 ////./       	 ////./        	  -87.62073	  41.83732	  5769.8
01887.0  	  503.5       	 -11.7	 ///	  5766    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  671.1 	 //./    	   49.4    	 ///./    	 //.//       	 64895.4      	   3.4   	 289    	 ////./       	 ////./       	 ////./        	  -87.62068	  41.83731	  5773.1
01888.0  	  503.3       	 -11.8	 ///	  5769    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  670.8 	 //./    	   49.4    	 ///./    	 //.//       	 64896.4      	   3.5   	 289    	 ////./       	 ////./       	 ////./        	  -87.62064	  41.83731	  5776.4
01889.0  	  503.1       	 -11.8	 ///	  5773    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  670.6 	 //./    	   49.5    	 ///./    	 //.//       	 64897.4      	   3.5   	 288    	 ////./       	 ////./       	 ////./        	  -87.62060	  41.83730	  5779.7
01890.0  	  502.8       	 -11.8	 ///	  5776    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  670.3 	 //./    	   49.5    	 ///./    	 //.//       	 64898.4      	   3.5   	 287    	 ////./       	 ////./       	 ////./        	  -87.62056	  41.83729	  5782.9
01891.0  	  502.6       	 -11.8	 ///	  5779    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  670.0 	 //./    	   49.5    	 ///./    	 //.//       	 64899.4      	   3.6   	 287    	 ////./       	 ////./       	 ////./        	  -87.62051	  41.83728	  5786.2
01892.0  	  502.4       	 -11.8	 ///	  5782    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  669.8 	 //./    	   49.6    	 ///./    	 //.//       	 64900.4      	   3.6   	 286    	 ////./       	 ////./       	 ////./        	  -87.62047	  41.83727	  5789.4
01893.0  	  502.2       	 -11.8	 ///	  5786    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  669.5 	 //./    	   49.6    	 ///./    	 //.//       	 64901.4      	   3.7   	 285    	 ////./       	 ////./       	 ////./        	  -87.62043	  41.83726	  5792.6
01894.0  	  502.0       	 -11.8	 ///	  5789    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  669.2 	 //./    	   49.6    	 ///./    	 //.//       	 64902.4      	   3.7   	 285    	 ////./       	 ////./       	 ////./        	  -87.62038	  41.83725	  5795.9
01895.0  	  501.8       	 -11.8	 ///	  5792    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  669.0 	 //./    	   49.7    	 ///./    	 //.//       	 64903.4      	   3.7   	 284    	 ////./       	 ////./       	 ////./        	  -87.62034	  41.83724	  5799.1
01896.0  	  501.6       	 -11.8	 ///	  5795    	 ///./  	 ///./	   ///./	 ////./	 324.3  	  668.7 	 //./    	   49.7    	 ///./    	 //.//       	 64904.4      	   3.8   	 284    	 ////./       	 ////./       	 ////./        	  -87.62030	  41.83724	  5802.2
01897.0  	  501.4       	 -11.8	 ///	  5798    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  668.5 	 //./    	   49.7    	 ///./    	 //.//       	 64905.4      	   3.8   	 283    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.83723	  5805.2
01898.0  	  501.2       	 -11.8	 ///	  5801    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  668.3 	 //./    	   49.7    	 ///./    	 //.//       	 64906.4      	   3.9   	 283    	 ////./       	 ////./       	 ////./        	  -87.62021	  41.83722	  5808.3
01899.0  	  501.0       	 -11.8	 ///	  5804    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  668.0 	 //./    	   49.8    	 ///./    	 //.//       	 64907.4      	   3.9   	 282    	 ////./       	 ////./       	 ////./        	  -87.62016	  41.83721	  5811.3
01900.0  	  500.8       	 -11.9	 ///	  5807    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  667.8 	 //./    	   49.8    	 ///./    	 //.//       	 64908.4      	   4.0   	 282    	 ////./       	 ////./       	 ////./        	  -87.62010	  41.83721	  5814.4
01901.0  	  500.6       	 -11.9	 ///	  5810    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  667.5 	 //./    	   49.8    	 ///./    	 //.//       	 64909.4      	   4.0   	 281    	 ////./       	 ////./       	 ////./        	  -87.62005	  41.83720	  5817.4
01902.0  	  500.4       	 -11.9	 ///	  5814    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  667.3 	 //./    	   49.8    	 ///./    	 //.//       	 64910.4      	   4.0   	 281    	 ////./       	 ////./       	 ////./        	  -87.61999	  41.83720	  5820.5
01903.0  	  500.2       	 -11.9	 ///	  5817    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  667.1 	 //./    	   49.8    	 ///./    	 //.//       	 64911.4      	   4.1   	 280    	 ////./       	 ////./       	 ////./        	  -87.61994	  41.83719	  5823.6
01904.0  	  500.0       	 -11.9	 ///	  5820    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  666.8 	 //./    	   49.9    	 ///./    	 //.//       	 64912.4      	   4.1   	 280    	 ////./       	 ////./       	 ////./        	  -87.61989	  41.83718	  5826.6
01905.0  	  499.8       	 -11.9	 ///	  5823    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  666.6 	 //./    	   49.9    	 ///./    	 //.//       	 64913.4      	   4.2   	 279    	 ////./       	 ////./       	 ////./        	  -87.61983	  41.83718	  5829.7
01906.0  	  499.6       	 -11.9	 ///	  5826    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  666.4 	 //./    	   49.9    	 ///./    	 //.//       	 64914.4      	   4.2   	 279    	 ////./       	 ////./       	 ////./        	  -87.61978	  41.83717	  5832.7
01907.0  	  499.4       	 -11.9	 ///	  5829    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  666.2 	 //./    	   49.9    	 ///./    	 //.//       	 64915.4      	   4.2   	 279    	 ////./       	 ////./       	 ////./        	  -87.61972	  41.83717	  5835.6
01908.0  	  499.2       	 -11.9	 ///	  5831    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  665.9 	 //./    	   50.0    	 ///./    	 //.//       	 64916.4      	   4.2   	 279    	 ////./       	 ////./       	 ////./        	  -87.61967	  41.83716	  5838.4
01909.0  	  499.0       	 -12.0	 ///	  5834    	 ///./  	 ///./	   ///./	 ////./	 324.2  	  665.7 	 //./    	   50.0    	 ///./    	 //.//       	 64917.4      	   4.2   	 279    	 ////./       	 ////./       	 ////./        	  -87.61961	  41.83715	  5841.3
01910.0  	  498.8       	 -12.0	 ///	  5837    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  665.5 	 //./    	   50.0    	 ///./    	 //.//       	 64918.4      	   4.3   	 279    	 ////./       	 ////./       	 ////./        	  -87.61956	  41.83715	  5844.1
01911.0  	  498.6       	 -12.0	 ///	  5840    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  665.3 	 //./    	   50.0    	 ///./    	 //.//       	 64919.4      	   4.3   	 279    	 ////./       	 ////./       	 ////./        	  -87.61950	  41.83714	  5847.0
01912.0  	  498.5       	 -12.0	 ///	  5843    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  665.1 	 //./    	   50.0    	 ///./    	 //.//       	 64920.4      	   4.3   	 279    	 ////./       	 ////./       	 ////./        	  -87.61945	  41.83714	  5849.8
01913.0  	  498.3       	 -12.0	 ///	  5846    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  664.9 	 //./    	   50.0    	 ///./    	 //.//       	 64921.4      	   4.3   	 279    	 ////./       	 ////./       	 ////./        	  -87.61940	  41.83713	  5852.9
01914.0  	  498.1       	 -12.0	 ///	  5849    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  664.7 	 //./    	   50.0    	 ///./    	 //.//       	 64922.4      	   4.3   	 279    	 ////./       	 ////./       	 ////./        	  -87.61934	  41.83713	  5855.9
01915.0  	  497.9       	 -12.1	 ///	  5852    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  664.4 	 //./    	   50.1    	 ///./    	 //.//       	 64923.4      	   4.3   	 279    	 ////./       	 ////./       	 ////./        	  -87.61929	  41.83712	  5859.0
01916.0  	  497.7       	 -12.1	 ///	  5855    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  664.2 	 //./    	   50.1    	 ///./    	 //.//       	 64924.4      	   4.4   	 278    	 ////./       	 ////./       	 ////./        	  -87.61923	  41.83711	  5862.0
01917.0  	  497.5       	 -12.1	 ///	  5858    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  664.0 	 //./    	   50.1    	 ///./    	 //.//       	 64925.4      	   4.4   	 278    	 ////./       	 ////./       	 ////./        	  -87.61918	  41.83711	  5865.1
01918.0  	  497.3       	 -12.1	 ///	  5861    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  663.8 	 //./    	   50.1    	 ///./    	 //.//       	 64926.4      	   4.4   	 278    	 ////./       	 ////./       	 ////./        	  -87.61912	  41.83710	  5868.1
01919.0  	  497.1       	 -12.1	 ///	  5864    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  663.5 	 //./    	   50.1    	 ///./    	 //.//       	 64927.4      	   4.4   	 278    	 ////./       	 ////./       	 ////./        	  -87.61907	  41.83710	  5871.2
01920.0  	  496.9       	 -12.1	 ///	  5867    	 ///./  	 ///./	   ///./	 ////./	 324.1  	  663.3 	 //./    	   50.1    	 ///./    	 //.//       	 64928.4      	   4.4   	 278    	 ////./       	 ////./       	 ////./        	  -87.61901	  41.83709	  5874.3
01921.0  	  496.7       	 -12.2	 ///	  5870    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  663.1 	 //./    	   50.2    	 ///./    	 //.//       	 64929.4      	   4.4   	 278    	 ////./       	 ////./       	 ////./        	  -87.61896	  41.83709	  5877.4
01922.0  	  496.5       	 -12.2	 ///	  5873    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  662.9 	 //./    	   50.2    	 ///./    	 //.//       	 64930.4      	   4.5   	 278    	 ////./       	 ////./       	 ////./        	  -87.61891	  41.83708	  5880.4
01923.0  	  496.3       	 -12.2	 ///	  5876    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  662.6 	 //./    	   50.2    	 ///./    	 //.//       	 64931.4      	   4.5   	 278    	 ////./       	 ////./       	 ////./        	  -87.61885	  41.83707	  5883.5
01924.0  	  496.1       	 -12.2	 ///	  5879    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  662.4 	 //./    	   50.2    	 ///./    	 //.//       	 64932.4      	   4.5   	 278    	 ////./       	 ////./       	 ////./        	  -87.61880	  41.83707	  5886.6
01925.0  	  495.9       	 -12.2	 ///	  5882    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  662.2 	 //./    	   50.3    	 ///./    	 //.//       	 64933.4      	   4.5   	 278    	 ////./       	 ////./       	 ////./        	  -87.61874	  41.83706	  5889.6
01926.0  	  495.7       	 -12.2	 ///	  5885    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  661.9 	 //./    	   50.3    	 ///./    	 //.//       	 64934.4      	   4.6   	 278    	 ////./       	 ////./       	 ////./        	  -87.61869	  41.83706	  5892.6
01927.0  	  495.5       	 -12.2	 ///	  5888    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  661.7 	 //./    	   50.3    	 ///./    	 //.//       	 64935.4      	   4.6   	 278    	 ////./       	 ////./       	 ////./        	  -87.61863	  41.83705	  5895.6
01928.0  	  495.3       	 -12.2	 ///	  5891    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  661.5 	 //./    	   50.3    	 ///./    	 //.//       	 64936.4      	   4.7   	 278    	 ////./       	 ////./       	 ////./        	  -87.61858	  41.83705	  5898.6
01929.0  	  495.1       	 -12.3	 ///	  5894    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  661.2 	 //./    	   50.3    	 ///./    	 //.//       	 64937.4      	   4.7   	 279    	 ////./       	 ////./       	 ////./        	  -87.61853	  41.83704	  5901.6
01930.0  	  494.9       	 -12.3	 ///	  5897    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  661.0 	 //./    	   50.4    	 ///./    	 //.//       	 64938.4      	   4.8   	 279    	 ////./       	 ////./       	 ////./        	  -87.61846	  41.83703	  5904.6
01931.0  	  494.7       	 -12.3	 ///	  5900    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  660.8 	 //./    	   50.4    	 ///./    	 //.//       	 64939.4      	   4.8   	 279    	 ////./       	 ////./       	 ////./        	  -87.61840	  41.83702	  5907.5
01932.0  	  494.6       	 -12.3	 ///	  5903    	 ///./  	 ///./	   ///./	 ////./	 324.0  	  660.6 	 //./    	   50.4    	 ///./    	 //.//       	 64940.4      	   4.9   	 279    	 ////./       	 ////./       	 ////./        	  -87.61833	  41.83701	  5910.4
01933.0  	  494.4       	 -12.3	 ///	  5906    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  660.4 	 //./    	   50.4    	 ///./    	 //.//       	 64941.4      	   4.9   	 279    	 ////./       	 ////./       	 ////./        	  -87.61827	  41.83700	  5913.3
01934.0  	  494.2       	 -12.3	 ///	  5909    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  660.1 	 //./    	   50.4    	 ///./    	 //.//       	 64942.4      	   5.0   	 280    	 ////./       	 ////./       	 ////./        	  -87.61820	  41.83699	  5916.2
01935.0  	  494.0       	 -12.3	 ///	  5912    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  659.9 	 //./    	   50.5    	 ///./    	 //.//       	 64943.4      	   5.0   	 280    	 ////./       	 ////./       	 ////./        	  -87.61814	  41.83698	  5919.1
01936.0  	  493.8       	 -12.3	 ///	  5915    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  659.7 	 //./    	   50.5    	 ///./    	 //.//       	 64944.4      	   5.1   	 280    	 ////./       	 ////./       	 ////./        	  -87.61807	  41.83697	  5922.0
01937.0  	  493.6       	 -12.4	 ///	  5918    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  659.5 	 //./    	   50.5    	 ///./    	 //.//       	 64945.4      	   5.1   	 280    	 ////./       	 ////./       	 ////./        	  -87.61801	  41.83696	  5925.0
01938.0  	  493.4       	 -12.4	 ///	  5921    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  659.3 	 //./    	   50.5    	 ///./    	 //.//       	 64946.4      	   5.2   	 280    	 ////./       	 ////./       	 ////./        	  -87.61794	  41.83695	  5928.0
01939.0  	  493.2       	 -12.4	 ///	  5924    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  659.0 	 //./    	   50.5    	 ///./    	 //.//       	 64947.4      	   5.2   	 280    	 ////./       	 ////./       	 ////./        	  -87.61787	  41.83694	  5930.9
01940.0  	  493.0       	 -12.4	 ///	  5927    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  658.8 	 //./    	   50.6    	 ///./    	 //.//       	 64948.4      	   5.3   	 281    	 ////./       	 ////./       	 ////./        	  -87.61781	  41.83693	  5933.9
01941.0  	  492.9       	 -12.4	 ///	  5930    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  658.6 	 //./    	   50.6    	 ///./    	 //.//       	 64949.4      	   5.3   	 281    	 ////./       	 ////./       	 ////./        	  -87.61774	  41.83691	  5936.9
01942.0  	  492.7       	 -12.4	 ///	  5933    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  658.4 	 //./    	   50.6    	 ///./    	 //.//       	 64950.4      	   5.4   	 281    	 ////./       	 ////./       	 ////./        	  -87.61768	  41.83690	  5939.9
01943.0  	  492.5       	 -12.4	 ///	  5935    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  658.2 	 //./    	   50.6    	 ///./    	 //.//       	 64951.4      	   5.4   	 281    	 ////./       	 ////./       	 ////./        	  -87.61761	  41.83689	  5942.6
01944.0  	  492.3       	 -12.4	 ///	  5938    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  658.0 	 //./    	   50.6    	 ///./    	 //.//       	 64952.4      	   5.5   	 281    	 ////./       	 ////./       	 ////./        	  -87.61755	  41.83688	  5945.4
01945.0  	  492.1       	 -12.5	 ///	  5941    	 ///./  	 ///./	   ///./	 ////./	 323.9  	  657.7 	 //./    	   50.6    	 ///./    	 //.//       	 64953.4      	   5.5   	 281    	 ////./       	 ////./       	 ////./        	  -87.61748	  41.83687	  5948.2
01946.0  	  491.9       	 -12.5	 ///	  5944    	 ///./  	 ///./	   ///./	 ////./	 323.8  	  657.5 	 //./    	   50.7    	 ///./    	 //.//       	 64954.4      	   5.5   	 281    	 ////./       	 ////./       	 ////./        	  -87.61742	  41.83686	  5950.9
01947.0  	  491.8       	 -12.5	 ///	  5946    	 ///./  	 ///./	   ///./	 ////./	 323.8  	  657.3 	 //./    	   50.7    	 ///./    	 //.//       	 64955.4      	   5.5   	 281    	 ////./       	 ////./       	 ////./        	  -87.61735	  41.83685	  5953.7
01948.0  	  491.6       	 -12.5	 ///	  5949    	 ///./  	 ///./	   ///./	 ////./	 323.8  	  657.1 	 //./    	   50.7    	 ///./    	 //.//       	 64956.4      	   5.5   	 281    	 ////./       	 ////./       	 ////./        	  -87.61729	  41.83684	  5956.5
01949.0  	  491.4       	 -12.5	 ///	  5952    	 ///./  	 ///./	   ///./	 ////./	 323.8  	  656.9 	 //./    	   50.7    	 ///./    	 //.//       	 64957.4      	   5.5   	 282    	 ////./       	 ////./       	 ////./        	  -87.61722	  41.83683	  5959.4
01950.0  	  491.2       	 -12.5	 ///	  5955    	 ///./  	 ///./	   ///./	 ////./	 323.8  	  656.7 	 //./    	   50.7    	 ///./    	 //.//       	 64958.4      	   5.5   	 282    	 ////./       	 ////./       	 ////./        	  -87.61715	  41.83682	  5962.3
01951.0  	  491.0       	 -12.5	 ///	  5958    	 ///./  	 ///./	   ///./	 ////./	 323.8  	  656.5 	 //./    	   50.7    	 ///./    	 //.//       	 64959.4      	   5.5   	 282    	 ////./       	 ////./       	 ////./        	  -87.61709	  41.83681	  5965.2
01952.0  	  490.8       	 -12.6	 ///	  5961    	 ///./  	 ///./	   ///./	 ////./	 323.8  	  656.3 	 //./    	   50.8    	 ///./    	 //.//       	 64960.4      	   5.5   	 282    	 ////./       	 ////./       	 ////./        	  -87.61702	  41.83680	  5968.1
