,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
433,433.0,857.2,14.8,80,1470,11.3,234.5,   ///./,435.8,340.4,1037.1,13.4,32.1,16.6,9.82,1864.2,3.3,309, ////./       , ////./       , ////./        ,-87.61005,41.85837,1470.5
434,434.0,856.9,14.8,80,1472,11.3,234.5,   ///./,436.1,340.4,1036.8,13.4,32.1,16.5,9.81,1865.2,3.3,309, ////./       , ////./       , ////./        ,-87.61002,41.85835,1473.2
435,435.0,856.6,14.8,80,1475,11.3,234.4,   ///./,436.5,340.4,1036.5,13.4,32.1,16.5,9.81,1866.2,3.3,309, ////./       , ////./       , ////./        ,-87.60999,41.85833,1475.8
436,436.0,856.4,14.8,80,1478,11.3,234.4,   ///./,436.9,340.4,1036.3,13.4,32.1,16.5,9.81,1867.2,3.3,309, ////./       , ////./       , ////./        ,-87.60996,41.85831,1478.4
437,437.0,856.1,14.8,80,1480,11.3,234.3,   ///./,437.2,340.3,1036.0,13.4,32.1,16.5,9.82,1868.2,3.3,309, ////./       , ////./       , ////./        ,-87.60993,41.8583,1481.1
438,438.0,855.8,14.7,80,1483,11.3,234.3,   ///./,437.6,340.3,1035.8,13.4,32.1,16.5,9.82,1869.2,3.3,309, ////./       , ////./       , ////./        ,-87.6099,41.85828,1483.7
439,439.0,855.6,14.7,80,1485,11.3,234.2,   ///./,437.9,340.3,1035.6,13.4,32.1,16.4,9.83,1870.2,3.3,309, ////./       , ////./       , ////./        ,-87.60987,41.85826,1486.3
440,440.0,855.4,14.7,80,1488,11.3,234.2,   ///./,438.3,340.3,1035.4,13.4,32.1,16.4,9.83,1871.2,3.3,310, ////./       , ////./       , ////./        ,-87.60984,41.85824,1488.7
441,441.0,855.1,14.7,80,1490,11.3,234.2,   ///./,438.6,340.3,1035.1,13.4,32.1,16.4,9.84,1872.2,3.2,310, ////./       , ////./       , ////./        ,-87.6098,41.85823,1491.1
442,442.0,854.9,14.7,80,1493,11.3,234.1,   ///./,438.9,340.3,1034.9,13.5,32.1,16.4,9.84,1873.2,3.2,310, ////./       , ////./       , ////./        ,-87.60977,41.85821,1493.5
443,443.0,854.6,14.6,81,1495,11.4,234.1,   ///./,439.3,340.3,1034.7,13.5,32.1,16.4,9.85,1874.2,3.2,310, ////./       , ////./       , ////./        ,-87.60974,41.8582,1495.9
444,444.0,854.4,14.6,81,1497,11.4,234.0,   ///./,439.6,340.3,1034.5,13.5,32.1,16.3,9.86,1875.2,3.2,310, ////./       , ////./       , ////./        ,-87.60971,41.85819,1498.3
445,445.0,854.1,14.6,81,1500,11.4,234.0,   ///./,439.9,340.2,1034.3,13.5,32.1,16.3,9.86,1876.2,3.2,310, ////./       , ////./       , ////./        ,-87.60968,41.85817,1500.7
446,446.0,853.9,14.6,81,1502,11.4,233.9,   ///./,440.3,340.2,1034.0,13.5,32.1,16.3,9.87,1877.2,3.2,309, ////./       , ////./       , ////./        ,-87.60964,41.85816,1503.0
447,447.0,853.6,14.6,81,1505,11.4,233.9,   ///./,440.6,340.2,1033.8,13.5,32.1,16.3,9.87,1878.2,3.2,309, ////./       , ////./       , ////./        ,-87.60961,41.85815,1505.4
448,448.0,853.4,14.5,81,1507,11.4,233.9,   ///./,440.9,340.2,1033.6,13.5,32.1,16.3,9.88,1879.2,3.2,308, ////./       , ////./       , ////./        ,-87.60958,41.85813,1507.8
449,449.0,853.2,14.5,81,1509,11.4,233.8,   ///./,441.3,340.2,1033.4,13.5,32.1,16.2,9.88,1880.2,3.2,307, ////./       , ////./       , ////./        ,-87.60955,41.85812,1510.2
450,450.0,852.9,14.5,81,1512,11.4,233.8,   ///./,441.6,340.2,1033.2,13.5,32.1,16.2,9.87,1881.2,3.2,307, ////./       , ////./       , ////./        ,-87.60952,41.85811,1512.7
451,451.0,852.7,14.5,81,1515,11.3,233.7,   ///./,442.0,340.2,1032.9,13.4,32.1,16.2,9.87,1882.2,3.1,306, ////./       , ////./       , ////./        ,-87.60949,41.85809,1515.3
452,452.0,852.4,14.5,82,1517,11.3,233.7,   ///./,442.3,340.2,1032.7,13.4,32.1,16.2,9.87,1883.2,3.1,306, ////./       , ////./       , ////./        ,-87.60945,41.85808,1517.9
453,453.0,852.1,14.4,82,1520,11.3,233.6,   ///./,442.7,340.1,1032.4,13.4,32.1,16.2,9.86,1884.2,3.1,305, ////./       , ////./       , ////./        ,-87.60942,41.85807,1520.5
454,454.0,851.9,14.4,82,1522,11.3,233.6,   ///./,443.0,340.1,1032.2,13.4,32.2,16.1,9.86,1885.2,3.1,304, ////./       , ////./       , ////./        ,-87.60939,41.85805,1523.1
455,455.0,851.6,14.4,82,1525,11.3,233.5,   ///./,443.4,340.1,1031.9,13.4,32.2,16.1,9.86,1886.2,3.1,304, ////./       , ////./       , ////./        ,-87.60936,41.85804,1525.7
456,456.0,851.3,14.4,82,1528,11.3,233.5,   ///./,443.8,340.1,1031.7,13.4,32.2,16.1,9.86,1887.2,3.1,303, ////./       , ////./       , ////./        ,-87.60933,41.85803,1528.3
457,457.0,851.1,14.4,82,1530,11.3,233.4,   ///./,444.1,340.1,1031.4,13.4,32.2,16.1,9.85,1888.2,3.1,303, ////./       , ////./       , ////./        ,-87.60929,41.85801,1530.9
458,458.0,850.8,14.3,82,1533,11.3,233.4,   ///./,444.5,340.1,1031.2,13.4,32.2,16.0,9.85,1889.2,3.1,302, ////./       , ////./       , ////./        ,-87.60926,41.858,1533.5
459,459.0,850.6,14.3,82,1535,11.3,233.3,   ///./,444.8,340.1,1031.0,13.4,32.2,16.0,9.85,1890.2,3.1,301, ////./       , ////./       , ////./        ,-87.60923,41.85799,1536.1
460,460.0,850.3,14.3,82,1538,11.3,233.3,   ///./,445.2,340.1,1030.7,13.4,32.2,16.0,9.85,1891.2,3.1,301, ////./       , ////./       , ////./        ,-87.6092,41.85797,1538.7
461,461.0,850.1,14.3,82,1540,11.3,233.2,   ///./,445.5,340.1,1030.5,13.4,32.2,16.0,9.84,1892.2,3.0,300, ////./       , ////./       , ////./        ,-87.60917,41.85796,1541.2
462,462.0,849.8,14.3,82,1543,11.2,233.2,   ///./,445.9,340.0,1030.3,13.4,32.2,16.0,9.84,1893.2,3.0,299, ////./       , ////./       , ////./        ,-87.60913,41.85794,1543.6
463,463.0,849.6,14.2,82,1545,11.2,233.1,   ///./,446.2,340.0,1030.0,13.3,32.2,15.9,9.83,1894.2,3.0,299, ////./       , ////./       , ////./        ,-87.6091,41.85793,1546.0
464,464.0,849.3,14.2,82,1547,11.2,233.1,   ///./,446.5,340.0,1029.8,13.3,32.2,15.9,9.83,1895.2,3.0,298, ////./       , ////./       , ////./        ,-87.60907,41.85792,1548.3
465,465.0,849.1,14.2,82,1550,11.2,233.0,   ///./,446.8,340.0,1029.6,13.3,32.2,15.9,9.82,1896.2,3.0,297, ////./       , ////./       , ////./        ,-87.60904,41.8579,1550.7
466,466.0,848.8,14.2,82,1552,11.2,233.0,   ///./,447.1,340.0,1029.3,13.3,32.2,15.9,9.81,1897.2,3.0,297, ////./       , ////./       , ////./        ,-87.60901,41.85789,1553.0
467,467.0,848.6,14.2,82,1555,11.2,232.9,   ///./,447.5,340.0,1029.1,13.3,32.2,15.9,9.81,1898.2,3.0,297, ////./       , ////./       , ////./        ,-87.60897,41.85788,1555.7
468,468.0,848.3,14.1,82,1557,11.2,232.9,   ///./,447.9,340.0,1028.9,13.3,32.2,15.8,9.8,1899.2,3.0,297, ////./       , ////./       , ////./        ,-87.60894,41.85786,1558.3
469,469.0,848.1,14.1,82,1560,11.2,232.8,   ///./,448.2,340.0,1028.6,13.3,32.2,15.8,9.79,1900.2,3.0,297, ////./       , ////./       , ////./        ,-87.60891,41.85785,1561.0
470,470.0,847.8,14.1,82,1563,11.1,232.8,   ///./,448.6,340.0,1028.4,13.3,32.2,15.8,9.79,1901.2,3.0,297, ////./       , ////./       , ////./        ,-87.60888,41.85784,1563.6
471,471.0,847.5,14.1,82,1565,11.1,232.7,   ///./,449.0,339.9,1028.1,13.3,32.2,15.8,9.78,1902.2,3.0,296, ////./       , ////./       , ////./        ,-87.60884,41.85783,1566.3
472,472.0,847.3,14.1,82,1568,11.1,232.6,   ///./,449.3,339.9,1027.9,13.2,32.2,15.8,9.78,1903.2,3.0,296, ////./       , ////./       , ////./        ,-87.60881,41.85782,1569.0
473,473.0,847.0,14.0,82,1571,11.1,232.6,   ///./,449.7,339.9,1027.6,13.2,32.3,15.7,9.77,1904.2,3.0,296, ////./       , ////./       , ////./        ,-87.60878,41.85781,1571.7
474,474.0,846.7,14.0,82,1573,11.1,232.5,   ///./,450.1,339.9,1027.3,13.2,32.3,15.7,9.76,1905.2,3.0,296, ////./       , ////./       , ////./        ,-87.60874,41.85779,1574.3
475,475.0,846.5,14.0,82,1576,11.1,232.5,   ///./,450.4,339.9,1027.1,13.2,32.3,15.7,9.76,1906.2,3.0,296, ////./       , ////./       , ////./        ,-87.60871,41.85778,1577.0
476,476.0,846.2,14.0,82,1579,11.0,232.4,   ///./,450.8,339.9,1026.8,13.2,32.3,15.7,9.74,1907.2,3.0,296, ////./       , ////./       , ////./        ,-87.60867,41.85777,1579.7
477,477.0,845.9,14.0,82,1582,11.0,232.4,   ///./,451.1,339.9,1026.6,13.2,32.3,15.7,9.73,1908.2,3.0,295, ////./       , ////./       , ////./        ,-87.60864,41.85776,1582.4
478,478.0,845.7,14.0,82,1584,11.0,232.3,   ///./,451.5,339.9,1026.3,13.1,32.3,15.6,9.72,1909.2,3.0,295, ////./       , ////./       , ////./        ,-87.6086,41.85775,1585.0
479,479.0,845.4,13.9,82,1587,11.0,232.2,   ///./,451.9,339.8,1026.1,13.1,32.3,15.6,9.7,1910.2,3.0,295, ////./       , ////./       , ////./        ,-87.60857,41.85774,1587.6
480,480.0,845.2,13.9,82,1589,10.9,232.2,   ///./,452.2,339.8,1025.8,13.1,32.3,15.6,9.69,1911.2,3.0,295, ////./       , ////./       , ////./        ,-87.60854,41.85773,1590.2
481,481.0,844.9,13.9,82,1592,10.9,232.1,   ///./,452.5,339.8,1025.6,13.1,32.3,15.6,9.67,1912.2,3.0,295, ////./       , ////./       , ////./        ,-87.6085,41.85772,1592.7
482,482.0,844.6,13.9,82,1594,10.9,232.1,   ///./,452.9,339.8,1025.3,13.0,32.3,15.6,9.66,1913.2,3.0,294, ////./       , ////./       , ////./        ,-87.60847,41.85771,1595.3
483,483.0,844.4,13.9,82,1597,10.9,232.0,   ///./,453.2,339.8,1025.1,13.0,32.3,15.5,9.65,1914.2,3.0,294, ////./       , ////./       , ////./        ,-87.60843,41.8577,1597.9
484,484.0,844.1,13.8,82,1600,10.8,232.0,   ///./,453.6,339.8,1024.8,13.0,32.3,15.5,9.63,1915.2,3.0,294, ////./       , ////./       , ////./        ,-87.6084,41.85769,1600.5
485,485.0,843.9,13.8,82,1602,10.8,231.9,   ///./,454.0,339.8,1024.6,13.0,32.3,15.5,9.62,1916.2,3.0,294, ////./       , ////./       , ////./        ,-87.60836,41.85768,1603.2
486,486.0,843.6,13.8,82,1605,10.8,231.8,   ///./,454.3,339.8,1024.3,12.9,32.3,15.5,9.6,1917.2,3.0,294, ////./       , ////./       , ////./        ,-87.60833,41.85767,1605.8
487,487.0,843.3,13.8,82,1608,10.7,231.8,   ///./,454.7,339.8,1024.1,12.9,32.4,15.4,9.59,1918.2,3.0,294, ////./       , ////./       , ////./        ,-87.60829,41.85766,1608.5
488,488.0,843.1,13.8,82,1610,10.7,231.7,   ///./,455.0,339.7,1023.8,12.9,32.4,15.4,9.57,1919.2,3.1,294, ////./       , ////./       , ////./        ,-87.60826,41.85765,1611.1
489,489.0,842.8,13.7,82,1613,10.7,231.7,   ///./,455.4,339.7,1023.6,12.9,32.4,15.4,9.56,1920.2,3.1,293, ////./       , ////./       , ////./        ,-87.60823,41.85764,1613.8
490,490.0,842.5,13.7,82,1615,10.7,231.6,   ///./,455.7,339.7,1023.3,12.9,32.4,15.4,9.55,1921.2,3.1,293, ////./       , ////./       , ////./        ,-87.60819,41.85762,1616.4
491,491.0,842.3,13.7,82,1618,10.7,231.6,   ///./,456.1,339.7,1023.1,12.9,32.4,15.4,9.55,1922.2,3.1,293, ////./       , ////./       , ////./        ,-87.60816,41.85761,1619.0
492,492.0,842.0,13.7,82,1621,10.6,231.5,   ///./,456.4,339.7,1022.8,12.8,32.4,15.4,9.54,1923.2,3.1,293, ////./       , ////./       , ////./        ,-87.60812,41.8576,1621.6
493,493.0,841.8,13.7,82,1623,10.6,231.4,   ///./,456.8,339.7,1022.5,12.8,32.4,15.3,9.53,1924.2,3.1,293, ////./       , ////./       , ////./        ,-87.60809,41.85759,1624.1
494,494.0,841.5,13.7,82,1626,10.6,231.4,   ///./,457.1,339.7,1022.3,12.8,32.4,15.3,9.52,1925.2,3.1,293, ////./       , ////./       , ////./        ,-87.60805,41.85758,1626.7
495,495.0,841.2,13.7,82,1628,10.6,231.3,   ///./,457.5,339.7,1022.0,12.8,32.4,15.3,9.51,1926.2,3.1,293, ////./       , ////./       , ////./        ,-87.60802,41.85757,1629.4
496,496.0,841.0,13.6,82,1631,10.6,231.3,   ///./,457.8,339.7,1021.7,12.8,32.4,15.3,9.5,1927.2,3.1,292, ////./       , ////./       , ////./        ,-87.60799,41.85756,1632.0
497,497.0,840.7,13.6,82,1634,10.6,231.2,   ///./,458.2,339.7,1021.5,12.8,32.5,15.3,9.5,1928.2,3.1,292, ////./       , ////./       , ////./        ,-87.60795,41.85755,1634.7
498,498.0,840.4,13.6,82,1636,10.5,231.1,   ///./,458.6,339.7,1021.2,12.7,32.5,15.2,9.49,1929.2,3.1,292, ////./       , ////./       , ////./        ,-87.60792,41.85754,1637.4
499,499.0,840.2,13.6,82,1639,10.5,231.1,   ///./,458.9,339.6,1020.9,12.7,32.5,15.2,9.48,1930.2,3.1,292, ////./       , ////./       , ////./        ,-87.60788,41.85753,1640.0
500,500.0,839.9,13.6,82,1642,10.5,231.0,   ///./,459.3,339.6,1020.7,12.7,32.5,15.2,9.47,1931.2,3.1,292, ////./       , ////./       , ////./        ,-87.60785,41.85752,1642.7
501,501.0,839.6,13.6,82,1645,10.5,231.0,   ///./,459.7,339.6,1020.4,12.7,32.5,15.2,9.46,1932.2,3.1,292, ////./       , ////./       , ////./        ,-87.60781,41.85751,1645.5
502,502.0,839.3,13.5,82,1647,10.5,230.9,   ///./,460.0,339.6,1020.1,12.7,32.5,15.2,9.46,1933.2,3.1,292, ////./       , ////./       , ////./        ,-87.60778,41.8575,1648.4
503,503.0,839.1,13.5,82,1650,10.5,230.8,   ///./,460.4,339.6,1019.8,12.7,32.5,15.2,9.46,1934.2,3.1,291, ////./       , ////./       , ////./        ,-87.60774,41.85749,1651.2
504,504.0,838.8,13.5,82,1653,10.5,230.8,   ///./,460.8,339.6,1019.6,12.7,32.5,15.1,9.47,1935.2,3.1,291, ////./       , ////./       , ////./        ,-87.60771,41.85747,1654.0
505,505.0,838.5,13.5,82,1656,10.5,230.7,   ///./,461.2,339.6,1019.3,12.7,32.5,15.1,9.48,1936.2,3.1,291, ////./       , ////./       , ////./        ,-87.60767,41.85746,1656.9
506,506.0,838.3,13.5,82,1659,10.5,230.7,   ///./,461.6,339.6,1019.1,12.7,32.5,15.1,9.48,1937.2,3.1,291, ////./       , ////./       , ////./        ,-87.60764,41.85745,1659.7
507,507.0,838.0,13.4,82,1661,10.5,230.6,   ///./,462.0,339.6,1018.8,12.7,32.5,15.1,9.49,1938.2,3.2,291, ////./       , ////./       , ////./        ,-87.6076,41.85744,1662.4
508,508.0,837.7,13.4,82,1664,10.5,230.6,   ///./,462.4,339.5,1018.6,12.7,32.5,15.1,9.49,1939.2,3.2,291, ////./       , ////./       , ////./        ,-87.60757,41.85743,1665.1
509,509.0,837.4,13.4,83,1667,10.5,230.5,   ///./,462.7,339.5,1018.3,12.7,32.5,15.0,9.5,1940.2,3.2,292, ////./       , ////./       , ////./        ,-87.60753,41.85742,1667.7
510,510.0,837.2,13.4,83,1669,10.5,230.5,   ///./,463.1,339.5,1018.1,12.7,32.6,15.0,9.5,1941.2,3.2,292, ////./       , ////./       , ////./        ,-87.60749,41.8574,1670.4
511,511.0,836.9,13.3,83,1672,10.5,230.5,   ///./,463.5,339.5,1017.8,12.7,32.6,15.0,9.51,1942.2,3.2,292, ////./       , ////./       , ////./        ,-87.60746,41.85739,1673.1
512,512.0,836.6,13.3,83,1675,10.5,230.4,   ///./,463.9,339.5,1017.6,12.7,32.6,15.0,9.51,1943.2,3.2,292, ////./       , ////./       , ////./        ,-87.60742,41.85738,1675.7
513,513.0,836.4,13.3,83,1677,10.5,230.4,   ///./,464.2,339.5,1017.4,12.7,32.6,14.9,9.52,1944.2,3.2,292, ////./       , ////./       , ////./        ,-87.60739,41.85737,1678.4
514,514.0,836.1,13.3,83,1680,10.5,230.3,   ///./,464.6,339.5,1017.1,12.7,32.6,14.9,9.52,1945.2,3.2,292, ////./       , ////./       , ////./        ,-87.60735,41.85736,1681.0
515,515.0,835.9,13.3,83,1683,10.5,230.3,   ///./,465.0,339.4,1016.9,12.7,32.6,14.9,9.53,1946.2,3.2,292, ////./       , ////./       , ////./        ,-87.60731,41.85735,1683.6
516,516.0,835.6,13.2,84,1685,10.5,230.2,   ///./,465.3,339.4,1016.6,12.7,32.6,14.9,9.53,1947.2,3.2,292, ////./       , ////./       , ////./        ,-87.60728,41.85734,1686.2
517,517.0,835.3,13.2,84,1688,10.5,230.2,   ///./,465.7,339.4,1016.4,12.7,32.6,14.9,9.53,1948.2,3.2,292, ////./       , ////./       , ////./        ,-87.60724,41.85732,1688.9
518,518.0,835.1,13.2,84,1691,10.5,230.1,   ///./,466.1,339.4,1016.1,12.7,32.6,14.8,9.54,1949.2,3.2,293, ////./       , ////./       , ////./        ,-87.60721,41.85731,1691.6
519,519.0,834.8,13.2,84,1693,10.5,230.1,   ///./,466.5,339.4,1015.9,12.7,32.6,14.8,9.54,1950.2,3.2,293, ////./       , ////./       , ////./        ,-87.60717,41.8573,1694.4
520,520.0,834.5,13.1,84,1696,10.5,230.0,   ///./,466.8,339.4,1015.7,12.7,32.6,14.8,9.54,1951.2,3.2,293, ////./       , ////./       , ////./        ,-87.60714,41.85729,1697.2
521,521.0,834.2,13.1,84,1699,10.5,230.0,   ///./,467.2,339.4,1015.4,12.7,32.6,14.8,9.54,1952.2,3.2,293, ////./       , ////./       , ////./        ,-87.6071,41.85728,1699.9
522,522.0,834.0,13.1,84,1702,10.5,229.9,   ///./,467.6,339.3,1015.2,12.7,32.6,14.7,9.55,1953.2,3.2,293, ////./       , ////./       , ////./        ,-87.60706,41.85727,1702.7
523,523.0,833.7,13.1,84,1705,10.5,229.9,   ///./,468.0,339.3,1014.9,12.7,32.6,14.7,9.55,1954.2,3.2,293, ////./       , ////./       , ////./        ,-87.60703,41.85726,1705.6
524,524.0,833.4,13.0,85,1708,10.5,229.8,   ///./,468.4,339.3,1014.6,12.7,32.6,14.7,9.55,1955.2,3.2,293, ////./       , ////./       , ////./        ,-87.60699,41.85724,1708.5
525,525.0,833.1,13.0,85,1710,10.5,229.8,   ///./,468.8,339.3,1014.4,12.7,32.6,14.7,9.56,1956.2,3.2,293, ////./       , ////./       , ////./        ,-87.60696,41.85723,1711.4
526,526.0,832.8,13.0,85,1713,10.5,229.7,   ///./,469.2,339.3,1014.1,12.7,32.6,14.6,9.56,1957.2,3.3,293, ////./       , ////./       , ////./        ,-87.60692,41.85722,1714.4
527,527.0,832.5,13.0,85,1716,10.5,229.7,   ///./,469.6,339.3,1013.8,12.7,32.6,14.6,9.56,1958.2,3.3,294, ////./       , ////./       , ////./        ,-87.60688,41.85721,1717.3
528,528.0,832.2,12.9,85,1719,10.5,229.6,   ///./,470.0,339.3,1013.6,12.7,32.6,14.6,9.56,1959.2,3.3,294, ////./       , ////./       , ////./        ,-87.60685,41.8572,1720.2
529,529.0,832.0,12.9,85,1722,10.5,229.6,   ///./,470.4,339.3,1013.3,12.7,32.6,14.6,9.56,1960.2,3.3,294, ////./       , ////./       , ////./        ,-87.60681,41.85719,1723.1
530,530.0,831.7,12.9,85,1725,10.5,229.5,   ///./,470.8,339.2,1013.1,12.7,32.6,14.6,9.56,1961.2,3.3,294, ////./       , ////./       , ////./        ,-87.60678,41.85717,1725.9
531,531.0,831.4,12.9,85,1728,10.5,229.5,   ///./,471.2,339.2,1012.8,12.7,32.6,14.5,9.55,1962.2,3.3,294, ////./       , ////./       , ////./        ,-87.60674,41.85716,1728.7
532,532.0,831.1,12.9,85,1731,10.5,229.4,   ///./,471.6,339.2,1012.5,12.7,32.6,14.5,9.55,1963.2,3.3,294, ////./       , ////./       , ////./        ,-87.60671,41.85715,1731.5
533,533.0,830.8,12.8,85,1733,10.5,229.3,   ///./,472.0,339.2,1012.3,12.7,32.6,14.5,9.54,1964.2,3.3,295, ////./       , ////./       , ////./        ,-87.60667,41.85714,1734.3
534,534.0,830.6,12.8,85,1736,10.4,229.3,   ///./,472.4,339.2,1012.0,12.7,32.7,14.5,9.54,1965.2,3.3,295, ////./       , ////./       , ////./        ,-87.60663,41.85712,1737.1
535,535.0,830.3,12.8,86,1739,10.4,229.2,   ///./,472.8,339.2,1011.7,12.7,32.7,14.4,9.54,1966.2,3.3,295, ////./       , ////./       , ////./        ,-87.6066,41.85711,1739.9
536,536.0,830.0,12.8,86,1742,10.4,229.2,   ///./,473.1,339.2,1011.5,12.6,32.7,14.4,9.53,1967.2,3.3,295, ////./       , ////./       , ////./        ,-87.60656,41.85709,1742.7
537,537.0,829.7,12.8,86,1745,10.4,229.1,   ///./,473.5,339.1,1011.2,12.6,32.7,14.4,9.53,1968.2,3.3,295, ////./       , ////./       , ////./        ,-87.60653,41.85708,1745.5
538,538.0,829.5,12.7,86,1747,10.4,229.1,   ///./,473.9,339.1,1011.0,12.6,32.7,14.4,9.52,1969.2,3.3,295, ////./       , ////./       , ////./        ,-87.60649,41.85706,1748.3
539,539.0,829.2,12.7,86,1750,10.4,229.0,   ///./,474.3,339.1,1010.7,12.6,32.7,14.4,9.52,1970.2,3.3,296, ////./       , ////./       , ////./        ,-87.60646,41.85704,1751.1
540,540.0,828.9,12.7,86,1753,10.4,229.0,   ///./,474.7,339.1,1010.4,12.6,32.7,14.3,9.51,1971.2,3.3,296, ////./       , ////./       , ////./        ,-87.60642,41.85703,1753.9
541,541.0,828.6,12.7,86,1756,10.4,228.9,   ///./,475.1,339.1,1010.2,12.6,32.7,14.3,9.51,1972.2,3.3,296, ////./       , ////./       , ////./        ,-87.60638,41.85701,1756.7
542,542.0,828.4,12.6,86,1758,10.3,228.8,   ///./,475.4,339.1,1009.9,12.6,32.7,14.3,9.5,1973.2,3.3,296, ////./       , ////./       , ////./        ,-87.60635,41.857,1759.5
543,543.0,828.1,12.6,86,1761,10.3,228.8,   ///./,475.8,339.1,1009.7,12.6,32.7,14.3,9.5,1974.2,3.3,296, ////./       , ////./       , ////./        ,-87.60631,41.85698,1762.3
544,544.0,827.8,12.6,86,1764,10.3,228.7,   ///./,476.2,339.1,1009.4,12.6,32.7,14.2,9.49,1975.2,3.3,296, ////./       , ////./       , ////./        ,-87.60628,41.85697,1765.0
545,545.0,827.5,12.6,86,1767,10.3,228.7,   ///./,476.6,339.1,1009.1,12.6,32.7,14.2,9.49,1976.2,3.3,297, ////./       , ////./       , ////./        ,-87.60624,41.85695,1767.8
546,546.0,827.3,12.6,86,1770,10.3,228.6,   ///./,477.0,339.0,1008.9,12.5,32.7,14.2,9.49,1977.2,3.3,297, ////./       , ////./       , ////./        ,-87.60621,41.85694,1770.7
547,547.0,827.0,12.5,86,1773,10.3,228.6,   ///./,477.4,339.0,1008.6,12.5,32.7,14.2,9.48,1978.2,3.4,297, ////./       , ////./       , ////./        ,-87.60617,41.85692,1773.5
548,548.0,826.7,12.5,86,1775,10.3,228.5,   ///./,477.7,339.0,1008.3,12.5,32.8,14.2,9.48,1979.2,3.4,297, ////./       , ////./       , ////./        ,-87.60613,41.85691,1776.4
549,549.0,826.4,12.5,86,1778,10.3,228.4,   ///./,478.1,339.0,1008.0,12.5,32.8,14.1,9.47,1980.2,3.4,298, ////./       , ////./       , ////./        ,-87.6061,41.85689,1779.2
550,550.0,826.1,12.5,86,1781,10.3,228.4,   ///./,478.5,339.0,1007.8,12.5,32.8,14.1,9.47,1981.2,3.4,298, ////./       , ////./       , ////./        ,-87.60606,41.85688,1782.1
551,551.0,825.9,12.5,86,1784,10.2,228.3,   ///./,478.9,339.0,1007.5,12.5,32.8,14.1,9.47,1982.2,3.4,298, ////./       , ////./       , ////./        ,-87.60603,41.85686,1784.9
552,552.0,825.6,12.4,86,1787,10.2,228.3,   ///./,479.3,339.0,1007.2,12.5,32.8,14.1,9.46,1983.2,3.4,298, ////./       , ////./       , ////./        ,-87.60599,41.85684,1787.8
553,553.0,825.3,12.4,86,1790,10.2,228.2,   ///./,479.7,339.0,1007.0,12.5,32.8,14.1,9.46,1984.2,3.4,299, ////./       , ////./       , ////./        ,-87.60595,41.85683,1790.6
554,554.0,825.1,12.4,86,1792,10.2,228.2,   ///./,480.1,338.9,1006.7,12.5,32.8,14.0,9.46,1985.2,3.4,299, ////./       , ////./       , ////./        ,-87.60592,41.85681,1793.5
555,555.0,824.8,12.4,86,1795,10.2,228.1,   ///./,480.5,338.9,1006.5,12.5,32.8,14.0,9.45,1986.2,3.4,299, ////./       , ////./       , ////./        ,-87.60588,41.8568,1796.3
556,556.0,824.5,12.4,87,1798,10.2,228.1,   ///./,480.9,338.9,1006.2,12.5,32.8,14.0,9.45,1987.2,3.4,300, ////./       , ////./       , ////./        ,-87.60585,41.85678,1799.2
557,557.0,824.2,12.4,87,1801,10.2,228.0,   ///./,481.2,338.9,1005.9,12.4,32.8,14.0,9.44,1988.2,3.4,300, ////./       , ////./       , ////./        ,-87.60581,41.85677,1801.7
558,558.0,824.0,12.3,87,1803,10.2,227.9,   ///./,481.5,338.9,1005.6,12.4,32.8,14.0,9.44,1989.2,3.4,300, ////./       , ////./       , ////./        ,-87.60578,41.85675,1804.2
559,559.0,823.7,12.3,87,1806,10.1,227.9,   ///./,481.9,338.9,1005.4,12.4,32.9,14.0,9.43,1990.2,3.5,300, ////./       , ////./       , ////./        ,-87.60574,41.85674,1806.7
560,560.0,823.5,12.3,87,1808,10.1,227.8,   ///./,482.2,338.9,1005.1,12.4,32.9,13.9,9.43,1991.2,3.5,301, ////./       , ////./       , ////./        ,-87.6057,41.85672,1809.3
561,561.0,823.2,12.3,87,1811,10.1,227.8,   ///./,482.6,338.9,1004.8,12.4,32.9,13.9,9.42,1992.2,3.5,301, ////./       , ////./       , ////./        ,-87.60567,41.85671,1811.8
562,562.0,822.9,12.3,87,1813,10.1,227.7,   ///./,482.9,338.9,1004.6,12.4,32.9,13.9,9.42,1993.2,3.5,301, ////./       , ////./       , ////./        ,-87.60563,41.85669,1814.4
563,563.0,822.7,12.3,87,1816,10.1,227.6,   ///./,483.3,338.9,1004.3,12.4,32.9,13.9,9.41,1994.2,3.5,301, ////./       , ////./       , ////./        ,-87.6056,41.85667,1817.3
564,564.0,822.4,12.3,87,1819,10.1,227.6,   ///./,483.7,338.9,1004.0,12.4,32.9,13.9,9.41,1995.2,3.5,302, ////./       , ////./       , ////./        ,-87.60556,41.85665,1820.1
