Time[sec]	Pressure[mbar]	T[°C] 	U[%]	Geo Pot[m]	Dew [°C]	RI    	GRI     	MRI    	CL [m/s]	D [g/m3]	VP [mbar]	Pot Te [°C]	Vi Te [°C]	Spec U [g/kg]	UTC Time [sec]	Wsp [m/s]	Wdir [°]	N/S Wind [m/s]	E/W Wind [m/s]	Vert Wind [m/s]	Lon [°]    	Lat [°]   	Geometric Height [m]
00827.0  	  751.4       	   8.3	  74	  2572    	   3.9  	 210.6	   ///./	  585.1	 336.5  	  930.2 	  8.1    	   36.6    	   9.5    	  6.73       	  2258.2      	   3.7   	 328    	 ////./       	 ////./       	 ////./        	  -87.60010	  41.84885	  2573.9
00828.0  	  751.1       	   8.3	  74	  2575    	   3.9  	 210.6	   ///./	  585.5	 336.5  	  929.9 	  8.1    	   36.6    	   9.4    	  6.72       	  2259.2      	   3.7   	 328    	 ////./       	 ////./       	 ////./        	  -87.60007	  41.84883	  2577.1
00829.0  	  750.8       	   8.3	  74	  2579    	   3.9  	 210.5	   ///./	  586.0	 336.5  	  929.6 	  8.1    	   36.6    	   9.4    	  6.71       	  2260.2      	   3.7   	 328    	 ////./       	 ////./       	 ////./        	  -87.60005	  41.84880	  2580.3
00830.0  	  750.5       	   8.3	  74	  2582    	   3.8  	 210.4	   ///./	  586.4	 336.5  	  929.3 	  8.1    	   36.6    	   9.4    	  6.70       	  2261.2      	   3.7   	 328    	 ////./       	 ////./       	 ////./        	  -87.60003	  41.84877	  2583.5
00831.0  	  750.2       	   8.2	  74	  2585    	   3.8  	 210.4	   ///./	  586.9	 336.5  	  929.0 	  8.0    	   36.6    	   9.4    	  6.69       	  2262.2      	   3.7   	 329    	 ////./       	 ////./       	 ////./        	  -87.60001	  41.84874	  2586.8
00832.0  	  749.9       	   8.2	  74	  2588    	   3.8  	 210.3	   ///./	  587.3	 336.4  	  928.7 	  8.0    	   36.7    	   9.3    	  6.68       	  2263.2      	   3.7   	 329    	 ////./       	 ////./       	 ////./        	  -87.59998	  41.84871	  2590.2
00833.0  	  749.6       	   8.2	  74	  2592    	   3.8  	 210.2	   ///./	  587.8	 336.4  	  928.4 	  8.0    	   36.7    	   9.3    	  6.67       	  2264.2      	   3.7   	 329    	 ////./       	 ////./       	 ////./        	  -87.59996	  41.84868	  2593.6
00834.0  	  749.3       	   8.2	  74	  2595    	   3.7  	 210.2	   ///./	  588.3	 336.4  	  928.1 	  8.0    	   36.7    	   9.3    	  6.66       	  2265.2      	   3.7   	 329    	 ////./       	 ////./       	 ////./        	  -87.59994	  41.84865	  2597.0
00835.0  	  749.0       	   8.1	  73	  2599    	   3.7  	 210.1	   ///./	  588.7	 336.4  	  927.8 	  8.0    	   36.7    	   9.3    	  6.65       	  2266.2      	   3.7   	 330    	 ////./       	 ////./       	 ////./        	  -87.59992	  41.84863	  2600.5
00836.0  	  748.7       	   8.1	  73	  2602    	   3.7  	 210.0	   ///./	  589.2	 336.4  	  927.4 	  8.0    	   36.7    	   9.3    	  6.64       	  2267.2      	   3.7   	 330    	 ////./       	 ////./       	 ////./        	  -87.59989	  41.84860	  2603.9
00837.0  	  748.4       	   8.1	  73	  2606    	   3.7  	 209.9	   ///./	  589.7	 336.4  	  927.1 	  7.9    	   36.7    	   9.2    	  6.63       	  2268.2      	   3.7   	 330    	 ////./       	 ////./       	 ////./        	  -87.59987	  41.84857	  2607.4
00838.0  	  748.1       	   8.1	  73	  2609    	   3.6  	 209.9	   ///./	  590.1	 336.4  	  926.8 	  7.9    	   36.7    	   9.2    	  6.61       	  2269.2      	   3.7   	 330    	 ////./       	 ////./       	 ////./        	  -87.59984	  41.84854	  2610.9
00839.0  	  747.7       	   8.1	  73	  2613    	   3.6  	 209.8	   ///./	  590.6	 336.4  	  926.5 	  7.9    	   36.8    	   9.2    	  6.60       	  2270.2      	   3.7   	 331    	 ////./       	 ////./       	 ////./        	  -87.59982	  41.84851	  2614.4
00840.0  	  747.4       	   8.0	  73	  2616    	   3.6  	 209.7	   ///./	  591.1	 336.3  	  926.1 	  7.9    	   36.8    	   9.2    	  6.59       	  2271.2      	   3.7   	 331    	 ////./       	 ////./       	 ////./        	  -87.59980	  41.84848	  2618.0
00841.0  	  747.1       	   8.0	  73	  2620    	   3.5  	 209.6	   ///./	  591.6	 336.3  	  925.8 	  7.9    	   36.8    	   9.1    	  6.58       	  2272.2      	   3.7   	 331    	 ////./       	 ////./       	 ////./        	  -87.59977	  41.84845	  2621.5
00842.0  	  746.8       	   8.0	  73	  2623    	   3.5  	 209.6	   ///./	  592.1	 336.3  	  925.5 	  7.9    	   36.8    	   9.1    	  6.57       	  2273.2      	   3.7   	 332    	 ////./       	 ////./       	 ////./        	  -87.59975	  41.84843	  2625.0
00843.0  	  746.5       	   8.0	  73	  2626    	   3.5  	 209.5	   ///./	  592.5	 336.3  	  925.2 	  7.8    	   36.8    	   9.1    	  6.55       	  2274.2      	   3.7   	 332    	 ////./       	 ////./       	 ////./        	  -87.59972	  41.84840	  2628.2
00844.0  	  746.2       	   8.0	  73	  2630    	   3.4  	 209.4	   ///./	  592.9	 336.3  	  924.9 	  7.8    	   36.8    	   9.1    	  6.54       	  2275.2      	   3.7   	 332    	 ////./       	 ////./       	 ////./        	  -87.59970	  41.84837	  2631.4
00845.0  	  745.9       	   7.9	  73	  2633    	   3.4  	 209.4	   ///./	  593.4	 336.3  	  924.6 	  7.8    	   36.8    	   9.0    	  6.53       	  2276.2      	   3.7   	 332    	 ////./       	 ////./       	 ////./        	  -87.59967	  41.84834	  2634.6
00846.0  	  745.6       	   7.9	  73	  2636    	   3.4  	 209.3	   ///./	  593.8	 336.3  	  924.3 	  7.8    	   36.8    	   9.0    	  6.52       	  2277.2      	   3.7   	 332    	 ////./       	 ////./       	 ////./        	  -87.59965	  41.84831	  2637.8
00847.0  	  745.3       	   7.9	  73	  2639    	   3.3  	 209.2	   ///./	  594.2	 336.3  	  924.0 	  7.8    	   36.8    	   9.0    	  6.50       	  2278.2      	   3.7   	 332    	 ////./       	 ////./       	 ////./        	  -87.59962	  41.84828	  2641.0
00848.0  	  745.0       	   7.9	  73	  2642    	   3.3  	 209.2	   ///./	  594.7	 336.2  	  923.7 	  7.7    	   36.9    	   9.0    	  6.49       	  2279.2      	   3.7   	 331    	 ////./       	 ////./       	 ////./        	  -87.59960	  41.84825	  2644.3
00849.0  	  744.7       	   7.9	  73	  2646    	   3.3  	 209.1	   ///./	  595.2	 336.2  	  923.4 	  7.7    	   36.9    	   9.0    	  6.48       	  2280.2      	   3.7   	 331    	 ////./       	 ////./       	 ////./        	  -87.59958	  41.84823	  2647.8
00850.0  	  744.4       	   7.8	  73	  2649    	   3.2  	 209.0	   ///./	  595.6	 336.2  	  923.1 	  7.7    	   36.9    	   8.9    	  6.47       	  2281.2      	   3.7   	 330    	 ////./       	 ////./       	 ////./        	  -87.59955	  41.84820	  2651.3
00851.0  	  744.1       	   7.8	  73	  2653    	   3.2  	 208.9	   ///./	  596.1	 336.2  	  922.8 	  7.7    	   36.9    	   8.9    	  6.46       	  2282.2      	   3.7   	 330    	 ////./       	 ////./       	 ////./        	  -87.59953	  41.84817	  2654.9
00852.0  	  743.8       	   7.8	  73	  2656    	   3.2  	 208.9	   ///./	  596.6	 336.2  	  922.5 	  7.7    	   36.9    	   8.9    	  6.46       	  2283.2      	   3.7   	 330    	 ////./       	 ////./       	 ////./        	  -87.59950	  41.84814	  2658.4
00853.0  	  743.5       	   7.8	  73	  2660    	   3.2  	 208.8	   ///./	  597.1	 336.2  	  922.2 	  7.7    	   36.9    	   8.9    	  6.45       	  2284.2      	   3.7   	 329    	 ////./       	 ////./       	 ////./        	  -87.59948	  41.84811	  2661.9
00854.0  	  743.2       	   7.7	  73	  2663    	   3.2  	 208.8	   ///./	  597.6	 336.2  	  921.9 	  7.7    	   36.9    	   8.8    	  6.45       	  2285.2      	   3.7   	 329    	 ////./       	 ////./       	 ////./        	  -87.59945	  41.84808	  2665.3
00855.0  	  742.8       	   7.7	  73	  2667    	   3.1  	 208.7	   ///./	  598.1	 336.1  	  921.6 	  7.7    	   36.9    	   8.8    	  6.44       	  2286.2      	   3.7   	 329    	 ////./       	 ////./       	 ////./        	  -87.59943	  41.84805	  2668.8
00856.0  	  742.5       	   7.7	  73	  2670    	   3.1  	 208.6	   ///./	  598.5	 336.1  	  921.3 	  7.7    	   36.9    	   8.8    	  6.43       	  2287.2      	   3.7   	 328    	 ////./       	 ////./       	 ////./        	  -87.59941	  41.84803	  2672.2
00857.0  	  742.2       	   7.6	  73	  2674    	   3.1  	 208.6	   ///./	  599.0	 336.1  	  921.0 	  7.6    	   36.9    	   8.7    	  6.43       	  2288.2      	   3.7   	 328    	 ////./       	 ////./       	 ////./        	  -87.59938	  41.84800	  2675.7
00858.0  	  741.9       	   7.6	  73	  2677    	   3.1  	 208.5	   ///./	  599.5	 336.1  	  920.7 	  7.6    	   36.9    	   8.7    	  6.42       	  2289.2      	   3.7   	 328    	 ////./       	 ////./       	 ////./        	  -87.59936	  41.84797	  2679.1
00859.0  	  741.6       	   7.6	  73	  2681    	   3.1  	 208.5	   ///./	  600.0	 336.1  	  920.5 	  7.6    	   36.9    	   8.7    	  6.42       	  2290.2      	   3.7   	 327    	 ////./       	 ////./       	 ////./        	  -87.59933	  41.84794	  2682.5
00860.0  	  741.3       	   7.6	  73	  2684    	   3.1  	 208.4	   ///./	  600.5	 336.1  	  920.2 	  7.6    	   36.9    	   8.6    	  6.41       	  2291.2      	   3.7   	 327    	 ////./       	 ////./       	 ////./        	  -87.59931	  41.84791	  2686.0
00861.0  	  741.0       	   7.5	  73	  2688    	   3.0  	 208.3	   ///./	  600.9	 336.0  	  919.9 	  7.6    	   37.0    	   8.6    	  6.40       	  2292.2      	   3.7   	 326    	 ////./       	 ////./       	 ////./        	  -87.59928	  41.84788	  2689.4
00862.0  	  740.7       	   7.5	  73	  2691    	   3.0  	 208.3	   ///./	  601.4	 336.0  	  919.6 	  7.6    	   37.0    	   8.6    	  6.40       	  2293.2      	   3.7   	 326    	 ////./       	 ////./       	 ////./        	  -87.59926	  41.84785	  2692.9
00863.0  	  740.4       	   7.5	  73	  2694    	   3.0  	 208.2	   ///./	  601.9	 336.0  	  919.3 	  7.6    	   37.0    	   8.5    	  6.39       	  2294.2      	   3.8   	 326    	 ////./       	 ////./       	 ////./        	  -87.59923	  41.84783	  2696.3
00864.0  	  740.1       	   7.4	  73	  2698    	   3.0  	 208.1	   ///./	  602.4	 336.0  	  919.0 	  7.6    	   37.0    	   8.5    	  6.39       	  2295.2      	   3.8   	 325    	 ////./       	 ////./       	 ////./        	  -87.59921	  41.84780	  2699.8
00865.0  	  739.8       	   7.4	  73	  2701    	   3.0  	 208.1	   ///./	  602.8	 336.0  	  918.8 	  7.6    	   37.0    	   8.5    	  6.38       	  2296.2      	   3.8   	 325    	 ////./       	 ////./       	 ////./        	  -87.59919	  41.84777	  2703.1
00866.0  	  739.5       	   7.4	  73	  2704    	   2.9  	 208.0	   ///./	  603.3	 335.9  	  918.5 	  7.6    	   37.0    	   8.5    	  6.38       	  2297.2      	   3.8   	 325    	 ////./       	 ////./       	 ////./        	  -87.59916	  41.84774	  2706.3
00867.0  	  739.2       	   7.4	  73	  2708    	   2.9  	 208.0	   ///./	  603.7	 335.9  	  918.2 	  7.5    	   37.0    	   8.4    	  6.37       	  2298.2      	   3.8   	 325    	 ////./       	 ////./       	 ////./        	  -87.59913	  41.84771	  2709.4
00868.0  	  738.9       	   7.3	  73	  2711    	   2.9  	 207.9	   ///./	  604.2	 335.9  	  917.9 	  7.5    	   37.0    	   8.4    	  6.37       	  2299.2      	   3.8   	 325    	 ////./       	 ////./       	 ////./        	  -87.59909	  41.84768	  2712.6
00869.0  	  738.6       	   7.3	  74	  2714    	   2.9  	 207.9	   ///./	  604.6	 335.9  	  917.7 	  7.5    	   37.0    	   8.4    	  6.36       	  2300.2      	   3.9   	 324    	 ////./       	 ////./       	 ////./        	  -87.59906	  41.84765	  2715.8
00870.0  	  738.3       	   7.3	  74	  2717    	   2.9  	 207.8	   ///./	  605.0	 335.9  	  917.4 	  7.5    	   37.0    	   8.4    	  6.36       	  2301.2      	   3.9   	 324    	 ////./       	 ////./       	 ////./        	  -87.59903	  41.84761	  2719.0
00871.0  	  738.0       	   7.3	  74	  2720    	   2.9  	 207.7	   ///./	  605.5	 335.9  	  917.1 	  7.5    	   37.0    	   8.3    	  6.36       	  2302.2      	   3.9   	 324    	 ////./       	 ////./       	 ////./        	  -87.59900	  41.84758	  2722.3
00872.0  	  737.7       	   7.2	  74	  2724    	   2.9  	 207.7	   ///./	  606.0	 335.9  	  916.8 	  7.5    	   37.0    	   8.3    	  6.35       	  2303.2      	   3.9   	 324    	 ////./       	 ////./       	 ////./        	  -87.59897	  41.84755	  2725.6
00873.0  	  737.4       	   7.2	  74	  2727    	   2.9  	 207.6	   ///./	  606.4	 335.8  	  916.5 	  7.5    	   37.0    	   8.3    	  6.35       	  2304.2      	   3.9   	 324    	 ////./       	 ////./       	 ////./        	  -87.59894	  41.84752	  2728.9
00874.0  	  737.2       	   7.2	  74	  2730    	   2.8  	 207.6	   ///./	  606.9	 335.8  	  916.2 	  7.5    	   37.0    	   8.3    	  6.35       	  2305.2      	   4.0   	 324    	 ////./       	 ////./       	 ////./        	  -87.59891	  41.84749	  2732.2
00875.0  	  736.9       	   7.2	  74	  2734    	   2.8  	 207.5	   ///./	  607.3	 335.8  	  915.9 	  7.5    	   37.1    	   8.2    	  6.34       	  2306.2      	   4.0   	 324    	 ////./       	 ////./       	 ////./        	  -87.59887	  41.84746	  2735.5
00876.0  	  736.6       	   7.1	  74	  2737    	   2.8  	 207.4	   ///./	  607.8	 335.8  	  915.6 	  7.5    	   37.1    	   8.2    	  6.34       	  2307.2      	   4.0   	 324    	 ////./       	 ////./       	 ////./        	  -87.59884	  41.84743	  2738.9
00877.0  	  736.2       	   7.1	  74	  2740    	   2.8  	 207.4	   ///./	  608.3	 335.8  	  915.3 	  7.5    	   37.1    	   8.2    	  6.34       	  2308.2      	   4.0   	 323    	 ////./       	 ////./       	 ////./        	  -87.59881	  41.84740	  2742.4
00878.0  	  735.9       	   7.1	  74	  2744    	   2.8  	 207.3	   ///./	  608.8	 335.8  	  915.0 	  7.5    	   37.1    	   8.2    	  6.33       	  2309.2      	   4.1   	 323    	 ////./       	 ////./       	 ////./        	  -87.59878	  41.84736	  2745.9
00879.0  	  735.6       	   7.1	  74	  2747    	   2.8  	 207.2	   ///./	  609.2	 335.8  	  914.7 	  7.5    	   37.1    	   8.1    	  6.32       	  2310.2      	   4.1   	 323    	 ////./       	 ////./       	 ////./        	  -87.59875	  41.84733	  2749.4
00880.0  	  735.3       	   7.0	  74	  2751    	   2.7  	 207.2	   ///./	  609.7	 335.7  	  914.4 	  7.4    	   37.1    	   8.1    	  6.32       	  2311.2      	   4.1   	 323    	 ////./       	 ////./       	 ////./        	  -87.59872	  41.84730	  2752.9
00881.0  	  735.0       	   7.0	  74	  2754    	   2.7  	 207.1	   ///./	  610.2	 335.7  	  914.1 	  7.4    	   37.1    	   8.1    	  6.31       	  2312.2      	   4.1   	 323    	 ////./       	 ////./       	 ////./        	  -87.59868	  41.84727	  2756.3
00882.0  	  734.7       	   7.0	  74	  2758    	   2.7  	 207.0	   ///./	  610.7	 335.7  	  913.8 	  7.4    	   37.1    	   8.1    	  6.30       	  2313.2      	   4.2   	 323    	 ////./       	 ////./       	 ////./        	  -87.59865	  41.84724	  2759.7
00883.0  	  734.4       	   7.0	  74	  2761    	   2.7  	 207.0	   ///./	  611.1	 335.7  	  913.5 	  7.4    	   37.1    	   8.0    	  6.30       	  2314.2      	   4.2   	 323    	 ////./       	 ////./       	 ////./        	  -87.59862	  41.84721	  2763.1
00884.0  	  734.1       	   6.9	  74	  2764    	   2.6  	 206.9	   ///./	  611.6	 335.7  	  913.2 	  7.4    	   37.1    	   8.0    	  6.29       	  2315.2      	   4.2   	 323    	 ////./       	 ////./       	 ////./        	  -87.59859	  41.84718	  2766.4
00885.0  	  733.8       	   6.9	  74	  2768    	   2.6  	 206.8	   ///./	  612.1	 335.7  	  912.9 	  7.4    	   37.2    	   8.0    	  6.28       	  2316.2      	   4.2   	 322    	 ////./       	 ////./       	 ////./        	  -87.59856	  41.84714	  2769.8
00886.0  	  733.5       	   6.9	  74	  2771    	   2.6  	 206.8	   ///./	  612.5	 335.7  	  912.6 	  7.4    	   37.2    	   8.0    	  6.27       	  2317.2      	   4.2   	 323    	 ////./       	 ////./       	 ////./        	  -87.59853	  41.84711	  2773.2
00887.0  	  733.2       	   6.9	  74	  2774    	   2.6  	 206.7	   ///./	  613.0	 335.6  	  912.3 	  7.4    	   37.2    	   7.9    	  6.27       	  2318.2      	   4.3   	 323    	 ////./       	 ////./       	 ////./        	  -87.59849	  41.84708	  2776.5
00888.0  	  732.9       	   6.8	  74	  2778    	   2.6  	 206.6	   ///./	  613.4	 335.6  	  912.1 	  7.3    	   37.2    	   7.9    	  6.26       	  2319.2      	   4.3   	 323    	 ////./       	 ////./       	 ////./        	  -87.59846	  41.84705	  2779.8
00889.0  	  732.6       	   6.8	  74	  2781    	   2.5  	 206.6	   ///./	  613.9	 335.6  	  911.8 	  7.3    	   37.2    	   7.9    	  6.25       	  2320.2      	   4.3   	 323    	 ////./       	 ////./       	 ////./        	  -87.59843	  41.84702	  2783.0
00890.0  	  732.3       	   6.8	  74	  2784    	   2.5  	 206.5	   ///./	  614.3	 335.6  	  911.5 	  7.3    	   37.2    	   7.9    	  6.25       	  2321.2      	   4.3   	 323    	 ////./       	 ////./       	 ////./        	  -87.59840	  41.84699	  2786.3
00891.0  	  732.0       	   6.8	  74	  2788    	   2.5  	 206.5	   ///./	  614.8	 335.6  	  911.2 	  7.3    	   37.2    	   7.8    	  6.24       	  2322.2      	   4.3   	 323    	 ////./       	 ////./       	 ////./        	  -87.59837	  41.84696	  2789.5
00892.0  	  731.8       	   6.7	  74	  2791    	   2.5  	 206.4	   ///./	  615.2	 335.6  	  910.9 	  7.3    	   37.2    	   7.8    	  6.23       	  2323.2      	   4.3   	 323    	 ////./       	 ////./       	 ////./        	  -87.59834	  41.84693	  2792.8
00893.0  	  731.5       	   6.7	  74	  2794    	   2.4  	 206.3	   ///./	  615.7	 335.6  	  910.6 	  7.3    	   37.2    	   7.8    	  6.22       	  2324.2      	   4.4   	 323    	 ////./       	 ////./       	 ////./        	  -87.59830	  41.84689	  2796.1
00894.0  	  731.2       	   6.7	  74	  2797    	   2.4  	 206.3	   ///./	  616.1	 335.5  	  910.4 	  7.3    	   37.2    	   7.8    	  6.21       	  2325.2      	   4.4   	 323    	 ////./       	 ////./       	 ////./        	  -87.59827	  41.84686	  2799.3
00895.0  	  730.9       	   6.7	  74	  2801    	   2.4  	 206.2	   ///./	  616.6	 335.5  	  910.1 	  7.3    	   37.2    	   7.7    	  6.20       	  2326.2      	   4.4   	 323    	 ////./       	 ////./       	 ////./        	  -87.59824	  41.84683	  2802.6
00896.0  	  730.6       	   6.7	  74	  2804    	   2.4  	 206.1	   ///./	  617.0	 335.5  	  909.8 	  7.2    	   37.2    	   7.7    	  6.19       	  2327.2      	   4.4   	 323    	 ////./       	 ////./       	 ////./        	  -87.59821	  41.84680	  2805.8
00897.0  	  730.3       	   6.6	  74	  2807    	   2.3  	 206.1	   ///./	  617.5	 335.5  	  909.5 	  7.2    	   37.3    	   7.7    	  6.18       	  2328.2      	   4.4   	 324    	 ////./       	 ////./       	 ////./        	  -87.59818	  41.84677	  2809.1
00898.0  	  730.0       	   6.6	  74	  2810    	   2.3  	 206.0	   ///./	  617.9	 335.5  	  909.2 	  7.2    	   37.3    	   7.6    	  6.17       	  2329.2      	   4.4   	 324    	 ////./       	 ////./       	 ////./        	  -87.59815	  41.84673	  2812.4
00899.0  	  729.7       	   6.6	  74	  2814    	   2.3  	 206.0	   ///./	  618.4	 335.5  	  908.9 	  7.2    	   37.3    	   7.6    	  6.16       	  2330.2      	   4.5   	 324    	 ////./       	 ////./       	 ////./        	  -87.59812	  41.84670	  2815.6
00900.0  	  729.4       	   6.6	  74	  2817    	   2.3  	 205.9	   ///./	  618.8	 335.5  	  908.7 	  7.2    	   37.3    	   7.6    	  6.15       	  2331.2      	   4.5   	 324    	 ////./       	 ////./       	 ////./        	  -87.59809	  41.84666	  2818.9
00901.0  	  729.1       	   6.5	  74	  2820    	   2.2  	 205.8	   ///./	  619.3	 335.4  	  908.4 	  7.2    	   37.3    	   7.6    	  6.15       	  2332.2      	   4.5   	 324    	 ////./       	 ////./       	 ////./        	  -87.59806	  41.84662	  2822.2
00902.0  	  728.9       	   6.5	  74	  2823    	   2.2  	 205.8	   ///./	  619.7	 335.4  	  908.1 	  7.2    	   37.3    	   7.5    	  6.14       	  2333.2      	   4.5   	 324    	 ////./       	 ////./       	 ////./        	  -87.59802	  41.84659	  2825.5
00903.0  	  728.6       	   6.5	  74	  2827    	   2.2  	 205.7	   ///./	  620.2	 335.4  	  907.8 	  7.2    	   37.3    	   7.5    	  6.13       	  2334.2      	   4.5   	 324    	 ////./       	 ////./       	 ////./        	  -87.59799	  41.84655	  2828.8
00904.0  	  728.3       	   6.5	  74	  2830    	   2.2  	 205.6	   ///./	  620.6	 335.4  	  907.5 	  7.1    	   37.3    	   7.5    	  6.12       	  2335.2      	   4.6   	 324    	 ////./       	 ////./       	 ////./        	  -87.59796	  41.84652	  2832.1
00905.0  	  728.0       	   6.4	  74	  2833    	   2.1  	 205.6	   ///./	  621.1	 335.4  	  907.3 	  7.1    	   37.3    	   7.5    	  6.10       	  2336.2      	   4.6   	 324    	 ////./       	 ////./       	 ////./        	  -87.59793	  41.84648	  2835.3
00906.0  	  727.7       	   6.4	  74	  2836    	   2.1  	 205.5	   ///./	  621.5	 335.4  	  907.0 	  7.1    	   37.3    	   7.4    	  6.09       	  2337.2      	   4.6   	 324    	 ////./       	 ////./       	 ////./        	  -87.59790	  41.84645	  2838.6
00907.0  	  727.4       	   6.4	  74	  2840    	   2.0  	 205.4	   ///./	  622.0	 335.4  	  906.7 	  7.1    	   37.3    	   7.4    	  6.07       	  2338.2      	   4.6   	 325    	 ////./       	 ////./       	 ////./        	  -87.59787	  41.84641	  2841.8
00908.0  	  727.1       	   6.4	  73	  2843    	   2.0  	 205.4	   ///./	  622.4	 335.3  	  906.4 	  7.1    	   37.4    	   7.4    	  6.05       	  2339.2      	   4.6   	 325    	 ////./       	 ////./       	 ////./        	  -87.59784	  41.84638	  2845.1
00909.0  	  726.8       	   6.3	  73	  2846    	   1.9  	 205.3	   ///./	  622.9	 335.3  	  906.1 	  7.0    	   37.4    	   7.4    	  6.04       	  2340.2      	   4.6   	 325    	 ////./       	 ////./       	 ////./        	  -87.59781	  41.84634	  2848.3
00910.0  	  726.5       	   6.3	  73	  2850    	   1.9  	 205.2	   ///./	  623.3	 335.3  	  905.8 	  7.0    	   37.4    	   7.3    	  6.02       	  2341.2      	   4.6   	 325    	 ////./       	 ////./       	 ////./        	  -87.59778	  41.84631	  2851.7
00911.0  	  726.2       	   6.3	  73	  2853    	   1.9  	 205.2	   ///./	  623.8	 335.3  	  905.5 	  7.0    	   37.4    	   7.3    	  6.01       	  2342.2      	   4.6   	 325    	 ////./       	 ////./       	 ////./        	  -87.59775	  41.84627	  2855.1
00912.0  	  725.9       	   6.3	  73	  2856    	   1.8  	 205.1	   ///./	  624.2	 335.3  	  905.2 	  7.0    	   37.4    	   7.3    	  5.99       	  2343.2      	   4.6   	 325    	 ////./       	 ////./       	 ////./        	  -87.59772	  41.84624	  2858.4
00913.0  	  725.6       	   6.3	  73	  2860    	   1.8  	 205.0	   ///./	  624.7	 335.3  	  904.9 	  6.9    	   37.4    	   7.3    	  5.97       	  2344.2      	   4.6   	 326    	 ////./       	 ////./       	 ////./        	  -87.59769	  41.84620	  2861.8
00914.0  	  725.3       	   6.2	  73	  2863    	   1.7  	 204.9	   ///./	  625.1	 335.3  	  904.6 	  6.9    	   37.4    	   7.2    	  5.96       	  2345.2      	   4.6   	 326    	 ////./       	 ////./       	 ////./        	  -87.59766	  41.84617	  2865.2
00915.0  	  725.0       	   6.2	  73	  2866    	   1.7  	 204.9	   ///./	  625.6	 335.2  	  904.3 	  6.9    	   37.4    	   7.2    	  5.94       	  2346.2      	   4.6   	 326    	 ////./       	 ////./       	 ////./        	  -87.59762	  41.84613	  2868.6
00916.0  	  724.7       	   6.2	  73	  2870    	   1.6  	 204.8	   ///./	  626.1	 335.2  	  904.0 	  6.9    	   37.4    	   7.2    	  5.93       	  2347.2      	   4.6   	 326    	 ////./       	 ////./       	 ////./        	  -87.59759	  41.84610	  2871.9
00917.0  	  724.4       	   6.2	  72	  2873    	   1.6  	 204.7	   ///./	  626.5	 335.2  	  903.7 	  6.9    	   37.5    	   7.2    	  5.91       	  2348.2      	   4.6   	 326    	 ////./       	 ////./       	 ////./        	  -87.59756	  41.84606	  2875.3
00918.0  	  724.2       	   6.1	  72	  2877    	   1.5  	 204.7	   ///./	  627.0	 335.2  	  903.4 	  6.8    	   37.5    	   7.1    	  5.89       	  2349.2      	   4.6   	 326    	 ////./       	 ////./       	 ////./        	  -87.59753	  41.84603	  2878.7
00919.0  	  723.9       	   6.1	  72	  2880    	   1.5  	 204.6	   ///./	  627.4	 335.2  	  903.1 	  6.8    	   37.5    	   7.1    	  5.86       	  2350.2      	   4.7   	 327    	 ////./       	 ////./       	 ////./        	  -87.59750	  41.84599	  2882.1
00920.0  	  723.6       	   6.1	  72	  2883    	   1.4  	 204.5	   ///./	  627.9	 335.2  	  902.8 	  6.8    	   37.5    	   7.1    	  5.84       	  2351.2      	   4.7   	 327    	 ////./       	 ////./       	 ////./        	  -87.59747	  41.84595	  2885.5
00921.0  	  723.3       	   6.1	  72	  2887    	   1.4  	 204.4	   ///./	  628.3	 335.2  	  902.5 	  6.7    	   37.5    	   7.1    	  5.82       	  2352.2      	   4.7   	 327    	 ////./       	 ////./       	 ////./        	  -87.59744	  41.84592	  2888.7
00922.0  	  723.0       	   6.1	  71	  2890    	   1.3  	 204.3	   ///./	  628.7	 335.2  	  902.2 	  6.7    	   37.5    	   7.0    	  5.79       	  2353.2      	   4.7   	 327    	 ////./       	 ////./       	 ////./        	  -87.59741	  41.84588	  2892.0
00923.0  	  722.7       	   6.1	  71	  2893    	   1.2  	 204.3	   ///./	  629.2	 335.2  	  901.9 	  6.7    	   37.5    	   7.0    	  5.77       	  2354.2      	   4.7   	 327    	 ////./       	 ////./       	 ////./        	  -87.59738	  41.84585	  2895.2
00924.0  	  722.4       	   6.0	  71	  2896    	   1.2  	 204.2	   ///./	  629.6	 335.1  	  901.6 	  6.7    	   37.6    	   7.0    	  5.75       	  2355.2      	   4.7   	 327    	 ////./       	 ////./       	 ////./        	  -87.59735	  41.84581	  2898.4
00925.0  	  722.1       	   6.0	  71	  2900    	   1.1  	 204.1	   ///./	  630.0	 335.1  	  901.3 	  6.6    	   37.6    	   7.0    	  5.72       	  2356.2      	   4.7   	 328    	 ////./       	 ////./       	 ////./        	  -87.59732	  41.84578	  2901.7
00926.0  	  721.8       	   6.0	  70	  2903    	   1.1  	 204.0	   ///./	  630.5	 335.1  	  901.0 	  6.6    	   37.6    	   7.0    	  5.70       	  2357.2      	   4.7   	 328    	 ////./       	 ////./       	 ////./        	  -87.59729	  41.84574	  2905.0
00927.0  	  721.5       	   6.0	  70	  2906    	   1.0  	 203.9	   ///./	  630.9	 335.1  	  900.6 	  6.6    	   37.6    	   6.9    	  5.68       	  2358.2      	   4.7   	 328    	 ////./       	 ////./       	 ////./        	  -87.59726	  41.84571	  2908.4
