Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
25:07.2     	12:19:12.6         	8125.3   	3.9                 	4.8                   	-87.51882    	41.7672     	4309.7
25:08.0     	12:19:13.4         	8131.3   	2.7                 	5.0                   	-87.51876    	41.7672     	4313.0
25:09.2     	12:19:14.6         	8137.4   	3.9                 	5.4                   	-87.51870    	41.7672     	4316.2
25:10.1     	12:19:15.4         	8144.3   	4.0                 	6.1                   	-87.51863    	41.7672     	4320.4
25:11.3     	12:19:16.7         	8151.6   	3.5                 	6.5                   	-87.51855    	41.7672     	4324.1
25:12.1     	12:19:17.5         	8158.9   	3.6                 	6.4                   	-87.51848    	41.7672     	4327.8
25:13.0     	12:19:18.4         	8165.9   	3.6                 	6.3                   	-87.51840    	41.7672     	4331.2
25:14.1     	12:19:19.5         	8173.2   	3.6                 	6.3                   	-87.51833    	41.7672     	4334.9
25:15.0     	12:19:20.4         	8180.0   	3.6                 	5.3                   	-87.51826    	41.7672     	4338.7
25:16.1     	12:19:21.5         	8185.8   	2.5                 	4.9                   	-87.51820    	41.7672     	4341.9
25:17.0     	12:19:22.4         	8191.4   	3.7                 	4.8                   	-87.51814    	41.7672     	4345.1
25:18.1     	12:19:23.5         	8197.5   	3.8                 	5.0                   	-87.51809    	41.7672     	4349.0
25:19.0     	12:19:24.4         	8204.4   	4.5                 	5.9                   	-87.51802    	41.7672     	4353.3
25:20.1     	12:19:25.5         	8211.7   	3.8                 	6.7                   	-87.51795    	41.7672     	4357.4
25:21.0     	12:19:26.4         	8219.5   	4.3                 	6.9                   	-87.51787    	41.7672     	4361.6
25:22.2     	12:19:27.5         	8227.3   	3.8                 	6.9                   	-87.51778    	41.7672     	4365.6
25:23.1     	12:19:28.5         	8235.1   	3.7                 	7.1                   	-87.51770    	41.7671     	4369.5
25:24.2     	12:19:29.6         	8242.5   	3.9                 	5.8                   	-87.51763    	41.7671     	4373.3
25:25.1     	12:19:30.5         	8248.7   	3.7                 	4.6                   	-87.51757    	41.7671     	4377.0
25:26.2     	12:19:31.6         	8254.3   	3.1                 	5.1                   	-87.51751    	41.7672     	4380.3
25:27.1     	12:19:32.5         	8261.3   	3.7                 	6.9                   	-87.51744    	41.7672     	4383.9
25:28.0     	12:19:33.4         	8269.2   	3.8                 	7.1                   	-87.51736    	41.7672     	4387.7
25:29.1     	12:19:34.5         	8276.6   	2.8                 	6.6                   	-87.51728    	41.7672     	4391.1
25:30.0     	12:19:35.4         	8283.9   	4.3                 	6.5                   	-87.51720    	41.7671     	4394.8
25:31.1     	12:19:36.5         	8291.1   	3.5                 	6.1                   	-87.51713    	41.7671     	4398.6
25:32.0     	12:19:37.4         	8297.6   	3.5                 	5.1                   	-87.51706    	41.7671     	4402.1
25:33.1     	12:19:38.5         	8304.0   	3.9                 	5.6                   	-87.51699    	41.7671     	4405.8
25:34.0     	12:19:39.4         	8310.8   	2.7                 	6.7                   	-87.51692    	41.7671     	4409.0
25:35.1     	12:19:40.5         	8318.1   	4.2                 	6.1                   	-87.51685    	41.7671     	4412.5
25:37.2     	12:19:42.5         	8324.7   	2.9                 	5.3                   	-87.51678    	41.7671     	4416.0
25:38.2     	12:19:43.6         	8338.3   	3.5                 	6.0                   	-87.51664    	41.7671     	4423.5
25:39.2     	12:19:44.6         	---      	---                 	---                   	---          	---         	---
25:40.1     	12:19:45.5         	8351.7   	4.2                 	6.1                   	-87.51650    	41.7671     	4430.7
25:41.0     	12:19:46.4         	8358.8   	2.3                 	6.8                   	-87.51643    	41.7671     	4434.0
25:42.1     	12:19:47.5         	8366.0   	4.6                 	6.2                   	-87.51635    	41.7671     	4437.5
25:43.0     	12:19:48.4         	8373.2   	3.8                 	5.7                   	-87.51628    	41.7671     	4441.8
25:44.2     	12:19:49.6         	8380.3   	3.8                 	6.5                   	-87.51621    	41.7670     	4445.6
25:45.0     	12:19:50.4         	8387.7   	3.7                 	6.7                   	-87.51613    	41.7670     	4449.4
25:46.1     	12:19:51.5         	8394.8   	2.7                 	6.5                   	-87.51605    	41.7670     	4452.6
25:47.0     	12:19:52.4         	8402.0   	4.2                 	6.6                   	-87.51598    	41.7670     	4456.1
25:48.1     	12:19:53.5         	8409.3   	2.7                 	6.7                   	-87.51590    	41.7670     	4459.5
25:49.1     	12:19:54.4         	8416.6   	4.5                 	6.0                   	-87.51582    	41.7670     	4463.2
25:50.2     	12:19:55.5         	8423.5   	3.9                 	5.5                   	-87.51575    	41.7670     	4467.3
25:51.1     	12:19:56.5         	8430.0   	2.6                 	5.9                   	-87.51568    	41.7670     	4470.7
25:52.2     	12:19:57.6         	8436.9   	4.5                 	6.1                   	-87.51561    	41.7670     	4474.5
25:53.1     	12:19:58.5         	8444.1   	3.0                 	6.4                   	-87.51554    	41.7669     	4478.3
25:54.2     	12:19:59.6         	8451.8   	4.5                 	7.3                   	-87.51546    	41.7669     	4482.1
25:55.1     	12:20:00.5         	8460.2   	4.0                 	7.3                   	-87.51537    	41.7669     	4486.4
25:56.0     	12:20:01.4         	8467.8   	3.3                 	6.4                   	-87.51529    	41.7669     	4489.8
25:57.1     	12:20:02.5         	8474.8   	4.3                 	6.0                   	-87.51522    	41.7669     	4493.6
25:58.0     	12:20:03.4         	8481.5   	3.2                 	5.4                   	-87.51515    	41.7669     	4497.3
25:59.1     	12:20:04.5         	8487.2   	4.2                 	4.1                   	-87.51509    	41.7669     	4500.8
26:00.0     	12:20:05.4         	8492.5   	3.4                 	4.3                   	-87.51505    	41.7669     	4504.6
26:01.1     	12:20:06.5         	8498.4   	3.0                 	5.6                   	-87.51499    	41.7669     	4507.8
26:02.0     	12:20:07.4         	8505.1   	4.0                 	6.0                   	-87.51492    	41.7669     	4511.3
26:03.1     	12:20:08.5         	8511.9   	3.3                 	5.8                   	-87.51485    	41.7669     	4514.9
26:04.1     	12:20:09.4         	8518.5   	3.9                 	5.9                   	-87.51478    	41.7669     	4518.3
26:05.2     	12:20:10.6         	8525.7   	4.2                 	6.0                   	-87.51471    	41.7668     	4522.4
26:06.1     	12:20:11.5         	8532.4   	2.9                 	5.8                   	-87.51464    	41.7668     	4526.0
26:07.2     	12:20:12.6         	8539.1   	4.4                 	5.7                   	-87.51457    	41.7668     	4529.7
26:08.1     	12:20:13.5         	8546.0   	3.7                 	5.8                   	-87.51450    	41.7668     	4533.8
26:09.0     	12:20:14.4         	8552.6   	4.0                 	4.9                   	-87.51444    	41.7668     	4537.7
26:10.1     	12:20:15.5         	8558.4   	3.6                 	4.2                   	-87.51438    	41.7668     	4541.3
26:11.0     	12:20:16.4         	8564.0   	3.7                 	4.9                   	-87.51433    	41.7668     	4544.9
26:12.1     	12:20:17.5         	8570.4   	4.3                 	5.3                   	-87.51427    	41.7668     	4548.9
26:13.0     	12:20:18.4         	8576.8   	3.2                 	5.7                   	-87.51420    	41.7668     	4552.5
26:14.1     	12:20:19.5         	8583.7   	4.1                 	6.5                   	-87.51413    	41.7668     	4556.0
26:15.0     	12:20:20.4         	8591.2   	4.3                 	6.1                   	-87.51406    	41.7668     	4560.1
26:16.2     	12:20:21.5         	8597.8   	2.8                 	5.2                   	-87.51399    	41.7668     	4563.6
26:17.1     	12:20:22.5         	8604.0   	4.4                 	4.9                   	-87.51393    	41.7668     	4567.2
26:18.2     	12:20:23.6         	8610.4   	3.3                 	5.5                   	-87.51387    	41.7668     	4571.0
26:19.1     	12:20:24.5         	8617.3   	4.3                 	6.2                   	-87.51380    	41.7668     	4574.8
26:20.2     	12:20:25.6         	8624.6   	3.5                 	6.5                   	-87.51372    	41.7668     	4578.5
26:21.1     	12:20:26.5         	8631.7   	3.2                 	6.2                   	-87.51365    	41.7668     	4581.9
26:22.2     	12:20:27.6         	8638.6   	4.1                 	5.7                   	-87.51357    	41.7668     	4585.5
26:23.1     	12:20:28.5         	8645.0   	3.4                 	5.3                   	-87.51351    	41.7668     	4589.1
26:24.0     	12:20:29.4         	8651.6   	4.1                 	5.7                   	-87.51344    	41.7668     	4593.0
26:25.1     	12:20:30.5         	8658.8   	3.5                 	6.6                   	-87.51337    	41.7668     	4596.7
26:26.0     	12:20:31.4         	8666.3   	3.3                 	6.9                   	-87.51329    	41.7668     	4600.2
26:27.1     	12:20:32.5         	8673.6   	3.3                 	6.3                   	-87.51321    	41.7668     	4603.4
26:28.0     	12:20:33.4         	8680.3   	3.5                 	5.6                   	-87.51314    	41.7668     	4606.7
26:29.2     	12:20:34.5         	8686.9   	3.7                 	5.7                   	-87.51307    	41.7668     	4610.2
26:30.1     	12:20:35.4         	8693.8   	3.0                 	6.2                   	-87.51300    	41.7668     	4613.6
26:31.2     	12:20:36.6         	8701.1   	4.5                 	6.3                   	-87.51293    	41.7668     	4617.4
26:32.1     	12:20:37.5         	8708.4   	2.9                 	6.1                   	-87.51285    	41.7668     	4621.1
26:33.2     	12:20:38.6         	8715.4   	3.9                 	5.8                   	-87.51278    	41.7668     	4624.6
26:34.1     	12:20:39.5         	8722.6   	4.5                 	5.6                   	-87.51271    	41.7668     	4628.9
26:35.2     	12:20:40.6         	8729.4   	3.2                 	5.6                   	-87.51264    	41.7668     	4632.7
26:36.1     	12:20:41.5         	8736.1   	3.7                 	6.0                   	-87.51257    	41.7668     	4636.2
26:37.0     	12:20:42.4         	8742.8   	1.9                 	6.6                   	-87.51250    	41.7667     	4639.1
26:38.1     	12:20:43.5         	8750.3   	4.9                 	7.2                   	-87.51242    	41.7667     	4642.6
26:39.0     	12:20:44.4         	8758.7   	3.6                 	7.2                   	-87.51233    	41.7667     	4646.9
26:40.1     	12:20:45.5         	8766.0   	3.6                 	5.7                   	-87.51225    	41.7667     	4650.5
26:41.0     	12:20:46.4         	8772.3   	4.3                 	4.4                   	-87.51219    	41.7668     	4654.4
26:43.0     	12:20:48.4         	8784.0   	3.9                 	5.6                   	-87.51208    	41.7668     	4661.9
26:44.2     	12:20:49.5         	8791.2   	4.5                 	6.5                   	-87.51201    	41.7667     	4666.2
26:45.1     	12:20:50.5         	8798.7   	3.0                 	6.8                   	-87.51193    	41.7667     	4670.0
26:46.2     	12:20:51.6         	8806.4   	4.4                 	6.5                   	-87.51185    	41.7667     	4673.8
26:47.1     	12:20:52.5         	8813.4   	3.1                 	5.7                   	-87.51178    	41.7667     	4677.5
26:48.2     	12:20:53.6         	8819.8   	4.4                 	4.7                   	-87.51172    	41.7667     	4681.3
26:49.1     	12:20:54.5         	8825.8   	3.4                 	4.7                   	-87.51166    	41.7667     	4685.1
26:50.2     	12:20:55.6         	8831.7   	3.4                 	5.2                   	-87.51161    	41.7667     	4688.5
26:51.1     	12:20:56.5         	8838.2   	4.2                 	5.5                   	-87.51154    	41.7667     	4692.4
26:52.0     	12:20:57.4         	8844.7   	2.9                 	5.7                   	-87.51148    	41.7667     	4695.9
26:53.1     	12:20:58.5         	8850.8   	3.4                 	4.7                   	-87.51141    	41.7667     	4699.1
26:54.0     	12:20:59.4         	8856.0   	2.9                 	3.9                   	-87.51136    	41.7667     	4702.2
26:55.1     	12:21:00.5         	8861.7   	4.3                 	4.9                   	-87.51131    	41.7667     	4706.1
26:56.0     	12:21:01.4         	8868.2   	3.2                 	5.7                   	-87.51125    	41.7667     	4709.9
26:57.1     	12:21:02.5         	8874.6   	3.6                 	5.3                   	-87.51118    	41.7667     	4713.3
26:58.1     	12:21:03.4         	8881.1   	4.2                 	5.2                   	-87.51112    	41.7667     	4717.2
26:59.2     	12:21:04.6         	8887.5   	3.5                 	5.2                   	-87.51106    	41.7668     	4721.1
27:00.1     	12:21:05.5         	8893.5   	3.1                 	4.7                   	-87.51100    	41.7668     	4724.4
27:01.2     	12:21:06.6         	8899.3   	4.1                 	4.7                   	-87.51094    	41.7668     	4728.0
27:02.1     	12:21:07.5         	8905.6   	3.4                 	5.5                   	-87.51088    	41.7668     	4731.7
27:03.2     	12:21:08.6         	8912.3   	3.7                 	6.0                   	-87.51081    	41.7668     	4735.2
27:04.1     	12:21:09.5         	8919.2   	2.8                 	6.5                   	-87.51074    	41.7667     	4738.4
27:05.0     	12:21:10.4         	8926.3   	3.6                 	6.3                   	-87.51066    	41.7667     	4741.6
27:06.1     	12:21:11.5         	8933.4   	3.3                 	6.0                   	-87.51059    	41.7667     	4745.1
27:07.0     	12:21:12.4         	8939.8   	2.9                 	5.3                   	-87.51052    	41.7668     	4748.1
27:08.1     	12:21:13.5         	8945.8   	4.2                 	4.3                   	-87.51046    	41.7668     	4751.7
27:09.0     	12:21:14.4         	8951.5   	3.3                 	4.3                   	-87.51041    	41.7668     	4755.5
27:10.1     	12:21:15.5         	8957.2   	3.0                 	4.9                   	-87.51035    	41.7668     	4758.7
27:11.0     	12:21:16.4         	8963.2   	4.0                 	4.9                   	-87.51029    	41.7667     	4762.3
27:12.2     	12:21:17.5         	8969.1   	2.7                 	5.0                   	-87.51023    	41.7667     	4765.7
27:13.1     	12:21:18.5         	8975.5   	4.0                 	5.7                   	-87.51017    	41.7667     	4769.1
27:14.2     	12:21:19.6         	8982.2   	3.3                 	5.6                   	-87.51010    	41.7667     	4772.8
27:15.1     	12:21:20.5         	8988.5   	3.5                 	4.9                   	-87.51004    	41.7667     	4776.2
27:16.2     	12:21:21.6         	8994.8   	4.6                 	5.0                   	-87.50998    	41.7667     	4780.3
27:17.1     	12:21:22.5         	9001.2   	2.5                 	5.5                   	-87.50992    	41.7667     	4784.0
27:18.2     	12:21:23.6         	9008.1   	4.9                 	6.4                   	-87.50984    	41.7667     	4787.7
27:19.1     	12:21:24.5         	9016.3   	5.3                 	6.6                   	-87.50977    	41.7667     	4792.8
27:20.0     	12:21:25.4         	9024.4   	5.1                 	6.5                   	-87.50969    	41.7667     	4797.9
27:21.1     	12:21:26.5         	9031.9   	3.0                 	6.5                   	-87.50961    	41.7667     	4801.8
27:22.0     	12:21:27.4         	9039.1   	3.7                 	6.8                   	-87.50953    	41.7667     	4805.0
27:23.1     	12:21:28.5         	9046.3   	3.4                 	6.0                   	-87.50946    	41.7667     	4808.4
27:24.0     	12:21:29.4         	9052.4   	3.2                 	4.7                   	-87.50939    	41.7667     	4811.5
27:25.2     	12:21:30.5         	9058.2   	3.8                 	5.0                   	-87.50934    	41.7667     	4814.9
27:27.2     	12:21:32.6         	9071.7   	3.2                 	6.7                   	-87.50919    	41.7667     	4821.5
27:28.1     	12:21:33.5         	9079.0   	3.7                 	6.6                   	-87.50912    	41.7667     	4825.0
27:29.2     	12:21:34.6         	9086.1   	2.9                 	6.0                   	-87.50904    	41.7667     	4828.3
27:30.1     	12:21:35.5         	9092.2   	3.7                 	4.3                   	-87.50898    	41.7667     	4831.6
27:31.2     	12:21:36.6         	9097.5   	3.2                 	4.1                   	-87.50893    	41.7667     	4835.1
27:32.1     	12:21:37.5         	9103.2   	3.4                 	5.5                   	-87.50887    	41.7666     	4838.4
27:33.0     	12:21:38.4         	9110.2   	4.1                 	6.8                   	-87.50880    	41.7666     	4842.2
27:34.1     	12:21:39.5         	9117.5   	3.3                 	6.9                   	-87.50872    	41.7666     	4845.8
27:35.0     	12:21:40.4         	9124.6   	3.7                 	6.0                   	-87.50865    	41.7666     	4849.4
27:36.1     	12:21:41.5         	9131.1   	4.0                 	5.1                   	-87.50858    	41.7666     	4853.1
27:37.0     	12:21:42.4         	9136.8   	3.2                 	4.7                   	-87.50853    	41.7666     	4856.6
27:38.1     	12:21:43.5         	9142.4   	3.8                 	4.9                   	-87.50847    	41.7666     	4860.0
27:39.1     	12:21:44.4         	9148.5   	2.3                 	5.6                   	-87.50841    	41.7666     	4863.0
27:40.2     	12:21:45.5         	9155.2   	3.9                 	6.1                   	-87.50834    	41.7665     	4866.4
27:41.1     	12:21:46.5         	9162.2   	3.8                 	5.9                   	-87.50827    	41.7665     	4870.3
27:42.2     	12:21:47.6         	9168.9   	3.1                 	5.6                   	-87.50820    	41.7665     	4874.0
27:43.1     	12:21:48.5         	9175.5   	4.3                 	5.7                   	-87.50814    	41.7665     	4877.8
27:44.2     	12:21:49.6         	9181.8   	2.6                 	5.7                   	-87.50807    	41.7665     	4881.3
27:45.1     	12:21:50.5         	9188.6   	5.0                 	5.9                   	-87.50800    	41.7665     	4885.4
27:46.2     	12:21:51.6         	9196.4   	5.5                 	6.1                   	-87.50793    	41.7665     	4890.6
27:47.1     	12:21:52.5         	9203.8   	4.3                 	6.1                   	-87.50786    	41.7665     	4895.3
27:48.0     	12:21:53.4         	9210.7   	3.7                 	6.0                   	-87.50779    	41.7664     	4899.1
27:49.1     	12:21:54.5         	9217.1   	2.7                 	5.8                   	-87.50772    	41.7664     	4902.0
27:50.0     	12:21:55.4         	9223.4   	3.8                 	5.8                   	-87.50766    	41.7664     	4905.2
27:51.1     	12:21:56.5         	9229.5   	2.0                 	5.8                   	-87.50759    	41.7664     	4908.1
27:52.0     	12:21:57.4         	9235.9   	4.2                 	6.1                   	-87.50752    	41.7664     	4911.1
27:53.1     	12:21:58.5         	9243.3   	3.1                 	6.8                   	-87.50744    	41.7664     	4914.7
27:54.1     	12:21:59.4         	9250.6   	2.9                 	6.7                   	-87.50736    	41.7664     	4917.7
27:55.2     	12:22:00.6         	9257.7   	2.9                 	6.5                   	-87.50728    	41.7664     	4920.7
27:56.1     	12:22:01.5         	9263.7   	2.5                 	5.5                   	-87.50722    	41.7663     	4923.4
27:57.2     	12:22:02.6         	9269.6   	4.1                 	6.4                   	-87.50716    	41.7663     	4927.0
27:58.1     	12:22:03.5         	9276.2   	4.0                 	6.7                   	-87.50710    	41.7663     	4931.3
27:59.2     	12:22:04.6         	9283.1   	3.0                 	6.5                   	-87.50703    	41.7663     	4935.3
28:00.1     	12:22:05.5         	9290.2   	3.2                 	6.1                   	-87.50695    	41.7663     	4938.6
28:01.0     	12:22:06.4         	9296.8   	2.9                 	5.7                   	-87.50688    	41.7662     	4941.7
28:02.1     	12:22:07.5         	9302.9   	3.4                 	4.6                   	-87.50682    	41.7662     	4945.0
28:03.0     	12:22:08.4         	9308.2   	2.6                 	4.2                   	-87.50677    	41.7662     	4948.3
28:04.1     	12:22:09.5         	9313.8   	4.1                 	5.4                   	-87.50671    	41.7662     	4951.9
28:05.0     	12:22:10.4         	9320.3   	3.4                 	6.5                   	-87.50665    	41.7662     	4955.7
28:07.1     	12:22:12.4         	9333.8   	2.6                 	5.5                   	-87.50651    	41.7662     	4962.7
28:08.2     	12:22:13.5         	9340.4   	4.3                 	5.9                   	-87.50644    	41.7662     	4966.4
28:09.1     	12:22:14.5         	9347.5   	3.9                 	5.7                   	-87.50637    	41.7662     	4970.6
28:10.2     	12:22:15.6         	9353.5   	3.0                 	4.5                   	-87.50632    	41.7661     	4974.0
28:11.1     	12:22:16.5         	9359.4   	4.4                 	5.1                   	-87.50626    	41.7661     	4977.8
28:12.2     	12:22:17.6         	9365.6   	2.7                 	5.7                   	-87.50620    	41.7661     	4981.5
28:13.1     	12:22:18.5         	9371.6   	3.7                 	5.2                   	-87.50614    	41.7661     	4984.8
28:14.2     	12:22:19.6         	9377.5   	3.0                 	5.7                   	-87.50608    	41.7661     	4988.1
28:15.1     	12:22:20.5         	9383.8   	3.6                 	6.7                   	-87.50601    	41.7661     	4991.3
28:16.0     	12:22:21.4         	9391.2   	4.2                 	6.3                   	-87.50593    	41.7660     	4995.3
28:17.1     	12:22:22.5         	9398.1   	2.8                 	5.6                   	-87.50586    	41.7660     	4998.8
28:18.0     	12:22:23.4         	9404.3   	3.3                 	5.0                   	-87.50580    	41.7661     	5002.1
28:19.1     	12:22:24.5         	9409.9   	3.7                 	3.9                   	-87.50575    	41.7660     	5005.7
28:20.0     	12:22:25.4         	9414.9   	3.0                 	3.8                   	-87.50570    	41.7660     	5009.2
28:21.2     	12:22:26.5         	9420.5   	4.3                 	5.6                   	-87.50565    	41.7660     	5013.0
28:22.1     	12:22:27.5         	9427.1   	3.8                 	6.5                   	-87.50559    	41.7660     	5017.0
28:23.2     	12:22:28.6         	9433.7   	3.7                 	5.4                   	-87.50552    	41.7660     	5020.8
28:24.1     	12:22:29.5         	9440.0   	3.8                 	5.2                   	-87.50546    	41.7660     	5024.5
28:25.2     	12:22:30.6         	9446.1   	2.7                 	5.5                   	-87.50540    	41.7660     	5027.7
28:26.1     	12:22:31.5         	9452.0   	3.2                 	4.8                   	-87.50533    	41.7660     	5030.8
28:27.2     	12:22:32.6         	9457.9   	3.4                 	5.0                   	-87.50528    	41.7660     	5034.2
28:28.1     	12:22:33.5         	9464.2   	3.0                 	6.1                   	-87.50521    	41.7659     	5037.5
28:29.0     	12:22:34.4         	9470.7   	3.9                 	5.8                   	-87.50514    	41.7659     	5041.0
28:30.1     	12:22:35.5         	9476.6   	2.8                 	4.6                   	-87.50509    	41.7659     	5044.5
28:31.0     	12:22:36.4         	9481.9   	4.0                 	4.9                   	-87.50504    	41.7659     	5047.8
28:32.1     	12:22:37.5         	9487.7   	3.6                 	4.9                   	-87.50498    	41.7659     	5051.8
28:33.0     	12:22:38.4         	9493.3   	3.5                 	4.1                   	-87.50493    	41.7659     	5055.5
28:34.2     	12:22:39.5         	9498.9   	3.7                 	5.0                   	-87.50488    	41.7659     	5059.1
28:35.1     	12:22:40.5         	9505.3   	2.4                 	6.4                   	-87.50481    	41.7658     	5062.2
28:36.2     	12:22:41.6         	9512.1   	4.0                 	5.7                   	-87.50474    	41.7658     	5065.5
28:37.1     	12:22:42.5         	9518.7   	3.6                 	5.4                   	-87.50467    	41.7658     	5069.4
28:38.2     	12:22:43.6         	9525.0   	3.0                 	6.0                   	-87.50461    	41.7658     	5072.8
28:39.1     	12:22:44.5         	9531.2   	3.7                 	5.3                   	-87.50454    	41.7658     	5076.2
28:40.2     	12:22:45.6         	9536.8   	2.4                 	4.4                   	-87.50449    	41.7658     	5079.4
28:41.1     	12:22:46.5         	9542.5   	4.5                 	5.3                   	-87.50443    	41.7658     	5083.0
28:42.2     	12:22:47.6         	9548.9   	3.1                 	5.8                   	-87.50437    	41.7658     	5086.8
28:43.1     	12:22:48.5         	9555.4   	4.1                 	5.4                   	-87.50431    	41.7657     	5090.5
28:45.1     	12:22:50.5         	9569.2   	3.0                 	6.0                   	-87.50417    	41.7657     	5099.0
28:47.2     	12:22:52.5         	9575.2   	4.3                 	4.6                   	-87.50412    	41.7657     	5102.8
28:48.1     	12:22:53.5         	9586.3   	3.4                 	5.6                   	-87.50401    	41.7657     	5109.8
28:49.2     	12:22:54.6         	9592.9   	4.0                 	5.8                   	-87.50394    	41.7657     	5113.6
28:50.1     	12:22:55.5         	9598.9   	2.4                 	5.6                   	-87.50388    	41.7656     	5116.9
28:51.2     	12:22:56.6         	9604.8   	3.6                 	6.1                   	-87.50382    	41.7656     	5120.0
28:52.1     	12:22:57.5         	9611.3   	2.8                 	6.4                   	-87.50375    	41.7656     	5123.2
28:53.2     	12:22:58.6         	9617.4   	3.6                 	5.6                   	-87.50369    	41.7656     	5126.3
28:54.1     	12:22:59.5         	9623.0   	3.6                 	4.8                   	-87.50364    	41.7655     	5129.9
28:55.2     	12:23:00.6         	9628.3   	3.2                 	4.5                   	-87.50359    	41.7655     	5133.3
28:56.1     	12:23:01.5         	9633.8   	4.0                 	4.8                   	-87.50353    	41.7655     	5137.0
28:57.2     	12:23:02.6         	9639.4   	2.9                 	5.4                   	-87.50348    	41.7655     	5140.4
28:58.1     	12:23:03.5         	9645.4   	3.6                 	6.1                   	-87.50342    	41.7655     	5143.7
28:59.0     	12:23:04.4         	9651.9   	3.5                 	5.9                   	-87.50335    	41.7654     	5147.2
29:00.2     	12:23:05.5         	9657.5   	2.7                 	5.3                   	-87.50329    	41.7654     	5150.2
29:01.1     	12:23:06.5         	9662.9   	3.6                 	5.3                   	-87.50324    	41.7654     	5153.1
29:02.2     	12:23:07.6         	9668.8   	3.1                 	5.5                   	-87.50318    	41.7654     	5156.6
29:03.1     	12:23:08.5         	9674.4   	3.3                 	5.4                   	-87.50313    	41.7653     	5159.9
29:04.2     	12:23:09.6         	9680.0   	3.6                 	5.4                   	-87.50307    	41.7653     	5163.5
29:05.1     	12:23:10.5         	9685.8   	2.5                 	5.7                   	-87.50301    	41.7653     	5166.6
29:06.2     	12:23:11.6         	9691.8   	3.9                 	5.7                   	-87.50295    	41.7653     	5169.8
29:07.1     	12:23:12.5         	9697.7   	3.2                 	5.5                   	-87.50289    	41.7652     	5173.3
29:09.1     	12:23:14.5         	9708.3   	3.7                 	4.8                   	-87.50279    	41.7652     	5180.2
29:10.2     	12:23:15.6         	9713.5   	2.1                 	5.1                   	-87.50274    	41.7652     	5183.2
29:11.1     	12:23:16.5         	9718.9   	4.4                 	4.6                   	-87.50269    	41.7652     	5186.6
29:12.0     	12:23:17.4         	9724.7   	2.9                 	4.9                   	-87.50263    	41.7652     	5190.3
29:13.2     	12:23:18.5         	9730.9   	3.1                 	6.4                   	-87.50257    	41.7651     	5193.5
29:14.1     	12:23:19.5         	9737.8   	3.9                 	6.8                   	-87.50250    	41.7651     	5197.0
29:15.2     	12:23:20.6         	9744.7   	3.1                 	6.2                   	-87.50243    	41.7651     	5200.5
29:16.1     	12:23:21.5         	9750.7   	3.5                 	5.2                   	-87.50237    	41.7651     	5203.9
29:17.2     	12:23:22.6         	9755.7   	3.8                 	4.1                   	-87.50232    	41.7650     	5207.8
29:18.1     	12:23:23.5         	9760.4   	2.9                 	3.7                   	-87.50228    	41.7650     	5211.1
29:19.2     	12:23:24.6         	9765.8   	4.2                 	5.0                   	-87.50223    	41.7650     	5214.6
29:20.1     	12:23:25.5         	9772.1   	3.5                 	6.0                   	-87.50217    	41.7650     	5218.5
29:21.2     	12:23:26.6         	9778.7   	3.6                 	6.0                   	-87.50210    	41.7650     	5222.1
29:22.1     	12:23:27.5         	9785.1   	3.5                 	6.0                   	-87.50204    	41.7649     	5225.6
29:23.2     	12:23:28.6         	9791.3   	3.0                 	6.4                   	-87.50197    	41.7649     	5228.9
29:24.1     	12:23:29.5         	9797.5   	3.7                 	5.9                   	-87.50191    	41.7649     	5232.6
29:24.9     	12:23:30.3         	9803.7   	2.5                 	5.1                   	-87.50185    	41.7649     	5235.9
29:26.2     	12:23:31.5         	9809.5   	3.3                 	5.1                   	-87.50179    	41.7649     	5238.9
29:27.0     	12:23:32.3         	9815.7   	3.3                 	6.0                   	-87.50173    	41.7648     	5242.3
29:28.2     	12:23:33.6         	9822.0   	3.7                 	5.7                   	-87.50166    	41.7648     	5245.9
29:29.0     	12:23:34.4         	9828.0   	3.4                 	5.6                   	-87.50161    	41.7648     	5249.6
29:30.2     	12:23:35.6         	9833.9   	3.2                 	6.0                   	-87.50155    	41.7648     	5252.9
29:31.0     	12:23:36.4         	9839.7   	3.5                 	5.1                   	-87.50149    	41.7647     	5256.3
29:32.2     	12:23:37.6         	9845.0   	2.6                 	4.2                   	-87.50144    	41.7647     	5259.4
29:33.0     	12:23:38.4         	9850.6   	3.4                 	5.3                   	-87.50138    	41.7647     	5262.6
29:34.2     	12:23:39.6         	9857.2   	3.0                 	6.8                   	-87.50131    	41.7647     	5265.9
29:35.0     	12:23:40.4         	9863.9   	4.1                 	6.4                   	-87.50124    	41.7647     	5269.4
29:36.2     	12:23:41.6         	9869.8   	2.8                 	5.7                   	-87.50118    	41.7646     	5272.8
29:37.0     	12:23:42.4         	9875.5   	3.9                 	5.6                   	-87.50113    	41.7646     	5276.2
29:38.2     	12:23:43.6         	9881.4   	4.0                 	4.7                   	-87.50107    	41.7646     	5280.1
29:39.1     	12:23:44.4         	9886.3   	2.1                 	4.0                   	-87.50103    	41.7646     	5283.2
29:40.0     	12:23:45.4         	9891.6   	4.1                 	5.2                   	-87.50098    	41.7646     	5286.4
