Time[sec]	Pressure[mbar]	T[°C] 	U[%]	Geo Pot[m]	Dew [°C]	RI    	GRI     	MRI    	CL [m/s]	D [g/m3]	VP [mbar]	Pot Te [°C]	Vi Te [°C]	Spec U [g/kg]	UTC Time [sec]	Wsp [m/s]	Wdir [°]	N/S Wind [m/s]	E/W Wind [m/s]	Vert Wind [m/s]	Lon [°]    	Lat [°]   	Geometric Height [m]
00665.0  	  735.9       	   7.3	  13	  2753    	 -19.1  	 204.2	   ///./	  608.0	 335.9  	  914.2 	  1.3    	   37.3    	   7.5    	  1.13       	 63698.7      	   4.6   	 018    	 ////./       	 ////./       	 ////./        	  -87.60570	  41.75446	  2754.8
00666.0  	  735.6       	   7.3	  13	  2756    	 -19.0  	 204.2	   ///./	  608.5	 335.9  	  913.9 	  1.4    	   37.4    	   7.5    	  1.14       	 63699.7      	   4.6   	 018    	 ////./       	 ////./       	 ////./        	  -87.60571	  41.75441	  2758.2
00667.0  	  735.3       	   7.3	  13	  2760    	 -18.9  	 204.1	   ///./	  609.0	 335.9  	  913.6 	  1.4    	   37.4    	   7.5    	  1.15       	 63700.7      	   4.6   	 017    	 ////./       	 ////./       	 ////./        	  -87.60572	  41.75437	  2761.8
00668.0  	  735.0       	   7.3	  13	  2763    	 -18.8  	 204.0	   ///./	  609.5	 335.9  	  913.2 	  1.4    	   37.4    	   7.5    	  1.16       	 63701.7      	   4.7   	 016    	 ////./       	 ////./       	 ////./        	  -87.60573	  41.75433	  2765.5
00669.0  	  734.6       	   7.3	  14	  2767    	 -18.7  	 204.0	   ///./	  610.0	 335.9  	  912.9 	  1.4    	   37.4    	   7.5    	  1.17       	 63702.7      	   4.7   	 016    	 ////./       	 ////./       	 ////./        	  -87.60574	  41.75428	  2769.1
00670.0  	  734.3       	   7.2	  14	  2771    	 -18.6  	 203.9	   ///./	  610.5	 335.9  	  912.5 	  1.4    	   37.4    	   7.4    	  1.18       	 63703.7      	   4.7   	 015    	 ////./       	 ////./       	 ////./        	  -87.60575	  41.75424	  2772.8
00671.0  	  734.0       	   7.2	  14	  2774    	 -18.5  	 203.8	   ///./	  611.0	 335.9  	  912.2 	  1.4    	   37.5    	   7.4    	  1.19       	 63704.7      	   4.7   	 015    	 ////./       	 ////./       	 ////./        	  -87.60576	  41.75419	  2776.4
00672.0  	  733.7       	   7.2	  14	  2778    	 -18.5  	 203.7	   ///./	  611.5	 335.8  	  911.8 	  1.4    	   37.5    	   7.4    	  1.20       	 63705.7      	   4.8   	 014    	 ////./       	 ////./       	 ////./        	  -87.60578	  41.75415	  2779.7
00673.0  	  733.4       	   7.2	  14	  2781    	 -18.4  	 203.7	   ///./	  611.9	 335.8  	  911.5 	  1.4    	   37.5    	   7.4    	  1.21       	 63706.7      	   4.8   	 014    	 ////./       	 ////./       	 ////./        	  -87.60579	  41.75411	  2783.0
00674.0  	  733.1       	   7.2	  14	  2784    	 -18.3  	 203.6	   ///./	  612.4	 335.8  	  911.2 	  1.4    	   37.5    	   7.4    	  1.22       	 63707.7      	   4.8   	 013    	 ////./       	 ////./       	 ////./        	  -87.60580	  41.75406	  2786.3
00675.0  	  732.8       	   7.2	  14	  2788    	 -18.2  	 203.5	   ///./	  612.8	 335.8  	  910.9 	  1.4    	   37.5    	   7.4    	  1.23       	 63708.7      	   4.8   	 013    	 ////./       	 ////./       	 ////./        	  -87.60581	  41.75402	  2789.6
00676.0  	  732.5       	   7.1	  14	  2791    	 -18.1  	 203.5	   ///./	  613.3	 335.8  	  910.6 	  1.5    	   37.6    	   7.3    	  1.24       	 63709.7      	   4.9   	 012    	 ////./       	 ////./       	 ////./        	  -87.60582	  41.75398	  2792.9
00677.0  	  732.2       	   7.1	  15	  2794    	 -18.0  	 203.4	   ///./	  613.8	 335.8  	  910.3 	  1.5    	   37.6    	   7.3    	  1.25       	 63710.7      	   4.9   	 011    	 ////./       	 ////./       	 ////./        	  -87.60583	  41.75393	  2796.2
00678.0  	  731.9       	   7.1	  15	  2798    	 -17.8  	 203.4	   ///./	  614.2	 335.8  	  910.0 	  1.5    	   37.6    	   7.3    	  1.27       	 63711.7      	   4.9   	 011    	 ////./       	 ////./       	 ////./        	  -87.60584	  41.75389	  2799.6
00679.0  	  731.6       	   7.1	  15	  2801    	 -17.7  	 203.3	   ///./	  614.7	 335.8  	  909.7 	  1.5    	   37.6    	   7.3    	  1.29       	 63712.7      	   5.0   	 010    	 ////./       	 ////./       	 ////./        	  -87.60585	  41.75384	  2802.9
00680.0  	  731.3       	   7.0	  15	  2804    	 -17.5  	 203.3	   ///./	  615.2	 335.8  	  909.4 	  1.5    	   37.6    	   7.3    	  1.31       	 63713.7      	   5.0   	 010    	 ////./       	 ////./       	 ////./        	  -87.60586	  41.75380	  2806.3
00681.0  	  731.0       	   7.0	  15	  2808    	 -17.4  	 203.2	   ///./	  615.6	 335.7  	  909.1 	  1.6    	   37.6    	   7.3    	  1.33       	 63714.7      	   5.0   	 009    	 ////./       	 ////./       	 ////./        	  -87.60587	  41.75376	  2809.6
00682.0  	  730.7       	   7.0	  16	  2811    	 -17.2  	 203.2	   ///./	  616.1	 335.7  	  908.8 	  1.6    	   37.6    	   7.2    	  1.34       	 63715.7      	   5.0   	 009    	 ////./       	 ////./       	 ////./        	  -87.60588	  41.75371	  2812.9
00683.0  	  730.4       	   7.0	  16	  2814    	 -17.0  	 203.1	   ///./	  616.6	 335.7  	  908.5 	  1.6    	   37.6    	   7.2    	  1.36       	 63716.7      	   5.1   	 008    	 ////./       	 ////./       	 ////./        	  -87.60589	  41.75367	  2816.2
00684.0  	  730.1       	   7.0	  16	  2817    	 -16.9  	 203.0	   ///./	  617.0	 335.7  	  908.2 	  1.6    	   37.6    	   7.2    	  1.38       	 63717.7      	   5.1   	 008    	 ////./       	 ////./       	 ////./        	  -87.60591	  41.75363	  2819.4
00685.0  	  729.9       	   6.9	  16	  2820    	 -16.7  	 203.0	   ///./	  617.5	 335.7  	  908.0 	  1.6    	   37.6    	   7.2    	  1.40       	 63718.7      	   5.1   	 007    	 ////./       	 ////./       	 ////./        	  -87.60592	  41.75358	  2822.5
00686.0  	  729.6       	   6.9	  17	  2824    	 -16.6  	 202.9	   ///./	  617.9	 335.7  	  907.7 	  1.7    	   37.7    	   7.2    	  1.42       	 63719.7      	   5.1   	 007    	 ////./       	 ////./       	 ////./        	  -87.60592	  41.75354	  2825.7
00687.0  	  729.3       	   6.9	  17	  2827    	 -16.5  	 202.9	   ///./	  618.3	 335.7  	  907.4 	  1.7    	   37.7    	   7.1    	  1.43       	 63720.7      	   5.2   	 008    	 ////./       	 ////./       	 ////./        	  -87.60593	  41.75349	  2828.8
00688.0  	  729.0       	   6.9	  17	  2830    	 -16.3  	 202.8	   ///./	  618.8	 335.6  	  907.1 	  1.7    	   37.7    	   7.1    	  1.45       	 63721.7      	   5.2   	 008    	 ////./       	 ////./       	 ////./        	  -87.60594	  41.75344	  2832.0
00689.0  	  728.7       	   6.8	  17	  2833    	 -16.2  	 202.8	   ///./	  619.2	 335.6  	  906.9 	  1.7    	   37.7    	   7.1    	  1.47       	 63722.7      	   5.2   	 008    	 ////./       	 ////./       	 ////./        	  -87.60595	  41.75339	  2835.2
00690.0  	  728.5       	   6.8	  18	  2836    	 -16.0  	 202.7	   ///./	  619.7	 335.6  	  906.6 	  1.7    	   37.7    	   7.1    	  1.49       	 63723.7      	   5.2   	 008    	 ////./       	 ////./       	 ////./        	  -87.60595	  41.75335	  2838.4
00691.0  	  728.2       	   6.8	  18	  2840    	 -15.9  	 202.7	   ///./	  620.1	 335.6  	  906.3 	  1.8    	   37.7    	   7.1    	  1.50       	 63724.7      	   5.2   	 008    	 ////./       	 ////./       	 ////./        	  -87.60596	  41.75330	  2841.6
00692.0  	  727.9       	   6.8	  18	  2843    	 -15.8  	 202.6	   ///./	  620.6	 335.6  	  906.0 	  1.8    	   37.7    	   7.1    	  1.51       	 63725.7      	   5.2   	 008    	 ////./       	 ////./       	 ////./        	  -87.60597	  41.75325	  2844.8
00693.0  	  727.6       	   6.8	  18	  2846    	 -15.7  	 202.6	   ///./	  621.0	 335.6  	  905.6 	  1.8    	   37.8    	   7.0    	  1.53       	 63726.7      	   5.2   	 008    	 ////./       	 ////./       	 ////./        	  -87.60598	  41.75320	  2848.1
00694.0  	  727.3       	   6.8	  18	  2849    	 -15.7  	 202.5	   ///./	  621.5	 335.6  	  905.3 	  1.8    	   37.8    	   7.0    	  1.54       	 63727.7      	   5.2   	 008    	 ////./       	 ////./       	 ////./        	  -87.60598	  41.75316	  2851.2
00695.0  	  727.0       	   6.8	  18	  2852    	 -15.6  	 202.4	   ///./	  621.9	 335.6  	  905.0 	  1.8    	   37.8    	   7.0    	  1.55       	 63728.7      	   5.2   	 008    	 ////./       	 ////./       	 ////./        	  -87.60599	  41.75311	  2854.4
00696.0  	  726.8       	   6.8	  18	  2855    	 -15.5  	 202.4	   ///./	  622.3	 335.6  	  904.7 	  1.8    	   37.8    	   7.0    	  1.56       	 63729.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60600	  41.75306	  2857.6
00697.0  	  726.5       	   6.7	  19	  2859    	 -15.4  	 202.3	   ///./	  622.8	 335.6  	  904.4 	  1.8    	   37.8    	   7.0    	  1.57       	 63730.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60601	  41.75302	  2860.7
00698.0  	  726.2       	   6.7	  19	  2862    	 -15.3  	 202.2	   ///./	  623.2	 335.6  	  904.1 	  1.8    	   37.9    	   7.0    	  1.59       	 63731.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60601	  41.75297	  2863.9
00699.0  	  725.9       	   6.7	  19	  2865    	 -15.2  	 202.2	   ///./	  623.6	 335.6  	  903.7 	  1.9    	   37.9    	   7.0    	  1.60       	 63732.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60602	  41.75292	  2867.0
00700.0  	  725.6       	   6.7	  19	  2868    	 -15.1  	 202.1	   ///./	  624.1	 335.5  	  903.4 	  1.9    	   37.9    	   7.0    	  1.61       	 63733.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60603	  41.75287	  2870.4
00701.0  	  725.3       	   6.7	  19	  2872    	 -15.1  	 202.0	   ///./	  624.5	 335.5  	  903.1 	  1.9    	   37.9    	   7.0    	  1.62       	 63734.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60604	  41.75283	  2873.7
00702.0  	  725.0       	   6.7	  19	  2875    	 -15.0  	 202.0	   ///./	  625.0	 335.5  	  902.8 	  1.9    	   38.0    	   7.0    	  1.63       	 63735.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60605	  41.75278	  2877.0
00703.0  	  724.8       	   6.7	  20	  2878    	 -14.9  	 201.9	   ///./	  625.5	 335.5  	  902.5 	  1.9    	   38.0    	   6.9    	  1.65       	 63736.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60605	  41.75273	  2880.4
00704.0  	  724.5       	   6.7	  20	  2882    	 -14.9  	 201.9	   ///./	  625.9	 335.5  	  902.2 	  1.9    	   38.0    	   6.9    	  1.65       	 63737.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60606	  41.75268	  2883.7
00705.0  	  724.2       	   6.6	  20	  2885    	 -14.9  	 201.8	   ///./	  626.4	 335.5  	  901.9 	  1.9    	   38.0    	   6.9    	  1.65       	 63738.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60607	  41.75264	  2886.9
00706.0  	  723.9       	   6.6	  20	  2888    	 -14.9  	 201.7	   ///./	  626.8	 335.5  	  901.6 	  1.9    	   38.0    	   6.9    	  1.64       	 63739.7      	   5.3   	 008    	 ////./       	 ////./       	 ////./        	  -87.60608	  41.75259	  2890.0
00707.0  	  723.6       	   6.6	  20	  2891    	 -14.9  	 201.7	   ///./	  627.2	 335.5  	  901.3 	  1.9    	   38.0    	   6.9    	  1.64       	 63740.7      	   5.3   	 007    	 ////./       	 ////./       	 ////./        	  -87.60608	  41.75254	  2893.1
00708.0  	  723.3       	   6.6	  20	  2894    	 -15.0  	 201.6	   ///./	  627.6	 335.5  	  901.0 	  1.9    	   38.1    	   6.9    	  1.64       	 63741.7      	   5.3   	 007    	 ////./       	 ////./       	 ////./        	  -87.60609	  41.75250	  2896.2
00709.0  	  723.1       	   6.6	  20	  2897    	 -15.0  	 201.5	   ///./	  628.0	 335.5  	  900.7 	  1.9    	   38.1    	   6.8    	  1.64       	 63742.7      	   5.3   	 007    	 ////./       	 ////./       	 ////./        	  -87.60610	  41.75245	  2899.3
00710.0  	  722.8       	   6.5	  20	  2900    	 -15.0  	 201.5	   ///./	  628.5	 335.5  	  900.4 	  1.9    	   38.1    	   6.8    	  1.63       	 63743.7      	   5.3   	 007    	 ////./       	 ////./       	 ////./        	  -87.60611	  41.75240	  2902.3
00711.0  	  722.5       	   6.5	  20	  2903    	 -15.0  	 201.4	   ///./	  628.9	 335.4  	  900.1 	  1.9    	   38.1    	   6.8    	  1.63       	 63744.7      	   5.3   	 007    	 ////./       	 ////./       	 ////./        	  -87.60611	  41.75235	  2905.4
00712.0  	  722.3       	   6.5	  20	  2906    	 -15.0  	 201.3	   ///./	  629.3	 335.4  	  899.9 	  1.9    	   38.1    	   6.8    	  1.63       	 63745.7      	   5.3   	 007    	 ////./       	 ////./       	 ////./        	  -87.60612	  41.75231	  2908.5
00713.0  	  722.0       	   6.5	  19	  2909    	 -15.1  	 201.3	   ///./	  629.7	 335.4  	  899.6 	  1.9    	   38.1    	   6.8    	  1.63       	 63746.7      	   5.3   	 007    	 ////./       	 ////./       	 ////./        	  -87.60613	  41.75226	  2911.6
00714.0  	  721.7       	   6.5	  19	  2912    	 -15.1  	 201.2	   ///./	  630.1	 335.4  	  899.3 	  1.9    	   38.1    	   6.8    	  1.63       	 63747.7      	   5.3   	 007    	 ////./       	 ////./       	 ////./        	  -87.60614	  41.75221	  2914.7
00715.0  	  721.4       	   6.5	  19	  2916    	 -15.1  	 201.1	   ///./	  630.6	 335.4  	  899.0 	  1.9    	   38.2    	   6.7    	  1.62       	 63748.7      	   5.3   	 006    	 ////./       	 ////./       	 ////./        	  -87.60614	  41.75217	  2917.9
00716.0  	  721.1       	   6.4	  19	  2919    	 -15.1  	 201.1	   ///./	  631.0	 335.4  	  898.7 	  1.9    	   38.2    	   6.7    	  1.62       	 63749.7      	   5.2   	 006    	 ////./       	 ////./       	 ////./        	  -87.60615	  41.75212	  2921.2
00717.0  	  720.9       	   6.4	  19	  2922    	 -15.1  	 201.0	   ///./	  631.5	 335.4  	  898.4 	  1.9    	   38.2    	   6.7    	  1.62       	 63750.7      	   5.2   	 006    	 ////./       	 ////./       	 ////./        	  -87.60615	  41.75208	  2924.5
00718.0  	  720.6       	   6.4	  19	  2926    	 -15.2  	 200.9	   ///./	  631.9	 335.4  	  898.1 	  1.9    	   38.2    	   6.7    	  1.62       	 63751.7      	   5.2   	 006    	 ////./       	 ////./       	 ////./        	  -87.60616	  41.75204	  2927.8
00719.0  	  720.3       	   6.4	  19	  2929    	 -15.2  	 200.9	   ///./	  632.4	 335.4  	  897.8 	  1.9    	   38.2    	   6.7    	  1.61       	 63752.7      	   5.2   	 006    	 ////./       	 ////./       	 ////./        	  -87.60616	  41.75200	  2931.2
00720.0  	  720.0       	   6.4	  19	  2932    	 -15.2  	 200.8	   ///./	  632.8	 335.3  	  897.5 	  1.9    	   38.2    	   6.6    	  1.61       	 63753.7      	   5.2   	 006    	 ////./       	 ////./       	 ////./        	  -87.60617	  41.75195	  2934.4
00721.0  	  719.7       	   6.3	  19	  2935    	 -15.2  	 200.7	   ///./	  633.3	 335.3  	  897.2 	  1.9    	   38.2    	   6.6    	  1.61       	 63754.7      	   5.2   	 006    	 ////./       	 ////./       	 ////./        	  -87.60617	  41.75191	  2937.6
00722.0  	  719.4       	   6.3	  19	  2939    	 -15.2  	 200.7	   ///./	  633.7	 335.3  	  896.9 	  1.9    	   38.2    	   6.6    	  1.61       	 63755.7      	   5.2   	 006    	 ////./       	 ////./       	 ////./        	  -87.60618	  41.75187	  2940.8
00723.0  	  719.1       	   6.3	  19	  2942    	 -15.3  	 200.6	   ///./	  634.1	 335.3  	  896.6 	  1.9    	   38.3    	   6.6    	  1.61       	 63756.7      	   5.2   	 005    	 ////./       	 ////./       	 ////./        	  -87.60618	  41.75183	  2944.0
00724.0  	  718.8       	   6.3	  19	  2945    	 -15.3  	 200.6	   ///./	  634.6	 335.3  	  896.4 	  1.9    	   38.3    	   6.5    	  1.61       	 63757.7      	   5.2   	 005    	 ////./       	 ////./       	 ////./        	  -87.60619	  41.75179	  2947.1
00725.0  	  718.5       	   6.3	  19	  2948    	 -15.3  	 200.5	   ///./	  635.0	 335.3  	  896.1 	  1.9    	   38.3    	   6.5    	  1.60       	 63758.7      	   5.2   	 005    	 ////./       	 ////./       	 ////./        	  -87.60619	  41.75174	  2950.5
00726.0  	  718.3       	   6.2	  19	  2952    	 -15.3  	 200.4	   ///./	  635.5	 335.3  	  895.8 	  1.8    	   38.3    	   6.5    	  1.60       	 63759.7      	   5.1   	 005    	 ////./       	 ////./       	 ////./        	  -87.60620	  41.75170	  2954.0
00727.0  	  718.0       	   6.2	  19	  2955    	 -15.3  	 200.4	   ///./	  636.0	 335.2  	  895.5 	  1.8    	   38.3    	   6.5    	  1.60       	 63760.7      	   5.1   	 005    	 ////./       	 ////./       	 ////./        	  -87.60621	  41.75166	  2957.6
00728.0  	  717.6       	   6.2	  19	  2959    	 -15.4  	 200.3	   ///./	  636.5	 335.2  	  895.2 	  1.8    	   38.3    	   6.5    	  1.60       	 63761.7      	   5.1   	 005    	 ////./       	 ////./       	 ////./        	  -87.60621	  41.75162	  2961.2
00729.0  	  717.3       	   6.2	  19	  2962    	 -15.4  	 200.2	   ///./	  637.0	 335.2  	  894.8 	  1.8    	   38.3    	   6.4    	  1.60       	 63762.7      	   5.1   	 005    	 ////./       	 ////./       	 ////./        	  -87.60622	  41.75158	  2964.7
00730.0  	  717.0       	   6.1	  19	  2966    	 -15.4  	 200.1	   ///./	  637.5	 335.2  	  894.5 	  1.8    	   38.3    	   6.4    	  1.59       	 63763.7      	   5.0   	 005    	 ////./       	 ////./       	 ////./        	  -87.60622	  41.75153	  2968.3
00731.0  	  716.7       	   6.1	  19	  2969    	 -15.4  	 200.1	   ///./	  638.0	 335.2  	  894.2 	  1.8    	   38.4    	   6.4    	  1.59       	 63764.7      	   5.0   	 005    	 ////./       	 ////./       	 ////./        	  -87.60623	  41.75149	  2971.8
00732.0  	  716.4       	   6.1	  19	  2973    	 -15.4  	 200.0	   ///./	  638.4	 335.2  	  893.9 	  1.8    	   38.4    	   6.4    	  1.59       	 63765.7      	   5.0   	 005    	 ////./       	 ////./       	 ////./        	  -87.60623	  41.75145	  2975.1
00733.0  	  716.1       	   6.1	  20	  2976    	 -15.4  	 200.0	   ///./	  638.9	 335.2  	  893.6 	  1.8    	   38.4    	   6.3    	  1.60       	 63766.7      	   4.9   	 005    	 ////./       	 ////./       	 ////./        	  -87.60624	  41.75141	  2978.5
00734.0  	  715.8       	   6.1	  20	  2980    	 -15.4  	 199.9	   ///./	  639.4	 335.2  	  893.3 	  1.8    	   38.4    	   6.3    	  1.60       	 63767.7      	   4.9   	 005    	 ////./       	 ////./       	 ////./        	  -87.60624	  41.75137	  2981.9
00735.0  	  715.5       	   6.0	  20	  2983    	 -15.3  	 199.8	   ///./	  639.8	 335.1  	  893.0 	  1.8    	   38.4    	   6.3    	  1.61       	 63768.7      	   4.9   	 005    	 ////./       	 ////./       	 ////./        	  -87.60625	  41.75132	  2985.2
00736.0  	  715.2       	   6.0	  20	  2986    	 -15.3  	 199.8	   ///./	  640.3	 335.1  	  892.7 	  1.8    	   38.4    	   6.3    	  1.61       	 63769.7      	   4.9   	 005    	 ////./       	 ////./       	 ////./        	  -87.60625	  41.75128	  2988.6
00737.0  	  714.9       	   6.0	  20	  2990    	 -15.3  	 199.7	   ///./	  640.8	 335.1  	  892.4 	  1.9    	   38.4    	   6.3    	  1.61       	 63770.7      	   4.8   	 005    	 ////./       	 ////./       	 ////./        	  -87.60626	  41.75124	  2992.1
00738.0  	  714.6       	   6.0	  20	  2993    	 -15.3  	 199.6	   ///./	  641.3	 335.1  	  892.1 	  1.9    	   38.4    	   6.2    	  1.62       	 63771.7      	   4.8   	 005    	 ////./       	 ////./       	 ////./        	  -87.60626	  41.75120	  2995.6
00739.0  	  714.3       	   5.9	  20	  2997    	 -15.2  	 199.6	   ///./	  641.8	 335.1  	  891.8 	  1.9    	   38.5    	   6.2    	  1.62       	 63772.7      	   4.8   	 005    	 ////./       	 ////./       	 ////./        	  -87.60627	  41.75115	  2999.2
00740.0  	  714.0       	   5.9	  20	  3000    	 -15.2  	 199.5	   ///./	  642.3	 335.1  	  891.5 	  1.9    	   38.5    	   6.2    	  1.63       	 63773.7      	   4.7   	 005    	 ////./       	 ////./       	 ////./        	  -87.60627	  41.75111	  3002.7
00741.0  	  713.7       	   5.9	  20	  3004    	 -15.2  	 199.4	   ///./	  642.7	 335.1  	  891.2 	  1.9    	   38.5    	   6.2    	  1.63       	 63774.7      	   4.7   	 005    	 ////./       	 ////./       	 ////./        	  -87.60628	  41.75107	  3006.2
00742.0  	  713.4       	   5.9	  20	  3007    	 -15.2  	 199.4	   ///./	  643.2	 335.0  	  890.9 	  1.9    	   38.5    	   6.1    	  1.63       	 63775.7      	   4.7   	 005    	 ////./       	 ////./       	 ////./        	  -87.60628	  41.75103	  3009.8
00743.0  	  713.1       	   5.9	  20	  3011    	 -15.1  	 199.3	   ///./	  643.7	 335.0  	  890.6 	  1.9    	   38.5    	   6.1    	  1.64       	 63776.7      	   4.7   	 005    	 ////./       	 ////./       	 ////./        	  -87.60629	  41.75099	  3013.2
00744.0  	  712.8       	   5.8	  20	  3014    	 -15.1  	 199.2	   ///./	  644.2	 335.0  	  890.2 	  1.9    	   38.5    	   6.1    	  1.64       	 63777.7      	   4.6   	 005    	 ////./       	 ////./       	 ////./        	  -87.60629	  41.75094	  3016.6
00745.0  	  712.5       	   5.8	  20	  3018    	 -15.1  	 199.2	   ///./	  644.7	 335.0  	  889.9 	  1.9    	   38.5    	   6.1    	  1.64       	 63778.7      	   4.6   	 005    	 ////./       	 ////./       	 ////./        	  -87.60630	  41.75090	  3020.1
00746.0  	  712.2       	   5.8	  20	  3021    	 -15.1  	 199.1	   ///./	  645.1	 335.0  	  889.6 	  1.9    	   38.5    	   6.1    	  1.64       	 63779.7      	   4.6   	 005    	 ////./       	 ////./       	 ////./        	  -87.60630	  41.75086	  3023.5
00747.0  	  711.9       	   5.8	  20	  3025    	 -15.1  	 199.0	   ///./	  645.6	 335.0  	  889.3 	  1.9    	   38.6    	   6.0    	  1.64       	 63780.7      	   4.5   	 006    	 ////./       	 ////./       	 ////./        	  -87.60631	  41.75082	  3026.9
00748.0  	  711.6       	   5.7	  20	  3028    	 -15.2  	 199.0	   ///./	  646.1	 335.0  	  889.0 	  1.9    	   38.6    	   6.0    	  1.64       	 63781.7      	   4.5   	 006    	 ////./       	 ////./       	 ////./        	  -87.60632	  41.75079	  3030.4
00749.0  	  711.3       	   5.7	  20	  3032    	 -15.2  	 198.9	   ///./	  646.5	 335.0  	  888.7 	  1.9    	   38.6    	   6.0    	  1.64       	 63782.7      	   4.4   	 006    	 ////./       	 ////./       	 ////./        	  -87.60633	  41.75076	  3033.9
00750.0  	  711.0       	   5.7	  20	  3035    	 -15.2  	 198.8	   ///./	  647.0	 334.9  	  888.4 	  1.9    	   38.6    	   6.0    	  1.64       	 63783.7      	   4.4   	 006    	 ////./       	 ////./       	 ////./        	  -87.60634	  41.75073	  3037.4
00751.0  	  710.7       	   5.7	  20	  3039    	 -15.2  	 198.8	   ///./	  647.5	 334.9  	  888.1 	  1.9    	   38.6    	   6.0    	  1.64       	 63784.7      	   4.3   	 006    	 ////./       	 ////./       	 ////./        	  -87.60636	  41.75070	  3040.9
00752.0  	  710.4       	   5.7	  20	  3042    	 -15.2  	 198.7	   ///./	  648.0	 334.9  	  887.8 	  1.9    	   38.6    	   5.9    	  1.63       	 63785.7      	   4.3   	 006    	 ////./       	 ////./       	 ////./        	  -87.60637	  41.75067	  3044.4
00753.0  	  710.1       	   5.6	  20	  3046    	 -15.2  	 198.6	   ///./	  648.5	 334.9  	  887.4 	  1.9    	   38.7    	   5.9    	  1.63       	 63786.7      	   4.2   	 007    	 ////./       	 ////./       	 ////./        	  -87.60638	  41.75064	  3047.9
00754.0  	  709.8       	   5.6	  20	  3049    	 -15.2  	 198.6	   ///./	  649.0	 334.9  	  887.1 	  1.9    	   38.7    	   5.9    	  1.63       	 63787.7      	   4.2   	 007    	 ////./       	 ////./       	 ////./        	  -87.60639	  41.75061	  3051.5
00755.0  	  709.5       	   5.6	  20	  3053    	 -15.3  	 198.5	   ///./	  649.4	 334.9  	  886.8 	  1.9    	   38.7    	   5.9    	  1.63       	 63788.7      	   4.1   	 007    	 ////./       	 ////./       	 ////./        	  -87.60640	  41.75058	  3055.0
00756.0  	  709.1       	   5.6	  20	  3056    	 -15.3  	 198.4	   ///./	  649.9	 334.9  	  886.5 	  1.9    	   38.7    	   5.9    	  1.63       	 63789.7      	   4.1   	 007    	 ////./       	 ////./       	 ////./        	  -87.60641	  41.75055	  3058.6
00757.0  	  708.8       	   5.6	  20	  3060    	 -15.3  	 198.3	   ///./	  650.4	 334.9  	  886.2 	  1.9    	   38.7    	   5.8    	  1.63       	 63790.7      	   4.1   	 008    	 ////./       	 ////./       	 ////./        	  -87.60642	  41.75052	  3062.2
00758.0  	  708.5       	   5.5	  20	  3063    	 -15.3  	 198.3	   ///./	  650.9	 334.8  	  885.9 	  1.9    	   38.7    	   5.8    	  1.63       	 63791.7      	   4.0   	 008    	 ////./       	 ////./       	 ////./        	  -87.60643	  41.75048	  3065.8
00759.0  	  708.2       	   5.5	  20	  3067    	 -15.3  	 198.2	   ///./	  651.4	 334.8  	  885.5 	  1.8    	   38.7    	   5.8    	  1.62       	 63792.7      	   4.0   	 008    	 ////./       	 ////./       	 ////./        	  -87.60644	  41.75045	  3069.3
00760.0  	  707.9       	   5.5	  20	  3070    	 -15.3  	 198.1	   ///./	  651.9	 334.8  	  885.2 	  1.8    	   38.8    	   5.8    	  1.62       	 63793.7      	   3.9   	 008    	 ////./       	 ////./       	 ////./        	  -87.60645	  41.75042	  3072.9
00761.0  	  707.6       	   5.5	  20	  3074    	 -15.4  	 198.0	   ///./	  652.4	 334.8  	  884.9 	  1.8    	   38.8    	   5.8    	  1.62       	 63794.7      	   3.9   	 009    	 ////./       	 ////./       	 ////./        	  -87.60646	  41.75039	  3076.5
00762.0  	  707.3       	   5.5	  20	  3078    	 -15.4  	 198.0	   ///./	  652.9	 334.8  	  884.5 	  1.8    	   38.8    	   5.7    	  1.62       	 63795.7      	   3.8   	 009    	 ////./       	 ////./       	 ////./        	  -87.60648	  41.75036	  3080.0
00763.0  	  707.0       	   5.4	  20	  3081    	 -15.4  	 197.9	   ///./	  653.3	 334.8  	  884.2 	  1.8    	   38.8    	   5.7    	  1.61       	 63796.7      	   3.8   	 009    	 ////./       	 ////./       	 ////./        	  -87.60649	  41.75033	  3083.6
00764.0  	  706.7       	   5.4	  20	  3085    	 -15.4  	 197.8	   ///./	  653.8	 334.8  	  883.9 	  1.8    	   38.8    	   5.7    	  1.61       	 63797.7      	   3.7   	 009    	 ////./       	 ////./       	 ////./        	  -87.60650	  41.75030	  3087.2
