Time[sec]	Pressure[mbar]	T[°C] 	U[%]	Geo Pot[m]	Dew [°C]	RI    	GRI     	MRI    	CL [m/s]	D [g/m3]	VP [mbar]	Pot Te [°C]	Vi Te [°C]	Spec U [g/kg]	UTC Time [sec]	Wsp [m/s]	Wdir [°]	N/S Wind [m/s]	E/W Wind [m/s]	Vert Wind [m/s]	Lon [°]    	Lat [°]   	Geometric Height [m]
01958.0  	  708.2       	   7.3	  22	  2888    	 -13.0  	 197.0	   ///./	  622.5	 335.9  	  879.9 	  2.2    	   40.7    	   7.6    	  1.97       	 49962.2      	   1.6   	 034    	 ////./       	 ////./       	 ////./        	  -87.61445	  41.72296	  2890.1
01959.0  	  708.1       	   7.3	  22	  2889    	 -13.0  	 197.0	   ///./	  622.7	 335.9  	  879.8 	  2.2    	   40.7    	   7.6    	  1.97       	 49963.2      	   1.6   	 034    	 ////./       	 ////./       	 ////./        	  -87.61446	  41.72295	  2891.7
01960.0  	  707.9       	   7.3	  22	  2891    	 -13.0  	 196.9	   ///./	  622.9	 335.9  	  879.6 	  2.2    	   40.7    	   7.6    	  1.97       	 49964.2      	   1.6   	 033    	 ////./       	 ////./       	 ////./        	  -87.61447	  41.72294	  2893.2
01961.0  	  707.8       	   7.3	  22	  2893    	 -13.0  	 196.9	   ///./	  623.2	 335.9  	  879.5 	  2.2    	   40.8    	   7.6    	  1.98       	 49965.2      	   1.6   	 033    	 ////./       	 ////./       	 ////./        	  -87.61448	  41.72292	  2894.8
01962.0  	  707.7       	   7.3	  22	  2894    	 -12.9  	 196.9	   ///./	  623.4	 335.9  	  879.3 	  2.2    	   40.8    	   7.6    	  1.98       	 49966.2      	   1.6   	 032    	 ////./       	 ////./       	 ////./        	  -87.61449	  41.72291	  2896.3
01963.0  	  707.5       	   7.2	  22	  2896    	 -12.9  	 196.9	   ///./	  623.6	 335.9  	  879.2 	  2.3    	   40.8    	   7.6    	  1.98       	 49967.2      	   1.6   	 032    	 ////./       	 ////./       	 ////./        	  -87.61450	  41.72290	  2897.8
01964.0  	  707.4       	   7.2	  22	  2897    	 -12.9  	 196.8	   ///./	  623.8	 335.9  	  879.1 	  2.3    	   40.8    	   7.6    	  1.98       	 49968.2      	   1.6   	 031    	 ////./       	 ////./       	 ////./        	  -87.61451	  41.72288	  2899.3
01965.0  	  707.3       	   7.2	  22	  2899    	 -12.9  	 196.8	   ///./	  624.0	 335.9  	  878.9 	  2.3    	   40.8    	   7.6    	  1.99       	 49969.2      	   1.6   	 031    	 ////./       	 ////./       	 ////./        	  -87.61452	  41.72287	  2900.8
01966.0  	  707.1       	   7.2	  22	  2900    	 -12.9  	 196.8	   ///./	  624.2	 335.9  	  878.8 	  2.3    	   40.8    	   7.6    	  1.99       	 49970.2      	   1.6   	 030    	 ////./       	 ////./       	 ////./        	  -87.61453	  41.72286	  2902.4
01967.0  	  707.0       	   7.2	  22	  2902    	 -12.9  	 196.7	   ///./	  624.4	 335.9  	  878.6 	  2.3    	   40.8    	   7.6    	  1.99       	 49971.2      	   1.6   	 030    	 ////./       	 ////./       	 ////./        	  -87.61454	  41.72284	  2903.9
01968.0  	  706.9       	   7.2	  22	  2903    	 -12.9  	 196.7	   ///./	  624.6	 335.8  	  878.5 	  2.3    	   40.8    	   7.6    	  2.00       	 49972.2      	   1.6   	 030    	 ////./       	 ////./       	 ////./        	  -87.61455	  41.72283	  2905.5
01969.0  	  706.7       	   7.2	  22	  2905    	 -12.9  	 196.7	   ///./	  624.8	 335.8  	  878.4 	  2.2    	   40.8    	   7.5    	  1.98       	 49973.2      	   1.6   	 030    	 ////./       	 ////./       	 ////./        	  -87.61456	  41.72282	  2907.1
01970.0  	  706.6       	   7.2	  22	  2906    	 -13.0  	 196.6	   ///./	  625.1	 335.8  	  878.2 	  2.2    	   40.8    	   7.5    	  1.97       	 49974.2      	   1.7   	 029    	 ////./       	 ////./       	 ////./        	  -87.61457	  41.72280	  2908.7
01971.0  	  706.5       	   7.2	  22	  2908    	 -13.1  	 196.6	   ///./	  625.3	 335.8  	  878.1 	  2.2    	   40.8    	   7.5    	  1.95       	 49975.2      	   1.7   	 029    	 ////./       	 ////./       	 ////./        	  -87.61458	  41.72279	  2910.2
01972.0  	  706.4       	   7.2	  22	  2910    	 -13.2  	 196.6	   ///./	  625.5	 335.8  	  878.0 	  2.2    	   40.8    	   7.5    	  1.94       	 49976.2      	   1.7   	 029    	 ////./       	 ////./       	 ////./        	  -87.61459	  41.72278	  2911.7
01973.0  	  706.2       	   7.2	  22	  2911    	 -13.3  	 196.5	   ///./	  625.7	 335.8  	  877.8 	  2.2    	   40.8    	   7.5    	  1.93       	 49977.2      	   1.7   	 029    	 ////./       	 ////./       	 ////./        	  -87.61460	  41.72277	  2913.2
01974.0  	  706.1       	   7.2	  21	  2912    	 -13.4  	 196.5	   ///./	  625.9	 335.8  	  877.7 	  2.2    	   40.9    	   7.5    	  1.91       	 49978.2      	   1.7   	 028    	 ////./       	 ////./       	 ////./        	  -87.61461	  41.72275	  2914.6
01975.0  	  706.0       	   7.1	  21	  2914    	 -13.5  	 196.5	   ///./	  626.0	 335.8  	  877.6 	  2.2    	   40.9    	   7.5    	  1.90       	 49979.2      	   1.7   	 028    	 ////./       	 ////./       	 ////./        	  -87.61462	  41.72274	  2916.1
01976.0  	  705.8       	   7.1	  21	  2915    	 -13.6  	 196.4	   ///./	  626.2	 335.8  	  877.4 	  2.1    	   40.9    	   7.5    	  1.88       	 49980.2      	   1.7   	 028    	 ////./       	 ////./       	 ////./        	  -87.61463	  41.72273	  2917.6
01977.0  	  705.7       	   7.1	  21	  2917    	 -13.7  	 196.4	   ///./	  626.4	 335.8  	  877.3 	  2.1    	   40.9    	   7.4    	  1.87       	 49981.2      	   1.7   	 028    	 ////./       	 ////./       	 ////./        	  -87.61464	  41.72271	  2919.1
01978.0  	  705.6       	   7.1	  21	  2918    	 -13.8  	 196.3	   ///./	  626.6	 335.8  	  877.2 	  2.1    	   40.9    	   7.4    	  1.86       	 49982.2      	   1.7   	 027    	 ////./       	 ////./       	 ////./        	  -87.61465	  41.72270	  2920.6
01979.0  	  705.5       	   7.1	  21	  2920    	 -13.9  	 196.3	   ///./	  626.8	 335.8  	  877.1 	  2.1    	   40.9    	   7.4    	  1.84       	 49983.2      	   1.7   	 027    	 ////./       	 ////./       	 ////./        	  -87.61466	  41.72268	  2922.1
01980.0  	  705.3       	   7.1	  21	  2921    	 -13.9  	 196.3	   ///./	  627.0	 335.8  	  876.9 	  2.1    	   40.9    	   7.4    	  1.83       	 49984.2      	   1.7   	 027    	 ////./       	 ////./       	 ////./        	  -87.61467	  41.72266	  2923.6
01981.0  	  705.2       	   7.1	  20	  2923    	 -14.0  	 196.2	   ///./	  627.2	 335.8  	  876.8 	  2.1    	   40.9    	   7.4    	  1.81       	 49985.2      	   1.7   	 027    	 ////./       	 ////./       	 ////./        	  -87.61468	  41.72265	  2925.1
01982.0  	  705.1       	   7.1	  20	  2924    	 -14.2  	 196.2	   ///./	  627.4	 335.8  	  876.7 	  2.0    	   40.9    	   7.4    	  1.79       	 49986.2      	   1.7   	 026    	 ////./       	 ////./       	 ////./        	  -87.61469	  41.72263	  2926.6
01983.0  	  704.9       	   7.1	  20	  2926    	 -14.4  	 196.2	   ///./	  627.6	 335.8  	  876.5 	  2.0    	   40.9    	   7.4    	  1.76       	 49987.2      	   1.8   	 026    	 ////./       	 ////./       	 ////./        	  -87.61470	  41.72261	  2928.1
01984.0  	  704.8       	   7.1	  20	  2927    	 -14.6  	 196.1	   ///./	  627.8	 335.8  	  876.4 	  2.0    	   40.9    	   7.4    	  1.74       	 49988.2      	   1.8   	 026    	 ////./       	 ////./       	 ////./        	  -87.61471	  41.72259	  2929.6
01985.0  	  704.7       	   7.1	  19	  2929    	 -14.8  	 196.1	   ///./	  628.0	 335.8  	  876.2 	  1.9    	   40.9    	   7.4    	  1.71       	 49989.2      	   1.8   	 026    	 ////./       	 ////./       	 ////./        	  -87.61472	  41.72258	  2931.2
01986.0  	  704.5       	   7.1	  19	  2930    	 -15.0  	 196.0	   ///./	  628.2	 335.8  	  876.1 	  1.9    	   40.9    	   7.3    	  1.68       	 49990.2      	   1.8   	 026    	 ////./       	 ////./       	 ////./        	  -87.61473	  41.72256	  2932.7
01987.0  	  704.4       	   7.1	  19	  2932    	 -15.2  	 196.0	   ///./	  628.4	 335.8  	  875.9 	  1.9    	   41.0    	   7.3    	  1.65       	 49991.2      	   1.8   	 025    	 ////./       	 ////./       	 ////./        	  -87.61474	  41.72254	  2934.2
01988.0  	  704.3       	   7.1	  18	  2934    	 -15.4  	 195.9	   ///./	  628.6	 335.8  	  875.8 	  1.8    	   41.0    	   7.3    	  1.63       	 49992.2      	   1.8   	 025    	 ////./       	 ////./       	 ////./        	  -87.61475	  41.72253	  2935.8
01989.0  	  704.1       	   7.0	  18	  2935    	 -15.6  	 195.9	   ///./	  628.8	 335.7  	  875.6 	  1.8    	   41.0    	   7.3    	  1.60       	 49993.2      	   1.8   	 025    	 ////./       	 ////./       	 ////./        	  -87.61476	  41.72251	  2937.3
01990.0  	  704.0       	   7.0	  18	  2937    	 -15.8  	 195.8	   ///./	  629.0	 335.7  	  875.5 	  1.8    	   41.0    	   7.3    	  1.57       	 49994.2      	   1.9   	 025    	 ////./       	 ////./       	 ////./        	  -87.61477	  41.72249	  2938.9
01991.0  	  703.9       	   7.0	  17	  2938    	 -16.0  	 195.8	   ///./	  629.2	 335.7  	  875.3 	  1.7    	   41.0    	   7.3    	  1.54       	 49995.2      	   1.9   	 025    	 ////./       	 ////./       	 ////./        	  -87.61478	  41.72247	  2940.5
01992.0  	  703.7       	   7.0	  17	  2940    	 -16.2  	 195.7	   ///./	  629.4	 335.7  	  875.1 	  1.7    	   41.0    	   7.3    	  1.52       	 49996.2      	   1.9   	 025    	 ////./       	 ////./       	 ////./        	  -87.61479	  41.72246	  2942.1
01993.0  	  703.6       	   7.0	  17	  2941    	 -16.4  	 195.7	   ///./	  629.6	 335.7  	  875.0 	  1.7    	   41.0    	   7.3    	  1.49       	 49997.2      	   1.9   	 024    	 ////./       	 ////./       	 ////./        	  -87.61480	  41.72244	  2943.7
01994.0  	  703.5       	   7.0	  16	  2943    	 -16.7  	 195.6	   ///./	  629.8	 335.7  	  874.8 	  1.7    	   41.1    	   7.3    	  1.46       	 49998.2      	   1.9   	 024    	 ////./       	 ////./       	 ////./        	  -87.61481	  41.72242	  2945.2
01995.0  	  703.3       	   7.0	  16	  2945    	 -16.8  	 195.6	   ///./	  630.0	 335.7  	  874.7 	  1.6    	   41.1    	   7.3    	  1.44       	 49999.2      	   1.9   	 024    	 ////./       	 ////./       	 ////./        	  -87.61482	  41.72241	  2946.7
01996.0  	  703.2       	   7.0	  16	  2946    	 -16.8  	 195.5	   ///./	  630.2	 335.7  	  874.5 	  1.6    	   41.1    	   7.3    	  1.45       	 50000.2      	   2.0   	 024    	 ////./       	 ////./       	 ////./        	  -87.61483	  41.72239	  2948.2
01997.0  	  703.1       	   7.0	  16	  2947    	 -16.7  	 195.5	   ///./	  630.4	 335.7  	  874.4 	  1.6    	   41.1    	   7.3    	  1.45       	 50001.2      	   2.0   	 024    	 ////./       	 ////./       	 ////./        	  -87.61484	  41.72237	  2949.7
01998.0  	  703.0       	   7.0	  16	  2949    	 -16.7  	 195.5	   ///./	  630.6	 335.7  	  874.3 	  1.6    	   41.1    	   7.3    	  1.46       	 50002.2      	   2.0   	 024    	 ////./       	 ////./       	 ////./        	  -87.61485	  41.72235	  2951.2
01999.0  	  702.8       	   7.0	  17	  2950    	 -16.6  	 195.5	   ///./	  630.8	 335.7  	  874.1 	  1.7    	   41.1    	   7.2    	  1.47       	 50003.2      	   2.0   	 024    	 ////./       	 ////./       	 ////./        	  -87.61486	  41.72234	  2952.7
02000.0  	  702.7       	   7.0	  17	  2952    	 -16.6  	 195.4	   ///./	  631.0	 335.7  	  874.0 	  1.7    	   41.1    	   7.2    	  1.47       	 50004.2      	   2.0   	 023    	 ////./       	 ////./       	 ////./        	  -87.61487	  41.72232	  2954.2
02001.0  	  702.6       	   7.0	  17	  2953    	 -16.5  	 195.4	   ///./	  631.2	 335.7  	  873.9 	  1.7    	   41.1    	   7.2    	  1.48       	 50005.2      	   2.1   	 023    	 ////./       	 ////./       	 ////./        	  -87.61488	  41.72230	  2955.7
02002.0  	  702.4       	   7.0	  17	  2955    	 -16.5  	 195.4	   ///./	  631.4	 335.7  	  873.8 	  1.7    	   41.1    	   7.2    	  1.49       	 50006.2      	   2.1   	 023    	 ////./       	 ////./       	 ////./        	  -87.61489	  41.72228	  2957.2
02003.0  	  702.3       	   7.0	  17	  2956    	 -16.4  	 195.4	   ///./	  631.6	 335.7  	  873.6 	  1.7    	   41.1    	   7.2    	  1.49       	 50007.2      	   2.1   	 023    	 ////./       	 ////./       	 ////./        	  -87.61490	  41.72227	  2958.6
02004.0  	  702.2       	   6.9	  17	  2958    	 -16.4  	 195.3	   ///./	  631.9	 335.7  	  873.5 	  1.7    	   41.1    	   7.2    	  1.50       	 50008.2      	   2.1   	 023    	 ////./       	 ////./       	 ////./        	  -87.61491	  41.72225	  2960.1
02005.0  	  702.1       	   6.9	  17	  2959    	 -16.3  	 195.3	   ///./	  632.1	 335.7  	  873.4 	  1.7    	   41.1    	   7.2    	  1.50       	 50009.2      	   2.1   	 023    	 ////./       	 ////./       	 ////./        	  -87.61492	  41.72223	  2961.6
02006.0  	  702.0       	   6.9	  17	  2961    	 -16.3  	 195.3	   ///./	  632.3	 335.7  	  873.3 	  1.7    	   41.1    	   7.2    	  1.51       	 50010.2      	   2.1   	 023    	 ////./       	 ////./       	 ////./        	  -87.61493	  41.72222	  2963.0
02007.0  	  701.8       	   6.9	  17	  2962    	 -16.3  	 195.3	   ///./	  632.5	 335.7  	  873.2 	  1.7    	   41.1    	   7.2    	  1.52       	 50011.2      	   2.1   	 024    	 ////./       	 ////./       	 ////./        	  -87.61494	  41.72220	  2964.4
02008.0  	  701.7       	   6.9	  17	  2964    	 -16.2  	 195.3	   ///./	  632.7	 335.7  	  873.1 	  1.7    	   41.1    	   7.2    	  1.52       	 50012.2      	   2.2   	 024    	 ////./       	 ////./       	 ////./        	  -87.61495	  41.72218	  2965.8
02009.0  	  701.6       	   6.9	  17	  2965    	 -16.2  	 195.2	   ///./	  632.9	 335.7  	  873.0 	  1.7    	   41.1    	   7.1    	  1.53       	 50013.2      	   2.2   	 025    	 ////./       	 ////./       	 ////./        	  -87.61497	  41.72216	  2967.2
02010.0  	  701.5       	   6.9	  17	  2966    	 -16.1  	 195.2	   ///./	  633.1	 335.6  	  872.8 	  1.7    	   41.1    	   7.1    	  1.54       	 50014.2      	   2.2   	 025    	 ////./       	 ////./       	 ////./        	  -87.61499	  41.72215	  2968.6
02011.0  	  701.3       	   6.9	  18	  2968    	 -16.0  	 195.2	   ///./	  633.3	 335.6  	  872.7 	  1.7    	   41.1    	   7.1    	  1.55       	 50015.2      	   2.2   	 026    	 ////./       	 ////./       	 ////./        	  -87.61501	  41.72213	  2970.0
02012.0  	  701.2       	   6.8	  18	  2969    	 -16.0  	 195.2	   ///./	  633.5	 335.6  	  872.6 	  1.7    	   41.1    	   7.1    	  1.55       	 50016.2      	   2.2   	 026    	 ////./       	 ////./       	 ////./        	  -87.61502	  41.72211	  2971.5
02013.0  	  701.1       	   6.8	  18	  2971    	 -15.9  	 195.2	   ///./	  633.7	 335.6  	  872.5 	  1.8    	   41.1    	   7.1    	  1.56       	 50017.2      	   2.2   	 027    	 ////./       	 ////./       	 ////./        	  -87.61504	  41.72209	  2972.9
02014.0  	  701.0       	   6.8	  18	  2972    	 -15.9  	 195.1	   ///./	  633.9	 335.6  	  872.4 	  1.8    	   41.1    	   7.1    	  1.57       	 50018.2      	   2.2   	 027    	 ////./       	 ////./       	 ////./        	  -87.61506	  41.72207	  2974.4
02015.0  	  700.8       	   6.8	  18	  2974    	 -15.8  	 195.1	   ///./	  634.1	 335.6  	  872.3 	  1.8    	   41.1    	   7.1    	  1.58       	 50019.2      	   2.2   	 027    	 ////./       	 ////./       	 ////./        	  -87.61507	  41.72205	  2975.9
02016.0  	  700.7       	   6.8	  18	  2975    	 -15.7  	 195.1	   ///./	  634.3	 335.6  	  872.2 	  1.8    	   41.1    	   7.1    	  1.59       	 50020.2      	   2.2   	 028    	 ////./       	 ////./       	 ////./        	  -87.61509	  41.72204	  2977.4
02017.0  	  700.6       	   6.8	  18	  2977    	 -15.7  	 195.1	   ///./	  634.5	 335.6  	  872.0 	  1.8    	   41.1    	   7.1    	  1.59       	 50021.2      	   2.3   	 028    	 ////./       	 ////./       	 ////./        	  -87.61511	  41.72202	  2978.8
02018.0  	  700.5       	   6.8	  18	  2978    	 -15.6  	 195.1	   ///./	  634.7	 335.6  	  871.9 	  1.8    	   41.1    	   7.0    	  1.60       	 50022.2      	   2.3   	 029    	 ////./       	 ////./       	 ////./        	  -87.61512	  41.72200	  2980.3
02019.0  	  700.3       	   6.8	  18	  2980    	 -15.6  	 195.0	   ///./	  634.9	 335.6  	  871.8 	  1.8    	   41.1    	   7.0    	  1.61       	 50023.2      	   2.3   	 029    	 ////./       	 ////./       	 ////./        	  -87.61514	  41.72198	  2981.8
02020.0  	  700.2       	   6.7	  18	  2981    	 -15.5  	 195.0	   ///./	  635.2	 335.6  	  871.7 	  1.8    	   41.1    	   7.0    	  1.62       	 50024.2      	   2.3   	 030    	 ////./       	 ////./       	 ////./        	  -87.61516	  41.72196	  2983.3
02021.0  	  700.1       	   6.7	  19	  2982    	 -15.5  	 195.0	   ///./	  635.4	 335.6  	  871.6 	  1.8    	   41.1    	   7.0    	  1.63       	 50025.2      	   2.3   	 030    	 ////./       	 ////./       	 ////./        	  -87.61517	  41.72195	  2984.8
02022.0  	  700.0       	   6.7	  19	  2984    	 -15.4  	 195.0	   ///./	  635.6	 335.6  	  871.5 	  1.8    	   41.1    	   7.0    	  1.63       	 50026.2      	   2.3   	 030    	 ////./       	 ////./       	 ////./        	  -87.61519	  41.72193	  2986.2
02023.0  	  699.8       	   6.7	  19	  2985    	 -15.4  	 194.9	   ///./	  635.8	 335.5  	  871.3 	  1.8    	   41.1    	   7.0    	  1.63       	 50027.2      	   2.3   	 031    	 ////./       	 ////./       	 ////./        	  -87.61521	  41.72191	  2987.6
02024.0  	  699.7       	   6.7	  19	  2987    	 -15.4  	 194.9	   ///./	  636.0	 335.5  	  871.2 	  1.8    	   41.1    	   7.0    	  1.63       	 50028.2      	   2.3   	 031    	 ////./       	 ////./       	 ////./        	  -87.61522	  41.72189	  2989.0
02025.0  	  699.6       	   6.7	  19	  2988    	 -15.4  	 194.9	   ///./	  636.2	 335.5  	  871.1 	  1.8    	   41.2    	   7.0    	  1.63       	 50029.2      	   2.4   	 032    	 ////./       	 ////./       	 ////./        	  -87.61524	  41.72187	  2990.4
02026.0  	  699.5       	   6.7	  19	  2990    	 -15.5  	 194.9	   ///./	  636.3	 335.5  	  871.0 	  1.8    	   41.2    	   7.0    	  1.63       	 50030.2      	   2.4   	 032    	 ////./       	 ////./       	 ////./        	  -87.61526	  41.72186	  2991.9
02027.0  	  699.4       	   6.7	  19	  2991    	 -15.5  	 194.8	   ///./	  636.5	 335.5  	  870.8 	  1.8    	   41.2    	   6.9    	  1.63       	 50031.2      	   2.4   	 033    	 ////./       	 ////./       	 ////./        	  -87.61527	  41.72184	  2993.3
02028.0  	  699.2       	   6.7	  19	  2992    	 -15.5  	 194.8	   ///./	  636.7	 335.5  	  870.7 	  1.8    	   41.2    	   6.9    	  1.62       	 50032.2      	   2.4   	 033    	 ////./       	 ////./       	 ////./        	  -87.61529	  41.72182	  2994.7
02029.0  	  699.1       	   6.7	  19	  2994    	 -15.5  	 194.8	   ///./	  636.9	 335.5  	  870.6 	  1.8    	   41.2    	   6.9    	  1.62       	 50033.2      	   2.4   	 033    	 ////./       	 ////./       	 ////./        	  -87.61531	  41.72180	  2996.2
02030.0  	  699.0       	   6.6	  19	  2995    	 -15.5  	 194.7	   ///./	  637.1	 335.5  	  870.5 	  1.8    	   41.2    	   6.9    	  1.62       	 50034.2      	   2.4   	 034    	 ////./       	 ////./       	 ////./        	  -87.61532	  41.72178	  2997.7
02031.0  	  698.9       	   6.6	  19	  2997    	 -15.5  	 194.7	   ///./	  637.3	 335.5  	  870.3 	  1.8    	   41.2    	   6.9    	  1.62       	 50035.2      	   2.4   	 034    	 ////./       	 ////./       	 ////./        	  -87.61534	  41.72176	  2999.1
02032.0  	  698.7       	   6.6	  19	  2998    	 -15.5  	 194.7	   ///./	  637.6	 335.5  	  870.2 	  1.8    	   41.2    	   6.9    	  1.62       	 50036.2      	   2.4   	 035    	 ////./       	 ////./       	 ////./        	  -87.61536	  41.72175	  3000.6
02033.0  	  698.6       	   6.6	  19	  3000    	 -15.5  	 194.7	   ///./	  637.8	 335.5  	  870.1 	  1.8    	   41.2    	   6.9    	  1.62       	 50037.2      	   2.5   	 035    	 ////./       	 ////./       	 ////./        	  -87.61537	  41.72173	  3002.1
02034.0  	  698.5       	   6.6	  19	  3001    	 -15.5  	 194.6	   ///./	  638.0	 335.5  	  869.9 	  1.8    	   41.2    	   6.9    	  1.62       	 50038.2      	   2.5   	 036    	 ////./       	 ////./       	 ////./        	  -87.61539	  41.72171	  3003.6
02035.0  	  698.4       	   6.6	  19	  3003    	 -15.5  	 194.6	   ///./	  638.2	 335.5  	  869.8 	  1.8    	   41.2    	   6.9    	  1.62       	 50039.2      	   2.5   	 036    	 ////./       	 ////./       	 ////./        	  -87.61541	  41.72169	  3005.0
02036.0  	  698.2       	   6.6	  19	  3004    	 -15.5  	 194.6	   ///./	  638.3	 335.5  	  869.7 	  1.8    	   41.2    	   6.9    	  1.62       	 50040.2      	   2.5   	 037    	 ////./       	 ////./       	 ////./        	  -87.61543	  41.72167	  3006.4
02037.0  	  698.1       	   6.6	  19	  3006    	 -15.5  	 194.5	   ///./	  638.5	 335.5  	  869.5 	  1.8    	   41.2    	   6.9    	  1.62       	 50041.2      	   2.5   	 037    	 ////./       	 ////./       	 ////./        	  -87.61544	  41.72166	  3007.9
02038.0  	  698.0       	   6.6	  19	  3007    	 -15.5  	 194.5	   ///./	  638.7	 335.5  	  869.4 	  1.8    	   41.3    	   6.9    	  1.62       	 50042.2      	   2.5   	 037    	 ////./       	 ////./       	 ////./        	  -87.61546	  41.72164	  3009.3
02039.0  	  697.9       	   6.6	  19	  3008    	 -15.5  	 194.5	   ///./	  638.9	 335.5  	  869.3 	  1.8    	   41.3    	   6.9    	  1.62       	 50043.2      	   2.5   	 038    	 ////./       	 ////./       	 ////./        	  -87.61549	  41.72162	  3010.8
02040.0  	  697.8       	   6.6	  19	  3010    	 -15.5  	 194.5	   ///./	  639.1	 335.5  	  869.1 	  1.8    	   41.3    	   6.9    	  1.62       	 50044.2      	   2.6   	 038    	 ////./       	 ////./       	 ////./        	  -87.61551	  41.72160	  3012.1
02041.0  	  697.6       	   6.6	  19	  3011    	 -15.5  	 194.4	   ///./	  639.3	 335.5  	  869.0 	  1.8    	   41.3    	   6.8    	  1.62       	 50045.2      	   2.6   	 039    	 ////./       	 ////./       	 ////./        	  -87.61553	  41.72158	  3013.5
02042.0  	  697.5       	   6.6	  19	  3012    	 -15.5  	 194.4	   ///./	  639.5	 335.5  	  868.9 	  1.8    	   41.3    	   6.8    	  1.62       	 50046.2      	   2.6   	 039    	 ////./       	 ////./       	 ////./        	  -87.61556	  41.72156	  3014.8
02043.0  	  697.4       	   6.6	  19	  3014    	 -15.5  	 194.4	   ///./	  639.7	 335.5  	  868.7 	  1.8    	   41.3    	   6.8    	  1.62       	 50047.2      	   2.6   	 039    	 ////./       	 ////./       	 ////./        	  -87.61558	  41.72154	  3016.2
02044.0  	  697.3       	   6.6	  19	  3015    	 -15.5  	 194.3	   ///./	  639.9	 335.5  	  868.6 	  1.8    	   41.3    	   6.8    	  1.62       	 50048.2      	   2.6   	 040    	 ////./       	 ////./       	 ////./        	  -87.61560	  41.72152	  3017.5
02045.0  	  697.2       	   6.6	  19	  3017    	 -15.5  	 194.3	   ///./	  640.0	 335.5  	  868.5 	  1.8    	   41.3    	   6.8    	  1.62       	 50049.2      	   2.6   	 040    	 ////./       	 ////./       	 ////./        	  -87.61563	  41.72150	  3018.9
02046.0  	  697.1       	   6.5	  19	  3018    	 -15.5  	 194.3	   ///./	  640.3	 335.5  	  868.3 	  1.8    	   41.3    	   6.8    	  1.62       	 50050.2      	   2.6   	 040    	 ////./       	 ////./       	 ////./        	  -87.61565	  41.72148	  3020.4
02047.0  	  696.9       	   6.5	  19	  3020    	 -15.5  	 194.3	   ///./	  640.5	 335.4  	  868.2 	  1.8    	   41.3    	   6.8    	  1.62       	 50051.2      	   2.7   	 040    	 ////./       	 ////./       	 ////./        	  -87.61567	  41.72146	  3021.9
02048.0  	  696.8       	   6.5	  19	  3021    	 -15.5  	 194.2	   ///./	  640.7	 335.4  	  868.1 	  1.8    	   41.4    	   6.8    	  1.62       	 50052.2      	   2.7   	 041    	 ////./       	 ////./       	 ////./        	  -87.61570	  41.72144	  3023.4
02049.0  	  696.7       	   6.5	  19	  3023    	 -15.5  	 194.2	   ///./	  640.9	 335.4  	  867.9 	  1.8    	   41.4    	   6.8    	  1.62       	 50053.2      	   2.7   	 041    	 ////./       	 ////./       	 ////./        	  -87.61572	  41.72142	  3024.9
02050.0  	  696.6       	   6.5	  19	  3024    	 -15.5  	 194.2	   ///./	  641.1	 335.4  	  867.8 	  1.8    	   41.4    	   6.8    	  1.62       	 50054.2      	   2.7   	 041    	 ////./       	 ////./       	 ////./        	  -87.61574	  41.72140	  3026.4
02051.0  	  696.4       	   6.5	  19	  3026    	 -15.5  	 194.1	   ///./	  641.3	 335.4  	  867.7 	  1.8    	   41.4    	   6.8    	  1.63       	 50055.2      	   2.7   	 041    	 ////./       	 ////./       	 ////./        	  -87.61577	  41.72138	  3027.9
02052.0  	  696.3       	   6.5	  19	  3027    	 -15.5  	 194.1	   ///./	  641.5	 335.4  	  867.5 	  1.8    	   41.4    	   6.8    	  1.63       	 50056.2      	   2.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.61579	  41.72136	  3029.3
02053.0  	  696.2       	   6.5	  19	  3028    	 -15.5  	 194.1	   ///./	  641.7	 335.4  	  867.4 	  1.8    	   41.4    	   6.8    	  1.63       	 50057.2      	   2.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.61582	  41.72134	  3030.7
02054.0  	  696.1       	   6.5	  19	  3030    	 -15.5  	 194.1	   ///./	  641.9	 335.4  	  867.3 	  1.8    	   41.4    	   6.8    	  1.63       	 50058.2      	   2.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.61584	  41.72132	  3032.0
02055.0  	  695.9       	   6.5	  19	  3031    	 -15.5  	 194.0	   ///./	  642.0	 335.4  	  867.2 	  1.8    	   41.4    	   6.8    	  1.63       	 50059.2      	   2.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.61586	  41.72130	  3033.4
02056.0  	  695.8       	   6.5	  19	  3033    	 -15.5  	 194.0	   ///./	  642.2	 335.4  	  867.1 	  1.8    	   41.4    	   6.7    	  1.63       	 50060.2      	   2.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.61589	  41.72128	  3034.9
02057.0  	  695.7       	   6.5	  19	  3034    	 -15.5  	 194.0	   ///./	  642.4	 335.4  	  867.0 	  1.8    	   41.4    	   6.7    	  1.63       	 50061.2      	   2.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.61591	  41.72126	  3036.3
