Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
07:58.2     	00:27:13.2         	50.2     	0.2                 	0.4                   	-87.60217    	41.7636     	180.4
07:59.3     	00:27:14.3         	49.9     	-0.1                	0.3                   	-87.60218    	41.7636     	180.2
08:00.2     	00:27:15.3         	49.9     	0.0                 	0.2                   	-87.60218    	41.7636     	180.0
08:01.3     	00:27:16.4         	49.9     	0.1                 	0.1                   	-87.60218    	41.7636     	179.9
08:02.2     	00:27:17.3         	50.0     	0.0                 	0.1                   	-87.60218    	41.7636     	179.6
08:03.3     	00:27:18.4         	50.0     	0.2                 	0.5                   	-87.60218    	41.7636     	179.4
08:04.2     	00:27:19.3         	49.7     	0.4                 	0.4                   	-87.60218    	41.7636     	179.6
08:05.3     	00:27:20.4         	49.2     	0.4                 	0.6                   	-87.60219    	41.7636     	180.2
08:06.2     	00:27:21.3         	48.7     	0.1                 	1.0                   	-87.60219    	41.7636     	180.3
08:07.3     	00:27:22.4         	48.6     	0.1                 	1.0                   	-87.60220    	41.7636     	180.1
08:08.2     	00:27:23.3         	48.5     	0.6                 	0.6                   	-87.60220    	41.7636     	180.1
08:09.2     	00:27:24.2         	48.4     	0.2                 	0.2                   	-87.60220    	41.7636     	180.3
08:10.3     	00:27:25.3         	48.5     	0.1                 	0.3                   	-87.60220    	41.7636     	179.9
08:11.2     	00:27:26.2         	48.6     	0.1                 	0.4                   	-87.60220    	41.7636     	179.5
08:12.3     	00:27:27.3         	48.5     	0.1                 	0.1                   	-87.60220    	41.7636     	179.6
08:13.2     	00:27:28.2         	48.4     	0.1                 	0.1                   	-87.60220    	41.7636     	179.7
08:14.3     	00:27:29.3         	48.3     	0.2                 	0.1                   	-87.60220    	41.7636     	179.8
08:15.2     	00:27:30.3         	47.9     	2.5                 	0.9                   	-87.60221    	41.7636     	181.1
08:16.3     	00:27:31.4         	46.7     	4.3                 	2.7                   	-87.60221    	41.7636     	184.5
08:17.2     	00:27:32.3         	44.3     	6.4                 	4.5                   	-87.60224    	41.7636     	189.9
08:18.3     	00:27:33.4         	40.2     	1.4                 	6.3                   	-87.60228    	41.7636     	193.2
08:19.2     	00:27:34.3         	35.5     	4.5                 	4.7                   	-87.60235    	41.7636     	196.3
08:20.3     	00:27:35.4         	33.4     	3.7                 	3.7                   	-87.60239    	41.7635     	199.8
08:21.2     	00:27:36.3         	34.4     	2.7                 	4.6                   	-87.60240    	41.7635     	202.9
08:22.3     	00:27:37.4         	36.9     	4.1                 	0.5                   	-87.60239    	41.7635     	206.4
08:23.2     	00:27:38.3         	38.6     	4.3                 	2.7                   	-87.60239    	41.7635     	210.8
08:24.2     	00:27:39.2         	37.6     	3.4                 	6.8                   	-87.60244    	41.7635     	214.4
08:25.3     	00:27:40.3         	37.0     	4.6                 	6.6                   	-87.60252    	41.7635     	218.7
08:26.2     	00:27:41.2         	39.8     	3.0                 	4.9                   	-87.60256    	41.7635     	223.0
08:27.3     	00:27:42.3         	44.4     	5.5                 	1.6                   	-87.60257    	41.7634     	227.4
08:28.2     	00:27:43.2         	47.8     	3.8                 	1.3                   	-87.60257    	41.7634     	231.2
08:29.3     	00:27:44.3         	50.9     	5.4                 	4.2                   	-87.60260    	41.7634     	235.9
08:30.2     	00:27:45.3         	54.4     	4.1                 	7.2                   	-87.60266    	41.7634     	240.9
08:31.3     	00:27:46.4         	59.4     	4.7                 	6.4                   	-87.60273    	41.7634     	245.7
08:32.2     	00:27:47.3         	64.1     	2.7                 	4.6                   	-87.60273    	41.7634     	249.4
08:33.3     	00:27:48.4         	68.7     	3.9                 	1.4                   	-87.60270    	41.7634     	253.7
08:34.2     	00:27:49.3         	72.8     	4.5                 	3.5                   	-87.60271    	41.7634     	258.6
08:35.3     	00:27:50.4         	77.1     	4.4                 	6.3                   	-87.60276    	41.7634     	263.7
08:36.2     	00:27:51.3         	82.8     	4.7                 	8.1                   	-87.60284    	41.7634     	268.8
08:37.4     	00:27:52.4         	90.1     	5.8                 	6.2                   	-87.60290    	41.7633     	274.4
08:38.3     	00:27:53.3         	96.0     	3.5                 	2.8                   	-87.60291    	41.7633     	279.2
08:39.2     	00:27:54.2         	99.4     	1.5                 	3.1                   	-87.60291    	41.7633     	282.8
08:40.3     	00:27:55.3         	101.8    	2.5                 	6.5                   	-87.60295    	41.7633     	285.6
08:41.2     	00:27:56.2         	107.5    	4.4                 	7.0                   	-87.60303    	41.7633     	290.3
08:42.3     	00:27:57.3         	113.5    	2.9                 	5.0                   	-87.60308    	41.7633     	294.6
08:43.2     	00:27:58.3         	119.0    	4.2                 	5.3                   	-87.60309    	41.7632     	298.7
08:44.3     	00:27:59.4         	125.0    	5.1                 	2.8                   	-87.60310    	41.7632     	303.8
08:45.2     	00:28:00.3         	130.4    	2.8                 	6.7                   	-87.60315    	41.7632     	307.9
08:46.3     	00:28:01.4         	134.7    	2.2                 	7.2                   	-87.60323    	41.7632     	310.6
08:47.2     	00:28:02.3         	138.3    	2.6                 	3.7                   	-87.60330    	41.7632     	313.4
08:48.3     	00:28:03.4         	141.5    	1.9                 	2.0                   	-87.60333    	41.7632     	316.0
08:49.2     	00:28:04.3         	144.9    	2.9                 	3.2                   	-87.60334    	41.7632     	318.5
08:50.3     	00:28:05.4         	150.3    	4.3                 	3.8                   	-87.60337    	41.7632     	322.7
08:51.2     	00:28:06.3         	156.7    	4.7                 	5.4                   	-87.60343    	41.7631     	327.5
08:52.2     	00:28:07.2         	163.4    	4.5                 	4.8                   	-87.60348    	41.7631     	332.4
08:53.3     	00:28:08.3         	169.4    	4.5                 	2.5                   	-87.60352    	41.7631     	337.2
08:54.2     	00:28:09.2         	173.9    	2.5                 	2.5                   	-87.60355    	41.7631     	341.0
08:55.3     	00:28:10.3         	177.8    	3.8                 	3.2                   	-87.60358    	41.7631     	344.8
08:56.2     	00:28:11.2         	181.9    	3.9                 	2.6                   	-87.60361    	41.7631     	349.1
08:57.3     	00:28:12.3         	187.0    	4.0                 	3.5                   	-87.60364    	41.7631     	353.6
08:58.2     	00:28:13.3         	193.4    	4.5                 	6.2                   	-87.60368    	41.7631     	358.3
08:59.3     	00:28:14.4         	201.7    	6.1                 	6.2                   	-87.60373    	41.7630     	364.3
09:00.2     	00:28:15.3         	209.0    	3.3                 	6.4                   	-87.60380    	41.7630     	369.2
09:01.3     	00:28:16.4         	214.6    	2.4                 	6.5                   	-87.60388    	41.7630     	372.4
09:02.2     	00:28:17.3         	220.1    	3.2                 	4.4                   	-87.60395    	41.7630     	376.0
09:03.3     	00:28:18.4         	225.3    	4.0                 	2.9                   	-87.60400    	41.7630     	380.1
09:04.2     	00:28:19.3         	229.9    	2.1                 	4.4                   	-87.60404    	41.7630     	383.2
09:05.3     	00:28:20.4         	234.9    	3.0                 	4.4                   	-87.60409    	41.7630     	386.2
09:06.3     	00:28:21.3         	239.6    	2.8                 	3.7                   	-87.60413    	41.7630     	389.2
09:07.2     	00:28:22.2         	244.8    	3.2                 	4.0                   	-87.60418    	41.7630     	392.8
09:08.3     	00:28:23.3         	250.3    	2.6                 	5.1                   	-87.60423    	41.7629     	396.2
09:09.2     	00:28:24.2         	256.1    	3.8                 	4.4                   	-87.60428    	41.7629     	399.9
09:10.3     	00:28:25.3         	261.2    	2.6                 	3.7                   	-87.60433    	41.7629     	403.4
09:11.2     	00:28:26.2         	266.1    	3.3                 	4.2                   	-87.60437    	41.7629     	406.5
09:12.3     	00:28:27.4         	271.5    	3.1                 	4.4                   	-87.60442    	41.7629     	409.9
09:13.2     	00:28:28.3         	276.3    	2.9                 	3.6                   	-87.60447    	41.7629     	413.0
09:14.3     	00:28:29.4         	281.3    	3.0                 	4.0                   	-87.60451    	41.7629     	416.3
09:15.2     	00:28:30.3         	286.7    	3.1                 	5.0                   	-87.60456    	41.7628     	419.7
09:16.3     	00:28:31.4         	292.1    	2.8                 	4.6                   	-87.60462    	41.7628     	422.7
09:17.2     	00:28:32.3         	296.9    	2.6                 	3.1                   	-87.60466    	41.7628     	425.8
09:18.3     	00:28:33.4         	301.7    	3.8                 	3.1                   	-87.60468    	41.7628     	429.4
09:19.2     	00:28:34.3         	306.1    	2.0                 	2.5                   	-87.60471    	41.7628     	432.6
09:20.1     	00:28:35.2         	310.0    	3.2                 	3.1                   	-87.60474    	41.7627     	435.4
09:21.3     	00:28:36.3         	314.7    	3.2                 	3.3                   	-87.60477    	41.7627     	438.8
09:22.2     	00:28:37.2         	320.0    	4.1                 	3.8                   	-87.60480    	41.7627     	442.7
09:23.3     	00:28:38.3         	325.7    	3.5                 	4.3                   	-87.60485    	41.7627     	446.7
09:24.2     	00:28:39.2         	330.7    	2.6                 	3.4                   	-87.60490    	41.7627     	450.1
09:25.3     	00:28:40.3         	335.5    	4.2                 	2.7                   	-87.60493    	41.7627     	453.8
09:26.2     	00:28:41.2         	340.0    	2.7                 	3.4                   	-87.60495    	41.7626     	457.3
09:27.3     	00:28:42.3         	344.8    	4.5                 	3.2                   	-87.60497    	41.7626     	461.1
09:28.2     	00:28:43.3         	349.5    	2.9                 	3.1                   	-87.60500    	41.7626     	464.9
09:29.3     	00:28:44.4         	353.8    	3.0                 	3.8                   	-87.60502    	41.7626     	467.8
09:30.2     	00:28:45.3         	359.1    	3.6                 	3.8                   	-87.60506    	41.7625     	471.5
09:31.3     	00:28:46.4         	363.9    	2.7                 	3.2                   	-87.60509    	41.7625     	474.8
09:32.2     	00:28:47.3         	368.9    	3.2                 	3.1                   	-87.60512    	41.7625     	478.4
09:33.3     	00:28:48.4         	374.2    	3.0                 	3.5                   	-87.60515    	41.7625     	482.4
09:34.2     	00:28:49.3         	379.7    	3.9                 	3.3                   	-87.60518    	41.7625     	486.6
09:35.1     	00:28:50.2         	384.9    	3.4                 	3.5                   	-87.60520    	41.7624     	490.5
09:36.3     	00:28:51.3         	390.2    	3.1                 	4.1                   	-87.60524    	41.7624     	494.2
09:37.2     	00:28:52.2         	395.8    	3.4                 	3.9                   	-87.60527    	41.7624     	498.0
09:38.3     	00:28:53.3         	400.4    	2.5                 	3.2                   	-87.60531    	41.7624     	501.0
09:39.2     	00:28:54.2         	404.8    	3.6                 	3.3                   	-87.60533    	41.7623     	504.1
09:40.3     	00:28:55.3         	409.4    	2.9                 	2.7                   	-87.60536    	41.7623     	507.7
09:41.2     	00:28:56.2         	413.4    	3.2                 	3.0                   	-87.60537    	41.7623     	510.7
09:42.3     	00:28:57.3         	417.5    	2.9                 	3.2                   	-87.60539    	41.7623     	513.8
09:43.2     	00:28:58.3         	422.0    	3.4                 	2.9                   	-87.60541    	41.7622     	517.4
09:44.3     	00:28:59.4         	426.1    	2.0                 	2.8                   	-87.60543    	41.7622     	520.4
09:46.3     	00:29:01.4         	436.0    	3.2                 	4.3                   	-87.60551    	41.7622     	527.0
09:47.2     	00:29:02.3         	440.9    	2.6                 	3.6                   	-87.60555    	41.7622     	530.1
09:48.1     	00:29:03.2         	445.4    	3.6                 	2.8                   	-87.60558    	41.7621     	533.4
09:49.2     	00:29:04.3         	449.6    	3.2                 	2.3                   	-87.60560    	41.7621     	536.9
09:50.1     	00:29:05.2         	453.7    	2.6                 	2.5                   	-87.60562    	41.7621     	540.2
09:51.3     	00:29:06.4         	457.8    	2.9                 	3.8                   	-87.60564    	41.7621     	543.0
09:52.2     	00:29:07.2         	462.7    	2.8                 	4.2                   	-87.60568    	41.7621     	546.2
09:53.4     	00:29:08.4         	467.8    	2.4                 	3.5                   	-87.60571    	41.7620     	549.6
09:54.2     	00:29:09.2         	472.0    	2.5                 	2.5                   	-87.60574    	41.7620     	552.5
09:55.4     	00:29:10.4         	476.4    	3.1                 	3.2                   	-87.60577    	41.7620     	555.8
09:56.2     	00:29:11.2         	480.9    	2.4                 	3.6                   	-87.60580    	41.7620     	558.8
09:57.4     	00:29:12.4         	485.2    	3.2                 	3.2                   	-87.60583    	41.7620     	561.6
09:58.2     	00:29:13.2         	489.8    	2.8                 	2.8                   	-87.60586    	41.7620     	565.1
09:59.4     	00:29:14.4         	494.1    	3.2                 	3.4                   	-87.60589    	41.7619     	568.2
10:00.2     	00:29:15.3         	499.5    	4.1                 	3.7                   	-87.60593    	41.7619     	572.3
10:01.4     	00:29:16.5         	504.9    	4.0                 	3.4                   	-87.60596    	41.7619     	576.4
10:02.2     	00:29:17.3         	509.3    	2.9                 	2.2                   	-87.60597    	41.7619     	580.0
10:03.1     	00:29:18.2         	512.5    	3.1                 	1.4                   	-87.60598    	41.7619     	583.0
10:04.2     	00:29:19.3         	515.3    	2.2                 	1.1                   	-87.60599    	41.7619     	585.9
10:05.1     	00:29:20.2         	518.7    	2.8                 	2.1                   	-87.60600    	41.7618     	589.1
10:06.2     	00:29:21.3         	522.5    	2.2                 	3.1                   	-87.60601    	41.7618     	592.1
10:07.1     	00:29:22.2         	526.7    	3.2                 	3.1                   	-87.60603    	41.7618     	595.2
10:08.2     	00:29:23.3         	530.7    	2.3                 	3.0                   	-87.60605    	41.7618     	598.0
10:09.2     	00:29:24.2         	534.6    	2.9                 	3.1                   	-87.60607    	41.7618     	600.7
10:10.3     	00:29:25.3         	538.8    	3.1                 	3.5                   	-87.60609    	41.7617     	603.7
10:11.3     	00:29:26.3         	542.5    	1.9                 	3.3                   	-87.60610    	41.7617     	606.3
10:12.3     	00:29:27.3         	546.2    	3.4                 	2.5                   	-87.60611    	41.7617     	609.3
10:13.3     	00:29:28.3         	550.2    	2.6                 	2.6                   	-87.60612    	41.7617     	612.8
10:14.4     	00:29:29.4         	554.4    	3.1                 	3.1                   	-87.60613    	41.7616     	616.1
10:15.3     	00:29:30.4         	558.4    	2.4                 	3.4                   	-87.60615    	41.7616     	618.9
10:16.2     	00:29:31.3         	562.8    	3.1                 	3.3                   	-87.60618    	41.7616     	622.0
10:17.3     	00:29:32.4         	567.7    	3.1                 	2.9                   	-87.60620    	41.7616     	625.7
10:18.2     	00:29:33.3         	572.0    	3.1                 	2.9                   	-87.60623    	41.7615     	629.0
10:19.3     	00:29:34.4         	577.2    	3.8                 	3.6                   	-87.60625    	41.7615     	633.1
10:20.2     	00:29:35.3         	582.2    	2.9                 	3.8                   	-87.60627    	41.7615     	636.7
10:21.3     	00:29:36.4         	586.6    	3.3                 	3.3                   	-87.60629    	41.7615     	640.0
10:22.2     	00:29:37.3         	590.9    	3.2                 	3.2                   	-87.60629    	41.7614     	643.6
10:23.3     	00:29:38.4         	595.4    	3.6                 	3.1                   	-87.60630    	41.7614     	647.5
10:24.3     	00:29:39.3         	599.8    	3.6                 	3.1                   	-87.60631    	41.7614     	651.2
10:25.4     	00:29:40.4         	603.3    	1.7                 	3.3                   	-87.60631    	41.7613     	653.9
10:26.3     	00:29:41.3         	606.8    	3.2                 	3.0                   	-87.60631    	41.7613     	656.8
10:27.4     	00:29:42.4         	610.9    	2.8                 	3.0                   	-87.60631    	41.7613     	660.4
10:28.3     	00:29:43.3         	614.6    	2.4                 	3.3                   	-87.60631    	41.7613     	663.5
10:29.4     	00:29:44.4         	617.8    	1.6                 	4.0                   	-87.60631    	41.7612     	665.6
10:30.3     	00:29:45.4         	621.8    	3.2                 	4.2                   	-87.60632    	41.7612     	668.6
10:31.1     	00:29:46.2         	625.9    	2.5                 	4.0                   	-87.60631    	41.7612     	671.7
10:32.3     	00:29:47.4         	629.5    	2.8                 	3.9                   	-87.60632    	41.7611     	674.2
10:33.1     	00:29:48.2         	633.3    	2.2                 	3.4                   	-87.60632    	41.7611     	676.9
10:34.3     	00:29:49.4         	637.0    	3.1                 	2.4                   	-87.60633    	41.7611     	679.8
10:35.1     	00:29:50.2         	640.7    	2.1                 	2.2                   	-87.60634    	41.7610     	682.8
10:36.3     	00:29:51.4         	644.2    	2.8                 	2.6                   	-87.60635    	41.7610     	685.6
10:37.1     	00:29:52.2         	647.9    	2.4                 	2.7                   	-87.60636    	41.7610     	688.4
10:38.4     	00:29:53.4         	651.3    	2.4                 	2.4                   	-87.60637    	41.7610     	691.0
10:39.2     	00:29:54.2         	654.6    	2.9                 	2.2                   	-87.60637    	41.7610     	693.7
10:40.4     	00:29:55.4         	657.8    	2.1                 	2.8                   	-87.60637    	41.7609     	696.4
10:41.2     	00:29:56.2         	661.1    	3.1                 	2.8                   	-87.60637    	41.7609     	699.1
10:42.4     	00:29:57.4         	664.8    	2.9                 	2.6                   	-87.60638    	41.7609     	702.1
10:43.3     	00:29:58.3         	668.6    	2.4                 	2.8                   	-87.60638    	41.7609     	705.1
10:44.2     	00:29:59.2         	672.3    	3.0                 	2.7                   	-87.60639    	41.7608     	708.1
10:45.3     	00:30:00.4         	676.1    	2.6                 	2.3                   	-87.60639    	41.7608     	711.3
10:46.2     	00:30:01.3         	679.9    	3.0                 	2.3                   	-87.60640    	41.7608     	714.5
10:47.3     	00:30:02.4         	683.2    	2.2                 	2.4                   	-87.60640    	41.7608     	717.2
10:48.2     	00:30:03.3         	686.7    	2.6                 	2.0                   	-87.60641    	41.7608     	720.2
10:49.3     	00:30:04.4         	690.2    	2.9                 	2.1                   	-87.60642    	41.7607     	723.2
10:50.2     	00:30:05.3         	693.9    	2.8                 	2.7                   	-87.60643    	41.7607     	726.3
10:51.3     	00:30:06.4         	697.9    	3.4                 	2.7                   	-87.60643    	41.7607     	729.5
10:52.2     	00:30:07.3         	701.8    	2.4                 	2.4                   	-87.60644    	41.7607     	732.7
10:53.3     	00:30:08.4         	705.7    	3.2                 	2.8                   	-87.60645    	41.7606     	735.8
10:54.3     	00:30:09.3         	710.5    	3.5                 	2.7                   	-87.60647    	41.7606     	739.8
10:55.4     	00:30:10.4         	714.3    	2.7                 	1.8                   	-87.60648    	41.7606     	742.9
10:56.3     	00:30:11.3         	718.1    	3.4                 	2.3                   	-87.60649    	41.7606     	746.2
10:57.4     	00:30:12.4         	721.8    	2.3                 	2.6                   	-87.60650    	41.7606     	749.1
10:58.3     	00:30:13.3         	725.4    	3.4                 	2.0                   	-87.60651    	41.7605     	751.9
10:59.2     	00:30:14.2         	728.7    	2.5                 	1.8                   	-87.60652    	41.7605     	754.8
11:00.3     	00:30:15.3         	732.2    	3.7                 	2.1                   	-87.60652    	41.7605     	757.9
11:01.2     	00:30:16.3         	736.2    	3.3                 	2.3                   	-87.60653    	41.7605     	761.5
11:02.3     	00:30:17.4         	739.8    	3.0                 	2.0                   	-87.60653    	41.7605     	764.8
11:03.2     	00:30:18.3         	743.1    	3.0                 	1.9                   	-87.60654    	41.7605     	767.9
11:04.3     	00:30:19.4         	746.7    	2.0                 	2.5                   	-87.60654    	41.7604     	771.1
11:05.2     	00:30:20.3         	750.1    	2.9                 	2.2                   	-87.60654    	41.7604     	773.9
11:06.3     	00:30:21.4         	753.6    	1.8                 	2.1                   	-87.60656    	41.7604     	776.7
11:07.2     	00:30:22.3         	756.8    	2.6                 	1.9                   	-87.60657    	41.7604     	779.2
11:08.3     	00:30:23.4         	760.2    	2.2                 	1.7                   	-87.60658    	41.7604     	782.1
11:09.2     	00:30:24.3         	763.3    	2.7                 	1.3                   	-87.60659    	41.7604     	785.0
11:10.3     	00:30:25.4         	766.1    	2.4                 	0.9                   	-87.60659    	41.7604     	787.8
11:11.3     	00:30:26.3         	768.7    	2.7                 	1.3                   	-87.60659    	41.7603     	790.4
11:12.2     	00:30:27.2         	771.1    	2.8                 	1.4                   	-87.60660    	41.7603     	792.6
11:13.3     	00:30:28.3         	773.8    	2.5                 	1.4                   	-87.60660    	41.7603     	795.2
11:14.2     	00:30:29.2         	776.8    	3.0                 	1.4                   	-87.60660    	41.7603     	798.4
11:15.3     	00:30:30.3         	779.6    	2.4                 	1.8                   	-87.60659    	41.7603     	801.2
11:16.2     	00:30:31.2         	782.4    	3.0                 	1.3                   	-87.60659    	41.7603     	803.9
11:17.3     	00:30:32.3         	785.5    	2.5                 	1.6                   	-87.60660    	41.7603     	806.9
11:18.2     	00:30:33.3         	788.3    	2.1                 	1.3                   	-87.60660    	41.7603     	809.5
11:19.3     	00:30:34.4         	791.6    	3.1                 	2.1                   	-87.60661    	41.7603     	812.5
11:20.2     	00:30:35.3         	795.1    	3.0                 	1.9                   	-87.60662    	41.7602     	815.5
11:21.3     	00:30:36.4         	798.4    	2.9                 	1.2                   	-87.60663    	41.7602     	818.6
11:22.2     	00:30:37.3         	801.8    	3.5                 	1.0                   	-87.60663    	41.7602     	822.2
11:23.3     	00:30:38.4         	805.0    	2.7                 	1.3                   	-87.60663    	41.7602     	825.6
11:24.2     	00:30:39.3         	807.5    	2.6                 	0.3                   	-87.60663    	41.7602     	828.5
11:25.3     	00:30:40.4         	809.7    	2.8                 	0.6                   	-87.60663    	41.7602     	831.2
11:26.3     	00:30:41.3         	812.1    	2.3                 	0.9                   	-87.60663    	41.7602     	833.9
11:27.2     	00:30:42.2         	814.9    	3.1                 	0.8                   	-87.60663    	41.7602     	836.8
11:28.3     	00:30:43.3         	817.9    	2.7                 	0.7                   	-87.60663    	41.7602     	840.1
11:29.2     	00:30:44.2         	820.7    	3.1                 	0.9                   	-87.60664    	41.7602     	843.0
11:30.3     	00:30:45.3         	823.3    	2.6                 	0.9                   	-87.60664    	41.7602     	845.7
11:31.2     	00:30:46.2         	825.9    	2.6                 	0.3                   	-87.60665    	41.7602     	848.6
11:32.3     	00:30:47.3         	828.6    	3.3                 	0.4                   	-87.60665    	41.7602     	851.8
11:33.2     	00:30:48.3         	831.0    	2.6                 	0.5                   	-87.60665    	41.7602     	854.6
11:34.4     	00:30:49.5         	833.4    	2.5                 	0.3                   	-87.60665    	41.7602     	857.3
11:35.2     	00:30:50.3         	836.1    	2.9                 	0.4                   	-87.60665    	41.7602     	860.4
11:36.3     	00:30:51.4         	838.6    	2.1                 	0.6                   	-87.60666    	41.7602     	863.2
11:37.2     	00:30:52.3         	841.1    	2.7                 	0.5                   	-87.60666    	41.7601     	866.0
11:38.3     	00:30:53.4         	843.7    	2.6                 	0.6                   	-87.60667    	41.7601     	868.8
11:39.2     	00:30:54.3         	846.1    	2.3                 	0.6                   	-87.60667    	41.7601     	871.5
11:40.2     	00:30:55.2         	848.7    	3.1                 	1.1                   	-87.60667    	41.7601     	874.4
11:41.3     	00:30:56.3         	851.5    	2.6                 	0.9                   	-87.60666    	41.7601     	877.6
11:42.2     	00:30:57.2         	853.9    	2.8                 	1.1                   	-87.60665    	41.7601     	880.4
11:43.3     	00:30:58.3         	856.3    	2.5                 	1.0                   	-87.60665    	41.7601     	883.3
11:44.2     	00:30:59.2         	858.5    	2.4                 	0.4                   	-87.60664    	41.7601     	886.0
11:45.3     	00:31:00.3         	860.9    	3.4                 	0.6                   	-87.60663    	41.7601     	889.0
11:46.2     	00:31:01.3         	863.4    	2.4                 	0.6                   	-87.60663    	41.7601     	892.1
11:47.3     	00:31:02.4         	866.0    	3.4                 	0.4                   	-87.60662    	41.7601     	895.2
11:48.2     	00:31:03.3         	868.3    	2.1                 	0.3                   	-87.60662    	41.7601     	898.2
11:49.3     	00:31:04.4         	870.9    	3.7                 	0.3                   	-87.60662    	41.7601     	901.3
11:50.2     	00:31:05.3         	873.9    	3.0                 	0.5                   	-87.60662    	41.7601     	904.7
11:51.3     	00:31:06.4         	876.7    	3.2                 	0.3                   	-87.60662    	41.7601     	907.9
11:52.2     	00:31:07.3         	878.9    	2.4                 	0.7                   	-87.60662    	41.7601     	910.6
11:53.2     	00:31:08.2         	881.3    	3.0                 	0.4                   	-87.60661    	41.7601     	913.5
11:54.3     	00:31:09.3         	884.3    	3.6                 	0.3                   	-87.60661    	41.7601     	917.1
11:55.2     	00:31:10.2         	886.6    	2.2                 	0.5                   	-87.60661    	41.7601     	920.0
11:56.3     	00:31:11.3         	889.0    	3.5                 	0.2                   	-87.60660    	41.7601     	923.2
11:57.2     	00:31:12.2         	891.8    	2.9                 	0.2                   	-87.60660    	41.7601     	926.7
11:58.3     	00:31:13.3         	894.2    	2.6                 	0.2                   	-87.60660    	41.7601     	929.6
11:59.2     	00:31:14.3         	896.5    	3.1                 	0.4                   	-87.60660    	41.7601     	932.5
12:00.3     	00:31:15.4         	898.9    	2.4                 	0.5                   	-87.60660    	41.7601     	935.5
12:01.2     	00:31:16.3         	901.3    	3.3                 	0.3                   	-87.60660    	41.7601     	938.6
12:02.3     	00:31:17.4         	903.7    	2.7                 	0.4                   	-87.60660    	41.7601     	941.7
12:03.2     	00:31:18.3         	906.1    	3.7                 	0.7                   	-87.60660    	41.7601     	944.9
12:04.3     	00:31:19.4         	908.7    	2.9                 	0.5                   	-87.60661    	41.7601     	948.2
12:05.2     	00:31:20.3         	911.1    	2.3                 	0.3                   	-87.60661    	41.7601     	951.2
12:06.3     	00:31:21.4         	913.6    	3.3                 	0.2                   	-87.60660    	41.7601     	954.4
12:07.3     	00:31:22.3         	916.3    	2.8                 	0.4                   	-87.60660    	41.7601     	957.8
12:08.2     	00:31:23.2         	918.6    	2.8                 	0.5                   	-87.60660    	41.7601     	960.8
12:09.3     	00:31:24.3         	920.8    	3.1                 	0.8                   	-87.60659    	41.7601     	963.8
12:10.2     	00:31:25.2         	923.0    	2.4                 	0.9                   	-87.60659    	41.7601     	966.9
12:11.3     	00:31:26.3         	925.1    	3.3                 	0.8                   	-87.60658    	41.7601     	970.0
12:12.2     	00:31:27.3         	927.2    	2.5                 	0.7                   	-87.60658    	41.7601     	973.0
12:13.3     	00:31:28.4         	929.3    	3.4                 	1.0                   	-87.60658    	41.7602     	975.8
12:14.2     	00:31:29.3         	931.4    	2.4                 	1.0                   	-87.60658    	41.7602     	978.7
12:15.3     	00:31:30.4         	933.4    	2.9                 	0.6                   	-87.60658    	41.7602     	981.4
12:16.2     	00:31:31.3         	935.8    	3.2                 	0.6                   	-87.60658    	41.7602     	984.6
12:17.3     	00:31:32.4         	938.3    	2.7                 	0.6                   	-87.60658    	41.7602     	987.7
12:18.3     	00:31:33.3         	940.6    	3.2                 	0.5                   	-87.60658    	41.7602     	990.8
12:19.4     	00:31:34.4         	942.7    	2.6                 	0.7                   	-87.60658    	41.7602     	993.6
12:20.3     	00:31:35.3         	944.8    	3.2                 	0.9                   	-87.60657    	41.7602     	996.5
12:21.2     	00:31:36.2         	947.0    	2.9                 	1.0                   	-87.60656    	41.7602     	999.6
12:23.2     	00:31:38.2         	950.9    	3.3                 	0.2                   	-87.60655    	41.7602     	1004.8
12:24.3     	00:31:39.4         	953.3    	2.3                 	0.3                   	-87.60655    	41.7602     	1007.6
12:25.2     	00:31:40.3         	955.7    	3.2                 	0.3                   	-87.60655    	41.7602     	1010.5
12:26.3     	00:31:41.4         	958.3    	2.5                 	0.3                   	-87.60655    	41.7602     	1013.6
12:27.2     	00:31:42.3         	960.8    	3.3                 	0.6                   	-87.60655    	41.7602     	1016.8
12:28.3     	00:31:43.4         	963.1    	2.7                 	0.7                   	-87.60654    	41.7602     	1019.9
12:29.2     	00:31:44.3         	965.1    	3.0                 	1.3                   	-87.60653    	41.7602     	1022.7
12:30.4     	00:31:45.4         	967.2    	2.5                 	1.3                   	-87.60651    	41.7602     	1025.7
12:31.3     	00:31:46.3         	969.2    	2.7                 	1.3                   	-87.60650    	41.7602     	1028.5
12:32.4     	00:31:47.4         	971.3    	2.8                 	1.1                   	-87.60648    	41.7602     	1031.5
12:34.4     	00:31:49.4         	976.0    	3.2                 	1.1                   	-87.60646    	41.7602     	1037.5
12:35.3     	00:31:50.4         	978.7    	2.4                 	0.9                   	-87.60645    	41.7602     	1040.5
12:36.2     	00:31:51.3         	981.4    	3.2                 	1.3                   	-87.60644    	41.7602     	1043.4
12:37.3     	00:31:52.4         	983.9    	2.4                 	1.2                   	-87.60643    	41.7602     	1046.2
12:38.2     	00:31:53.3         	986.4    	3.0                 	1.1                   	-87.60642    	41.7602     	1049.1
