Time[sec]	Pressure[mbar]	T[°C] 	U[%]	Geo Pot[m]	Dew [°C]	RI    	GRI     	MRI    	CL [m/s]	D [g/m3]	VP [mbar]	Pot Te [°C]	Vi Te [°C]	Spec U [g/kg]	UTC Time [sec]	Wsp [m/s]	Wdir [°]	N/S Wind [m/s]	E/W Wind [m/s]	Vert Wind [m/s]	Lon [°]    	Lat [°]   	Geometric Height [m]
00245.0  	  886.5       	  18.3	  77	  1004    	  14.3  	 239.4	   ///./	  368.4	 342.4  	 1059.8 	 16.3    	   32.8    	  20.3    	 11.50       	  1899.1      	   0.5   	 204    	 ////./       	 ////./       	 ////./        	  -87.60650	  41.76015	  1004.1
00246.0  	  886.2       	  18.3	  77	  1007    	  14.3  	 239.4	   ///./	  368.8	 342.4  	 1059.6 	 16.3    	   32.8    	  20.3    	 11.50       	  1900.1      	   0.5   	 209    	 ////./       	 ////./       	 ////./        	  -87.60649	  41.76016	  1007.0
00247.0  	  885.9       	  18.2	  78	  1009    	  14.3  	 239.3	   ///./	  369.2	 342.4  	 1059.3 	 16.3    	   32.8    	  20.3    	 11.51       	  1901.1      	   0.5   	 214    	 ////./       	 ////./       	 ////./        	  -87.60649	  41.76016	  1009.9
00248.0  	  885.6       	  18.2	  78	  1012    	  14.3  	 239.3	   ///./	  369.6	 342.4  	 1059.0 	 16.3    	   32.8    	  20.2    	 11.51       	  1902.1      	   0.6   	 219    	 ////./       	 ////./       	 ////./        	  -87.60648	  41.76016	  1012.8
00249.0  	  885.3       	  18.2	  78	  1015    	  14.2  	 239.2	   ///./	  370.0	 342.4  	 1058.7 	 16.3    	   32.8    	  20.2    	 11.51       	  1903.1      	   0.6   	 224    	 ////./       	 ////./       	 ////./        	  -87.60648	  41.76016	  1015.7
00250.0  	  885.0       	  18.2	  78	  1018    	  14.2  	 239.2	   ///./	  370.4	 342.3  	 1058.5 	 16.3    	   32.8    	  20.2    	 11.50       	  1904.1      	   0.6   	 229    	 ////./       	 ////./       	 ////./        	  -87.60647	  41.76016	  1018.7
00251.0  	  884.7       	  18.1	  78	  1021    	  14.2  	 239.1	   ///./	  370.8	 342.3  	 1058.2 	 16.2    	   32.8    	  20.2    	 11.50       	  1905.1      	   0.6   	 235    	 ////./       	 ////./       	 ////./        	  -87.60646	  41.76016	  1021.6
00252.0  	  884.4       	  18.1	  78	  1024    	  14.2  	 239.0	   ///./	  371.2	 342.3  	 1057.9 	 16.2    	   32.8    	  20.1    	 11.49       	  1906.1      	   0.6   	 240    	 ////./       	 ////./       	 ////./        	  -87.60646	  41.76016	  1024.5
00253.0  	  884.1       	  18.1	  78	  1027    	  14.2  	 239.0	   ///./	  371.6	 342.3  	 1057.6 	 16.2    	   32.8    	  20.1    	 11.49       	  1907.1      	   0.6   	 244    	 ////./       	 ////./       	 ////./        	  -87.60645	  41.76017	  1027.5
00254.0  	  883.8       	  18.1	  78	  1030    	  14.2  	 238.9	   ///./	  372.0	 342.3  	 1057.3 	 16.2    	   32.8    	  20.1    	 11.48       	  1908.1      	   0.7   	 249    	 ////./       	 ////./       	 ////./        	  -87.60645	  41.76017	  1030.4
00255.0  	  883.5       	  18.1	  78	  1033    	  14.2  	 238.8	   ///./	  372.4	 342.3  	 1057.0 	 16.2    	   32.8    	  20.1    	 11.48       	  1909.1      	   0.7   	 253    	 ////./       	 ////./       	 ////./        	  -87.60644	  41.76017	  1033.3
00256.0  	  883.2       	  18.0	  78	  1036    	  14.2  	 238.8	   ///./	  372.8	 342.3  	 1056.8 	 16.2    	   32.8    	  20.1    	 11.47       	  1910.1      	   0.7   	 257    	 ////./       	 ////./       	 ////./        	  -87.60643	  41.76017	  1036.3
00257.0  	  882.8       	  18.0	  78	  1039    	  14.1  	 238.7	   ///./	  373.2	 342.3  	 1056.5 	 16.2    	   32.8    	  20.0    	 11.46       	  1911.1      	   0.7   	 261    	 ////./       	 ////./       	 ////./        	  -87.60643	  41.76017	  1039.3
00258.0  	  882.5       	  18.0	  78	  1042    	  14.1  	 238.7	   ///./	  373.6	 342.2  	 1056.2 	 16.1    	   32.8    	  20.0    	 11.46       	  1912.1      	   0.7   	 264    	 ////./       	 ////./       	 ////./        	  -87.60642	  41.76017	  1042.3
00259.0  	  882.2       	  18.0	  78	  1045    	  14.1  	 238.6	   ///./	  374.0	 342.2  	 1055.9 	 16.1    	   32.8    	  20.0    	 11.45       	  1913.1      	   0.7   	 267    	 ////./       	 ////./       	 ////./        	  -87.60642	  41.76018	  1045.3
00260.0  	  881.9       	  18.0	  78	  1048    	  14.1  	 238.5	   ///./	  374.4	 342.2  	 1055.6 	 16.1    	   32.9    	  20.0    	 11.45       	  1914.1      	   0.8   	 270    	 ////./       	 ////./       	 ////./        	  -87.60641	  41.76018	  1048.3
00261.0  	  881.6       	  17.9	  78	  1051    	  14.1  	 238.5	   ///./	  374.8	 342.2  	 1055.3 	 16.1    	   32.9    	  19.9    	 11.44       	  1915.1      	   0.8   	 273    	 ////./       	 ////./       	 ////./        	  -87.60639	  41.76017	  1051.3
00262.0  	  881.3       	  17.9	  78	  1054    	  14.1  	 238.4	   ///./	  375.2	 342.2  	 1055.0 	 16.1    	   32.9    	  19.9    	 11.43       	  1916.1      	   0.8   	 275    	 ////./       	 ////./       	 ////./        	  -87.60637	  41.76016	  1054.2
00263.0  	  881.0       	  17.9	  78	  1057    	  14.0  	 238.3	   ///./	  375.6	 342.2  	 1054.7 	 16.1    	   32.9    	  19.9    	 11.41       	  1917.1      	   0.8   	 277    	 ////./       	 ////./       	 ////./        	  -87.60635	  41.76015	  1057.2
00264.0  	  880.7       	  17.9	  78	  1060    	  14.0  	 238.3	   ///./	  376.0	 342.2  	 1054.4 	 16.0    	   32.9    	  19.9    	 11.39       	  1918.1      	   0.8   	 279    	 ////./       	 ////./       	 ////./        	  -87.60632	  41.76014	  1060.2
00265.0  	  880.4       	  17.9	  78	  1063    	  14.0  	 238.2	   ///./	  376.4	 342.2  	 1054.1 	 16.0    	   32.9    	  19.9    	 11.37       	  1919.1      	   0.8   	 281    	 ////./       	 ////./       	 ////./        	  -87.60630	  41.76013	  1063.2
00266.0  	  880.1       	  17.8	  78	  1066    	  13.9  	 238.1	   ///./	  376.8	 342.2  	 1053.8 	 16.0    	   32.9    	  19.8    	 11.35       	  1920.1      	   0.9   	 283    	 ////./       	 ////./       	 ////./        	  -87.60628	  41.76013	  1066.2
00267.0  	  879.8       	  17.8	  78	  1069    	  13.9  	 238.0	   ///./	  377.2	 342.2  	 1053.4 	 15.9    	   32.9    	  19.8    	 11.34       	  1921.1      	   1.0   	 285    	 ////./       	 ////./       	 ////./        	  -87.60626	  41.76012	  1069.3
00268.0  	  879.4       	  17.8	  78	  1072    	  13.9  	 238.0	   ///./	  377.6	 342.1  	 1053.1 	 15.9    	   33.0    	  19.8    	 11.32       	  1922.1      	   1.0   	 287    	 ////./       	 ////./       	 ////./        	  -87.60624	  41.76011	  1072.4
00269.0  	  879.1       	  17.8	  78	  1075    	  13.9  	 237.9	   ///./	  378.1	 342.1  	 1052.8 	 15.9    	   33.0    	  19.8    	 11.30       	  1923.1      	   1.1   	 289    	 ////./       	 ////./       	 ////./        	  -87.60622	  41.76010	  1075.5
00270.0  	  878.8       	  17.8	  78	  1078    	  13.8  	 237.8	   ///./	  378.5	 342.1  	 1052.5 	 15.8    	   33.0    	  19.8    	 11.28       	  1924.1      	   1.2   	 290    	 ////./       	 ////./       	 ////./        	  -87.60619	  41.76009	  1078.7
00271.0  	  878.5       	  17.8	  78	  1081    	  13.8  	 237.7	   ///./	  378.9	 342.1  	 1052.2 	 15.8    	   33.0    	  19.7    	 11.26       	  1925.1      	   1.2   	 292    	 ////./       	 ////./       	 ////./        	  -87.60617	  41.76008	  1081.8
00272.0  	  878.2       	  17.8	  77	  1084    	  13.8  	 237.7	   ///./	  379.3	 342.1  	 1051.9 	 15.8    	   33.0    	  19.7    	 11.24       	  1926.1      	   1.3   	 293    	 ////./       	 ////./       	 ////./        	  -87.60615	  41.76007	  1084.9
00273.0  	  877.9       	  17.7	  77	  1087    	  13.7  	 237.6	   ///./	  379.7	 342.1  	 1051.5 	 15.7    	   33.0    	  19.7    	 11.22       	  1927.1      	   1.4   	 294    	 ////./       	 ////./       	 ////./        	  -87.60613	  41.76006	  1088.0
00274.0  	  877.5       	  17.7	  77	  1091    	  13.7  	 237.5	   ///./	  380.1	 342.1  	 1051.2 	 15.7    	   33.0    	  19.7    	 11.21       	  1928.1      	   1.4   	 295    	 ////./       	 ////./       	 ////./        	  -87.60611	  41.76005	  1091.1
00275.0  	  877.2       	  17.7	  77	  1094    	  13.7  	 237.4	   ///./	  380.5	 342.1  	 1050.9 	 15.7    	   33.1    	  19.7    	 11.19       	  1929.1      	   1.5   	 296    	 ////./       	 ////./       	 ////./        	  -87.60608	  41.76005	  1094.2
00276.0  	  876.9       	  17.7	  77	  1097    	  13.6  	 237.4	   ///./	  380.9	 342.1  	 1050.5 	 15.6    	   33.1    	  19.7    	 11.15       	  1930.1      	   1.6   	 296    	 ////./       	 ////./       	 ////./        	  -87.60606	  41.76004	  1097.2
00277.0  	  876.6       	  17.7	  77	  1100    	  13.6  	 237.3	   ///./	  381.3	 342.1  	 1050.1 	 15.6    	   33.1    	  19.7    	 11.11       	  1931.1      	   1.6   	 297    	 ////./       	 ////./       	 ////./        	  -87.60604	  41.76003	  1100.3
00278.0  	  876.3       	  17.7	  76	  1103    	  13.5  	 237.2	   ///./	  381.7	 342.1  	 1049.8 	 15.5    	   33.2    	  19.6    	 11.07       	  1932.1      	   1.7   	 298    	 ////./       	 ////./       	 ////./        	  -87.60602	  41.76002	  1103.4
00279.0  	  876.0       	  17.7	  76	  1106    	  13.4  	 237.1	   ///./	  382.1	 342.1  	 1049.4 	 15.4    	   33.2    	  19.6    	 11.04       	  1933.1      	   1.8   	 299    	 ////./       	 ////./       	 ////./        	  -87.60600	  41.76001	  1106.5
00280.0  	  875.7       	  17.7	  76	  1109    	  13.4  	 237.0	   ///./	  382.5	 342.1  	 1049.0 	 15.4    	   33.2    	  19.6    	 11.00       	  1934.1      	   1.8   	 299    	 ////./       	 ////./       	 ////./        	  -87.60597	  41.76000	  1109.6
00281.0  	  875.3       	  17.7	  76	  1112    	  13.3  	 236.9	   ///./	  382.9	 342.1  	 1048.6 	 15.3    	   33.2    	  19.6    	 10.96       	  1935.1      	   1.9   	 300    	 ////./       	 ////./       	 ////./        	  -87.60595	  41.75999	  1112.6
00282.0  	  875.0       	  17.7	  75	  1115    	  13.3  	 236.8	   ///./	  383.2	 342.1  	 1048.3 	 15.3    	   33.3    	  19.6    	 10.92       	  1936.1      	   2.0   	 300    	 ////./       	 ////./       	 ////./        	  -87.60593	  41.75998	  1115.7
00283.0  	  874.7       	  17.7	  75	  1118    	  13.2  	 236.7	   ///./	  383.6	 342.1  	 1047.9 	 15.2    	   33.3    	  19.6    	 10.89       	  1937.1      	   2.0   	 301    	 ////./       	 ////./       	 ////./        	  -87.60591	  41.75997	  1118.8
00284.0  	  874.4       	  17.7	  75	  1121    	  13.2  	 236.6	   ///./	  384.0	 342.1  	 1047.5 	 15.1    	   33.3    	  19.6    	 10.85       	  1938.1      	   2.1   	 301    	 ////./       	 ////./       	 ////./        	  -87.60589	  41.75997	  1121.9
00285.0  	  874.1       	  17.7	  74	  1125    	  13.1  	 236.5	   ///./	  384.4	 342.1  	 1047.1 	 15.1    	   33.4    	  19.6    	 10.81       	  1939.1      	   2.2   	 301    	 ////./       	 ////./       	 ////./        	  -87.60586	  41.75996	  1125.1
00286.0  	  873.7       	  17.7	  74	  1128    	  13.0  	 236.4	   ///./	  384.8	 342.1  	 1046.8 	 15.0    	   33.4    	  19.6    	 10.77       	  1940.1      	   2.2   	 301    	 ////./       	 ////./       	 ////./        	  -87.60584	  41.75995	  1128.2
00287.0  	  873.4       	  17.7	  74	  1131    	  13.0  	 236.3	   ///./	  385.2	 342.1  	 1046.4 	 15.0    	   33.4    	  19.6    	 10.73       	  1941.1      	   2.2   	 300    	 ////./       	 ////./       	 ////./        	  -87.60582	  41.75994	  1131.3
00288.0  	  873.1       	  17.7	  74	  1134    	  12.9  	 236.2	   ///./	  385.6	 342.1  	 1046.0 	 14.9    	   33.5    	  19.6    	 10.70       	  1942.1      	   2.3   	 300    	 ////./       	 ////./       	 ////./        	  -87.60580	  41.75993	  1134.5
00289.0  	  872.8       	  17.7	  73	  1137    	  12.9  	 236.1	   ///./	  386.0	 342.1  	 1045.7 	 14.9    	   33.5    	  19.5    	 10.67       	  1943.1      	   2.3   	 299    	 ////./       	 ////./       	 ////./        	  -87.60578	  41.75992	  1137.5
00290.0  	  872.5       	  17.6	  73	  1140    	  12.8  	 236.1	   ///./	  386.4	 342.0  	 1045.4 	 14.8    	   33.5    	  19.5    	 10.65       	  1944.1      	   2.3   	 299    	 ////./       	 ////./       	 ////./        	  -87.60575	  41.75991	  1140.5
00291.0  	  872.2       	  17.6	  73	  1143    	  12.8  	 236.0	   ///./	  386.8	 342.0  	 1045.1 	 14.8    	   33.5    	  19.5    	 10.64       	  1945.1      	   2.4   	 299    	 ////./       	 ////./       	 ////./        	  -87.60573	  41.75990	  1143.5
00292.0  	  871.9       	  17.6	  73	  1146    	  12.8  	 235.9	   ///./	  387.2	 342.0  	 1044.8 	 14.8    	   33.5    	  19.5    	 10.62       	  1946.1      	   2.4   	 298    	 ////./       	 ////./       	 ////./        	  -87.60569	  41.75989	  1146.5
00293.0  	  871.6       	  17.6	  73	  1149    	  12.8  	 235.9	   ///./	  387.6	 342.0  	 1044.5 	 14.8    	   33.5    	  19.4    	 10.60       	  1947.1      	   2.4   	 298    	 ////./       	 ////./       	 ////./        	  -87.60566	  41.75988	  1149.5
00294.0  	  871.3       	  17.6	  73	  1152    	  12.7  	 235.8	   ///./	  388.0	 342.0  	 1044.3 	 14.7    	   33.5    	  19.4    	 10.59       	  1948.1      	   2.5   	 297    	 ////./       	 ////./       	 ////./        	  -87.60562	  41.75987	  1152.4
00295.0  	  871.0       	  17.5	  73	  1155    	  12.7  	 235.7	   ///./	  388.4	 342.0  	 1044.0 	 14.7    	   33.5    	  19.4    	 10.57       	  1949.1      	   2.5   	 297    	 ////./       	 ////./       	 ////./        	  -87.60559	  41.75986	  1155.4
00296.0  	  870.7       	  17.5	  73	  1158    	  12.7  	 235.7	   ///./	  388.8	 342.0  	 1043.7 	 14.7    	   33.5    	  19.4    	 10.55       	  1950.1      	   2.5   	 296    	 ////./       	 ////./       	 ////./        	  -87.60556	  41.75985	  1158.4
00297.0  	  870.4       	  17.5	  73	  1161    	  12.6  	 235.6	   ///./	  389.2	 342.0  	 1043.4 	 14.6    	   33.5    	  19.4    	 10.53       	  1951.1      	   2.6   	 296    	 ////./       	 ////./       	 ////./        	  -87.60552	  41.75983	  1161.3
00298.0  	  870.1       	  17.5	  73	  1164    	  12.6  	 235.5	   ///./	  389.6	 341.9  	 1043.1 	 14.6    	   33.5    	  19.3    	 10.52       	  1952.1      	   2.6   	 296    	 ////./       	 ////./       	 ////./        	  -87.60549	  41.75982	  1164.3
00299.0  	  869.8       	  17.5	  73	  1167    	  12.6  	 235.5	   ///./	  390.0	 341.9  	 1042.8 	 14.6    	   33.6    	  19.3    	 10.50       	  1953.1      	   2.6   	 295    	 ////./       	 ////./       	 ////./        	  -87.60545	  41.75981	  1167.2
00300.0  	  869.5       	  17.4	  73	  1170    	  12.5  	 235.4	   ///./	  390.4	 341.9  	 1042.5 	 14.6    	   33.6    	  19.3    	 10.48       	  1954.1      	   2.7   	 295    	 ////./       	 ////./       	 ////./        	  -87.60542	  41.75980	  1170.2
00301.0  	  869.2       	  17.4	  73	  1173    	  12.5  	 235.3	   ///./	  390.8	 341.9  	 1042.2 	 14.5    	   33.6    	  19.3    	 10.47       	  1955.1      	   2.7   	 295    	 ////./       	 ////./       	 ////./        	  -87.60539	  41.75979	  1173.2
00302.0  	  868.9       	  17.4	  73	  1176    	  12.5  	 235.3	   ///./	  391.2	 341.9  	 1041.9 	 14.5    	   33.6    	  19.2    	 10.45       	  1956.1      	   2.8   	 294    	 ////./       	 ////./       	 ////./        	  -87.60535	  41.75978	  1176.2
00303.0  	  868.6       	  17.4	  73	  1179    	  12.5  	 235.2	   ///./	  391.6	 341.9  	 1041.6 	 14.5    	   33.6    	  19.2    	 10.43       	  1957.1      	   2.8   	 294    	 ////./       	 ////./       	 ////./        	  -87.60532	  41.75977	  1179.2
00304.0  	  868.3       	  17.4	  73	  1182    	  12.4  	 235.1	   ///./	  392.0	 341.9  	 1041.3 	 14.5    	   33.6    	  19.2    	 10.42       	  1958.1      	   2.8   	 294    	 ////./       	 ////./       	 ////./        	  -87.60528	  41.75975	  1182.3
00305.0  	  868.0       	  17.3	  73	  1185    	  12.4  	 235.1	   ///./	  392.4	 341.9  	 1041.1 	 14.4    	   33.6    	  19.2    	 10.40       	  1959.1      	   2.9   	 293    	 ////./       	 ////./       	 ////./        	  -87.60525	  41.75974	  1185.3
00306.0  	  867.6       	  17.3	  73	  1188    	  12.4  	 235.0	   ///./	  392.9	 341.9  	 1040.8 	 14.4    	   33.6    	  19.1    	 10.39       	  1960.1      	   2.9   	 293    	 ////./       	 ////./       	 ////./        	  -87.60522	  41.75973	  1188.2
00307.0  	  867.3       	  17.3	  73	  1191    	  12.4  	 234.9	   ///./	  393.3	 341.8  	 1040.5 	 14.4    	   33.6    	  19.1    	 10.37       	  1961.1      	   2.9   	 293    	 ////./       	 ////./       	 ////./        	  -87.60518	  41.75972	  1191.2
00308.0  	  867.0       	  17.3	  73	  1194    	  12.3  	 234.9	   ///./	  393.7	 341.8  	 1040.2 	 14.3    	   33.6    	  19.1    	 10.36       	  1962.1      	   2.9   	 293    	 ////./       	 ////./       	 ////./        	  -87.60515	  41.75971	  1194.2
00309.0  	  866.7       	  17.3	  73	  1197    	  12.3  	 234.8	   ///./	  394.1	 341.8  	 1039.9 	 14.3    	   33.7    	  19.1    	 10.34       	  1963.1      	   2.9   	 293    	 ////./       	 ////./       	 ////./        	  -87.60511	  41.75970	  1197.2
00310.0  	  866.4       	  17.2	  73	  1200    	  12.3  	 234.7	   ///./	  394.5	 341.8  	 1039.6 	 14.3    	   33.7    	  19.1    	 10.33       	  1964.1      	   3.0   	 293    	 ////./       	 ////./       	 ////./        	  -87.60508	  41.75969	  1200.1
00311.0  	  866.1       	  17.2	  72	  1203    	  12.2  	 234.7	   ///./	  394.9	 341.8  	 1039.3 	 14.3    	   33.7    	  19.0    	 10.31       	  1965.1      	   3.0   	 293    	 ////./       	 ////./       	 ////./        	  -87.60505	  41.75967	  1203.1
00312.0  	  865.8       	  17.2	  72	  1206    	  12.2  	 234.6	   ///./	  395.3	 341.8  	 1039.0 	 14.2    	   33.7    	  19.0    	 10.30       	  1966.1      	   3.0   	 294    	 ////./       	 ////./       	 ////./        	  -87.60501	  41.75966	  1206.1
00313.0  	  865.5       	  17.2	  72	  1208    	  12.2  	 234.5	   ///./	  395.7	 341.8  	 1038.7 	 14.2    	   33.7    	  19.0    	 10.28       	  1967.1      	   3.0   	 294    	 ////./       	 ////./       	 ////./        	  -87.60498	  41.75965	  1209.1
00314.0  	  865.2       	  17.2	  72	  1211    	  12.2  	 234.5	   ///./	  396.1	 341.8  	 1038.4 	 14.2    	   33.7    	  19.0    	 10.27       	  1968.1      	   3.1   	 294    	 ////./       	 ////./       	 ////./        	  -87.60494	  41.75964	  1212.1
00315.0  	  864.9       	  17.1	  72	  1214    	  12.1  	 234.4	   ///./	  396.5	 341.7  	 1038.1 	 14.2    	   33.7    	  18.9    	 10.25       	  1969.1      	   3.1   	 294    	 ////./       	 ////./       	 ////./        	  -87.60491	  41.75963	  1215.0
00316.0  	  864.6       	  17.1	  72	  1217    	  12.1  	 234.3	   ///./	  396.9	 341.7  	 1037.9 	 14.1    	   33.7    	  18.9    	 10.24       	  1970.1      	   3.1   	 294    	 ////./       	 ////./       	 ////./        	  -87.60488	  41.75962	  1218.0
00317.0  	  864.3       	  17.1	  72	  1220    	  12.1  	 234.3	   ///./	  397.3	 341.7  	 1037.6 	 14.1    	   33.7    	  18.9    	 10.23       	  1971.1      	   3.1   	 294    	 ////./       	 ////./       	 ////./        	  -87.60484	  41.75961	  1221.0
00318.0  	  864.0       	  17.1	  72	  1223    	  12.1  	 234.2	   ///./	  397.7	 341.7  	 1037.3 	 14.1    	   33.7    	  18.9    	 10.23       	  1972.1      	   3.2   	 294    	 ////./       	 ////./       	 ////./        	  -87.60481	  41.75959	  1223.9
00319.0  	  863.7       	  17.1	  72	  1226    	  12.1  	 234.2	   ///./	  398.1	 341.7  	 1037.0 	 14.1    	   33.7    	  18.9    	 10.22       	  1973.1      	   3.2   	 294    	 ////./       	 ////./       	 ////./        	  -87.60477	  41.75958	  1226.8
00320.0  	  863.5       	  17.0	  72	  1229    	  12.0  	 234.1	   ///./	  398.5	 341.7  	 1036.8 	 14.1    	   33.7    	  18.8    	 10.21       	  1974.1      	   3.2   	 294    	 ////./       	 ////./       	 ////./        	  -87.60474	  41.75957	  1229.8
00321.0  	  863.2       	  17.0	  72	  1232    	  12.0  	 234.0	   ///./	  398.9	 341.7  	 1036.5 	 14.1    	   33.8    	  18.8    	 10.20       	  1975.1      	   3.2   	 294    	 ////./       	 ////./       	 ////./        	  -87.60470	  41.75956	  1232.7
00322.0  	  862.9       	  17.0	  72	  1235    	  12.0  	 234.0	   ///./	  399.3	 341.7  	 1036.2 	 14.1    	   33.8    	  18.8    	 10.20       	  1976.1      	   3.2   	 294    	 ////./       	 ////./       	 ////./        	  -87.60466	  41.75955	  1235.6
00323.0  	  862.6       	  17.0	  73	  1238    	  12.0  	 233.9	   ///./	  399.7	 341.6  	 1035.9 	 14.0    	   33.8    	  18.8    	 10.19       	  1977.1      	   3.3   	 294    	 ////./       	 ////./       	 ////./        	  -87.60462	  41.75953	  1238.5
00324.0  	  862.3       	  16.9	  73	  1241    	  12.0  	 233.9	   ///./	  400.1	 341.6  	 1035.7 	 14.0    	   33.8    	  18.7    	 10.18       	  1978.1      	   3.3   	 294    	 ////./       	 ////./       	 ////./        	  -87.60458	  41.75952	  1241.4
00325.0  	  862.0       	  16.9	  73	  1244    	  12.0  	 233.8	   ///./	  400.5	 341.6  	 1035.4 	 14.0    	   33.8    	  18.7    	 10.17       	  1979.1      	   3.3   	 294    	 ////./       	 ////./       	 ////./        	  -87.60454	  41.75951	  1244.3
00326.0  	  861.7       	  16.9	  73	  1247    	  12.0  	 233.8	   ///./	  400.9	 341.6  	 1035.1 	 14.0    	   33.8    	  18.7    	 10.17       	  1980.1      	   3.3   	 294    	 ////./       	 ////./       	 ////./        	  -87.60450	  41.75949	  1247.2
00327.0  	  861.4       	  16.9	  73	  1249    	  11.9  	 233.7	   ///./	  401.3	 341.6  	 1034.9 	 14.0    	   33.8    	  18.7    	 10.16       	  1981.1      	   3.3   	 294    	 ////./       	 ////./       	 ////./        	  -87.60446	  41.75948	  1250.1
00328.0  	  861.1       	  16.9	  73	  1252    	  11.9  	 233.6	   ///./	  401.6	 341.6  	 1034.6 	 14.0    	   33.8    	  18.6    	 10.15       	  1982.1      	   3.4   	 294    	 ////./       	 ////./       	 ////./        	  -87.60442	  41.75947	  1253.0
00329.0  	  860.8       	  16.8	  73	  1255    	  11.9  	 233.6	   ///./	  402.0	 341.6  	 1034.3 	 14.0    	   33.8    	  18.6    	 10.15       	  1983.1      	   3.4   	 294    	 ////./       	 ////./       	 ////./        	  -87.60438	  41.75945	  1255.9
00330.0  	  860.5       	  16.8	  73	  1258    	  11.9  	 233.5	   ///./	  402.4	 341.5  	 1034.1 	 14.0    	   33.8    	  18.6    	 10.15       	  1984.1      	   3.4   	 294    	 ////./       	 ////./       	 ////./        	  -87.60434	  41.75944	  1258.7
00331.0  	  860.2       	  16.8	  73	  1261    	  11.9  	 233.5	   ///./	  402.8	 341.5  	 1033.8 	 14.0    	   33.8    	  18.6    	 10.15       	  1985.1      	   3.4   	 293    	 ////./       	 ////./       	 ////./        	  -87.60430	  41.75943	  1261.6
00332.0  	  860.0       	  16.8	  73	  1264    	  11.9  	 233.4	   ///./	  403.3	 341.5  	 1033.6 	 14.0    	   33.8    	  18.5    	 10.16       	  1986.1      	   3.4   	 293    	 ////./       	 ////./       	 ////./        	  -87.60426	  41.75942	  1264.5
00333.0  	  859.7       	  16.7	  73	  1267    	  11.9  	 233.4	   ///./	  403.7	 341.5  	 1033.3 	 14.0    	   33.8    	  18.5    	 10.16       	  1987.1      	   3.4   	 293    	 ////./       	 ////./       	 ////./        	  -87.60422	  41.75940	  1267.4
00334.0  	  859.4       	  16.7	  73	  1270    	  11.9  	 233.3	   ///./	  404.0	 341.5  	 1033.1 	 14.0    	   33.8    	  18.5    	 10.16       	  1988.1      	   3.4   	 293    	 ////./       	 ////./       	 ////./        	  -87.60418	  41.75939	  1270.2
00335.0  	  859.1       	  16.7	  73	  1272    	  11.9  	 233.3	   ///./	  404.4	 341.5  	 1032.8 	 13.9    	   33.8    	  18.5    	 10.16       	  1989.1      	   3.4   	 293    	 ////./       	 ////./       	 ////./        	  -87.60414	  41.75938	  1273.0
00336.0  	  858.8       	  16.7	  73	  1275    	  11.9  	 233.2	   ///./	  404.8	 341.5  	 1032.6 	 13.9    	   33.8    	  18.4    	 10.16       	  1990.1      	   3.5   	 293    	 ////./       	 ////./       	 ////./        	  -87.60410	  41.75936	  1275.7
00337.0  	  858.5       	  16.6	  74	  1278    	  11.9  	 233.2	   ///./	  405.2	 341.4  	 1032.3 	 13.9    	   33.8    	  18.4    	 10.17       	  1991.1      	   3.5   	 293    	 ////./       	 ////./       	 ////./        	  -87.60406	  41.75935	  1278.5
00338.0  	  858.2       	  16.6	  74	  1281    	  11.9  	 233.1	   ///./	  405.6	 341.4  	 1032.1 	 13.9    	   33.8    	  18.4    	 10.17       	  1992.1      	   3.5   	 293    	 ////./       	 ////./       	 ////./        	  -87.60402	  41.75934	  1281.3
00339.0  	  858.0       	  16.6	  74	  1283    	  11.9  	 233.1	   ///./	  406.0	 341.4  	 1031.8 	 13.9    	   33.8    	  18.4    	 10.17       	  1993.1      	   3.5   	 293    	 ////./       	 ////./       	 ////./        	  -87.60398	  41.75933	  1284.1
00340.0  	  857.7       	  16.5	  74	  1286    	  11.9  	 233.0	   ///./	  406.4	 341.4  	 1031.6 	 13.9    	   33.8    	  18.3    	 10.17       	  1994.1      	   3.5   	 293    	 ////./       	 ////./       	 ////./        	  -87.60394	  41.75931	  1287.0
00341.0  	  857.4       	  16.5	  74	  1289    	  11.9  	 233.0	   ///./	  406.8	 341.4  	 1031.3 	 13.9    	   33.8    	  18.3    	 10.17       	  1995.1      	   3.5   	 293    	 ////./       	 ////./       	 ////./        	  -87.60390	  41.75930	  1289.9
00342.0  	  857.1       	  16.5	  74	  1292    	  11.9  	 232.9	   ///./	  407.2	 341.4  	 1031.1 	 13.9    	   33.8    	  18.3    	 10.18       	  1996.1      	   3.5   	 293    	 ////./       	 ////./       	 ////./        	  -87.60386	  41.75929	  1292.9
00343.0  	  856.8       	  16.5	  74	  1295    	  11.9  	 232.9	   ///./	  407.6	 341.3  	 1030.8 	 13.9    	   33.8    	  18.3    	 10.18       	  1997.1      	   3.5   	 293    	 ////./       	 ////./       	 ////./        	  -87.60382	  41.75927	  1295.8
00344.0  	  856.5       	  16.4	  74	  1298    	  11.9  	 232.8	   ///./	  408.0	 341.3  	 1030.5 	 13.9    	   33.8    	  18.2    	 10.18       	  1998.1      	   3.6   	 293    	 ////./       	 ////./       	 ////./        	  -87.60378	  41.75926	  1298.7
