,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
288,288.0,873.1,17.7,74,1134,12.9,236.2,   ///./,385.6,342.1,1046.0,14.9,33.5,19.6,10.7,1942.1,2.3,300, ////./       , ////./       , ////./        ,-87.6058,41.75993,1134.5
289,289.0,872.8,17.7,73,1137,12.9,236.1,   ///./,386.0,342.1,1045.7,14.9,33.5,19.5,10.67,1943.1,2.3,299, ////./       , ////./       , ////./        ,-87.60578,41.75992,1137.5
290,290.0,872.5,17.6,73,1140,12.8,236.1,   ///./,386.4,342.0,1045.4,14.8,33.5,19.5,10.65,1944.1,2.3,299, ////./       , ////./       , ////./        ,-87.60575,41.75991,1140.5
291,291.0,872.2,17.6,73,1143,12.8,236.0,   ///./,386.8,342.0,1045.1,14.8,33.5,19.5,10.64,1945.1,2.4,299, ////./       , ////./       , ////./        ,-87.60573,41.7599,1143.5
292,292.0,871.9,17.6,73,1146,12.8,235.9,   ///./,387.2,342.0,1044.8,14.8,33.5,19.5,10.62,1946.1,2.4,298, ////./       , ////./       , ////./        ,-87.60569,41.75989,1146.5
293,293.0,871.6,17.6,73,1149,12.8,235.9,   ///./,387.6,342.0,1044.5,14.8,33.5,19.4,10.6,1947.1,2.4,298, ////./       , ////./       , ////./        ,-87.60566,41.75988,1149.5
294,294.0,871.3,17.6,73,1152,12.7,235.8,   ///./,388.0,342.0,1044.3,14.7,33.5,19.4,10.59,1948.1,2.5,297, ////./       , ////./       , ////./        ,-87.60562,41.75987,1152.4
295,295.0,871.0,17.5,73,1155,12.7,235.7,   ///./,388.4,342.0,1044.0,14.7,33.5,19.4,10.57,1949.1,2.5,297, ////./       , ////./       , ////./        ,-87.60559,41.75986,1155.4
296,296.0,870.7,17.5,73,1158,12.7,235.7,   ///./,388.8,342.0,1043.7,14.7,33.5,19.4,10.55,1950.1,2.5,296, ////./       , ////./       , ////./        ,-87.60556,41.75985,1158.4
297,297.0,870.4,17.5,73,1161,12.6,235.6,   ///./,389.2,342.0,1043.4,14.6,33.5,19.4,10.53,1951.1,2.6,296, ////./       , ////./       , ////./        ,-87.60552,41.75983,1161.3
298,298.0,870.1,17.5,73,1164,12.6,235.5,   ///./,389.6,341.9,1043.1,14.6,33.5,19.3,10.52,1952.1,2.6,296, ////./       , ////./       , ////./        ,-87.60549,41.75982,1164.3
299,299.0,869.8,17.5,73,1167,12.6,235.5,   ///./,390.0,341.9,1042.8,14.6,33.6,19.3,10.5,1953.1,2.6,295, ////./       , ////./       , ////./        ,-87.60545,41.75981,1167.2
300,300.0,869.5,17.4,73,1170,12.5,235.4,   ///./,390.4,341.9,1042.5,14.6,33.6,19.3,10.48,1954.1,2.7,295, ////./       , ////./       , ////./        ,-87.60542,41.7598,1170.2
301,301.0,869.2,17.4,73,1173,12.5,235.3,   ///./,390.8,341.9,1042.2,14.5,33.6,19.3,10.47,1955.1,2.7,295, ////./       , ////./       , ////./        ,-87.60539,41.75979,1173.2
302,302.0,868.9,17.4,73,1176,12.5,235.3,   ///./,391.2,341.9,1041.9,14.5,33.6,19.2,10.45,1956.1,2.8,294, ////./       , ////./       , ////./        ,-87.60535,41.75978,1176.2
303,303.0,868.6,17.4,73,1179,12.5,235.2,   ///./,391.6,341.9,1041.6,14.5,33.6,19.2,10.43,1957.1,2.8,294, ////./       , ////./       , ////./        ,-87.60532,41.75977,1179.2
304,304.0,868.3,17.4,73,1182,12.4,235.1,   ///./,392.0,341.9,1041.3,14.5,33.6,19.2,10.42,1958.1,2.8,294, ////./       , ////./       , ////./        ,-87.60528,41.75975,1182.3
305,305.0,868.0,17.3,73,1185,12.4,235.1,   ///./,392.4,341.9,1041.1,14.4,33.6,19.2,10.4,1959.1,2.9,293, ////./       , ////./       , ////./        ,-87.60525,41.75974,1185.3
306,306.0,867.6,17.3,73,1188,12.4,235.0,   ///./,392.9,341.9,1040.8,14.4,33.6,19.1,10.39,1960.1,2.9,293, ////./       , ////./       , ////./        ,-87.60522,41.75973,1188.2
307,307.0,867.3,17.3,73,1191,12.4,234.9,   ///./,393.3,341.8,1040.5,14.4,33.6,19.1,10.37,1961.1,2.9,293, ////./       , ////./       , ////./        ,-87.60518,41.75972,1191.2
308,308.0,867.0,17.3,73,1194,12.3,234.9,   ///./,393.7,341.8,1040.2,14.3,33.6,19.1,10.36,1962.1,2.9,293, ////./       , ////./       , ////./        ,-87.60515,41.75971,1194.2
309,309.0,866.7,17.3,73,1197,12.3,234.8,   ///./,394.1,341.8,1039.9,14.3,33.7,19.1,10.34,1963.1,2.9,293, ////./       , ////./       , ////./        ,-87.60511,41.7597,1197.2
310,310.0,866.4,17.2,73,1200,12.3,234.7,   ///./,394.5,341.8,1039.6,14.3,33.7,19.1,10.33,1964.1,3.0,293, ////./       , ////./       , ////./        ,-87.60508,41.75969,1200.1
311,311.0,866.1,17.2,72,1203,12.2,234.7,   ///./,394.9,341.8,1039.3,14.3,33.7,19.0,10.31,1965.1,3.0,293, ////./       , ////./       , ////./        ,-87.60505,41.75967,1203.1
312,312.0,865.8,17.2,72,1206,12.2,234.6,   ///./,395.3,341.8,1039.0,14.2,33.7,19.0,10.3,1966.1,3.0,294, ////./       , ////./       , ////./        ,-87.60501,41.75966,1206.1
313,313.0,865.5,17.2,72,1208,12.2,234.5,   ///./,395.7,341.8,1038.7,14.2,33.7,19.0,10.28,1967.1,3.0,294, ////./       , ////./       , ////./        ,-87.60498,41.75965,1209.1
314,314.0,865.2,17.2,72,1211,12.2,234.5,   ///./,396.1,341.8,1038.4,14.2,33.7,19.0,10.27,1968.1,3.1,294, ////./       , ////./       , ////./        ,-87.60494,41.75964,1212.1
315,315.0,864.9,17.1,72,1214,12.1,234.4,   ///./,396.5,341.7,1038.1,14.2,33.7,18.9,10.25,1969.1,3.1,294, ////./       , ////./       , ////./        ,-87.60491,41.75963,1215.0
316,316.0,864.6,17.1,72,1217,12.1,234.3,   ///./,396.9,341.7,1037.9,14.1,33.7,18.9,10.24,1970.1,3.1,294, ////./       , ////./       , ////./        ,-87.60488,41.75962,1218.0
317,317.0,864.3,17.1,72,1220,12.1,234.3,   ///./,397.3,341.7,1037.6,14.1,33.7,18.9,10.23,1971.1,3.1,294, ////./       , ////./       , ////./        ,-87.60484,41.75961,1221.0
318,318.0,864.0,17.1,72,1223,12.1,234.2,   ///./,397.7,341.7,1037.3,14.1,33.7,18.9,10.23,1972.1,3.2,294, ////./       , ////./       , ////./        ,-87.60481,41.75959,1223.9
319,319.0,863.7,17.1,72,1226,12.1,234.2,   ///./,398.1,341.7,1037.0,14.1,33.7,18.9,10.22,1973.1,3.2,294, ////./       , ////./       , ////./        ,-87.60477,41.75958,1226.8
320,320.0,863.5,17.0,72,1229,12.0,234.1,   ///./,398.5,341.7,1036.8,14.1,33.7,18.8,10.21,1974.1,3.2,294, ////./       , ////./       , ////./        ,-87.60474,41.75957,1229.8
321,321.0,863.2,17.0,72,1232,12.0,234.0,   ///./,398.9,341.7,1036.5,14.1,33.8,18.8,10.2,1975.1,3.2,294, ////./       , ////./       , ////./        ,-87.6047,41.75956,1232.7
322,322.0,862.9,17.0,72,1235,12.0,234.0,   ///./,399.3,341.7,1036.2,14.1,33.8,18.8,10.2,1976.1,3.2,294, ////./       , ////./       , ////./        ,-87.60466,41.75955,1235.6
323,323.0,862.6,17.0,73,1238,12.0,233.9,   ///./,399.7,341.6,1035.9,14.0,33.8,18.8,10.19,1977.1,3.3,294, ////./       , ////./       , ////./        ,-87.60462,41.75953,1238.5
324,324.0,862.3,16.9,73,1241,12.0,233.9,   ///./,400.1,341.6,1035.7,14.0,33.8,18.7,10.18,1978.1,3.3,294, ////./       , ////./       , ////./        ,-87.60458,41.75952,1241.4
325,325.0,862.0,16.9,73,1244,12.0,233.8,   ///./,400.5,341.6,1035.4,14.0,33.8,18.7,10.17,1979.1,3.3,294, ////./       , ////./       , ////./        ,-87.60454,41.75951,1244.3
326,326.0,861.7,16.9,73,1247,12.0,233.8,   ///./,400.9,341.6,1035.1,14.0,33.8,18.7,10.17,1980.1,3.3,294, ////./       , ////./       , ////./        ,-87.6045,41.75949,1247.2
327,327.0,861.4,16.9,73,1249,11.9,233.7,   ///./,401.3,341.6,1034.9,14.0,33.8,18.7,10.16,1981.1,3.3,294, ////./       , ////./       , ////./        ,-87.60446,41.75948,1250.1
328,328.0,861.1,16.9,73,1252,11.9,233.6,   ///./,401.6,341.6,1034.6,14.0,33.8,18.6,10.15,1982.1,3.4,294, ////./       , ////./       , ////./        ,-87.60442,41.75947,1253.0
329,329.0,860.8,16.8,73,1255,11.9,233.6,   ///./,402.0,341.6,1034.3,14.0,33.8,18.6,10.15,1983.1,3.4,294, ////./       , ////./       , ////./        ,-87.60438,41.75945,1255.9
330,330.0,860.5,16.8,73,1258,11.9,233.5,   ///./,402.4,341.5,1034.1,14.0,33.8,18.6,10.15,1984.1,3.4,294, ////./       , ////./       , ////./        ,-87.60434,41.75944,1258.7
331,331.0,860.2,16.8,73,1261,11.9,233.5,   ///./,402.8,341.5,1033.8,14.0,33.8,18.6,10.15,1985.1,3.4,293, ////./       , ////./       , ////./        ,-87.6043,41.75943,1261.6
332,332.0,860.0,16.8,73,1264,11.9,233.4,   ///./,403.3,341.5,1033.6,14.0,33.8,18.5,10.16,1986.1,3.4,293, ////./       , ////./       , ////./        ,-87.60426,41.75942,1264.5
333,333.0,859.7,16.7,73,1267,11.9,233.4,   ///./,403.7,341.5,1033.3,14.0,33.8,18.5,10.16,1987.1,3.4,293, ////./       , ////./       , ////./        ,-87.60422,41.7594,1267.4
334,334.0,859.4,16.7,73,1270,11.9,233.3,   ///./,404.0,341.5,1033.1,14.0,33.8,18.5,10.16,1988.1,3.4,293, ////./       , ////./       , ////./        ,-87.60418,41.75939,1270.2
335,335.0,859.1,16.7,73,1272,11.9,233.3,   ///./,404.4,341.5,1032.8,13.9,33.8,18.5,10.16,1989.1,3.4,293, ////./       , ////./       , ////./        ,-87.60414,41.75938,1273.0
336,336.0,858.8,16.7,73,1275,11.9,233.2,   ///./,404.8,341.5,1032.6,13.9,33.8,18.4,10.16,1990.1,3.5,293, ////./       , ////./       , ////./        ,-87.6041,41.75936,1275.7
337,337.0,858.5,16.6,74,1278,11.9,233.2,   ///./,405.2,341.4,1032.3,13.9,33.8,18.4,10.17,1991.1,3.5,293, ////./       , ////./       , ////./        ,-87.60406,41.75935,1278.5
338,338.0,858.2,16.6,74,1281,11.9,233.1,   ///./,405.6,341.4,1032.1,13.9,33.8,18.4,10.17,1992.1,3.5,293, ////./       , ////./       , ////./        ,-87.60402,41.75934,1281.3
339,339.0,858.0,16.6,74,1283,11.9,233.1,   ///./,406.0,341.4,1031.8,13.9,33.8,18.4,10.17,1993.1,3.5,293, ////./       , ////./       , ////./        ,-87.60398,41.75933,1284.1
340,340.0,857.7,16.5,74,1286,11.9,233.0,   ///./,406.4,341.4,1031.6,13.9,33.8,18.3,10.17,1994.1,3.5,293, ////./       , ////./       , ////./        ,-87.60394,41.75931,1287.0
341,341.0,857.4,16.5,74,1289,11.9,233.0,   ///./,406.8,341.4,1031.3,13.9,33.8,18.3,10.17,1995.1,3.5,293, ////./       , ////./       , ////./        ,-87.6039,41.7593,1289.9
342,342.0,857.1,16.5,74,1292,11.9,232.9,   ///./,407.2,341.4,1031.1,13.9,33.8,18.3,10.18,1996.1,3.5,293, ////./       , ////./       , ////./        ,-87.60386,41.75929,1292.9
343,343.0,856.8,16.5,74,1295,11.9,232.9,   ///./,407.6,341.3,1030.8,13.9,33.8,18.3,10.18,1997.1,3.5,293, ////./       , ////./       , ////./        ,-87.60382,41.75927,1295.8
344,344.0,856.5,16.4,74,1298,11.9,232.8,   ///./,408.0,341.3,1030.5,13.9,33.8,18.2,10.18,1998.1,3.6,293, ////./       , ////./       , ////./        ,-87.60378,41.75926,1298.7
345,345.0,856.2,16.4,74,1301,11.9,232.8,   ///./,408.4,341.3,1030.3,13.9,33.8,18.2,10.18,1999.1,3.6,293, ////./       , ////./       , ////./        ,-87.60374,41.75925,1301.7
346,346.0,855.9,16.4,75,1304,11.9,232.7,   ///./,408.8,341.3,1030.0,13.9,33.8,18.2,10.19,2000.1,3.6,293, ////./       , ////./       , ////./        ,-87.6037,41.75923,1304.6
347,347.0,855.6,16.4,75,1307,11.9,232.7,   ///./,409.2,341.3,1029.7,13.9,33.8,18.2,10.19,2001.1,3.6,293, ////./       , ////./       , ////./        ,-87.60366,41.75922,1307.6
348,348.0,855.3,16.3,75,1310,11.9,232.6,   ///./,409.7,341.3,1029.5,13.9,33.8,18.1,10.19,2002.1,3.6,293, ////./       , ////./       , ////./        ,-87.60362,41.75921,1310.6
349,349.0,855.0,16.3,75,1313,11.9,232.5,   ///./,410.1,341.3,1029.2,13.9,33.8,18.1,10.19,2003.1,3.6,293, ////./       , ////./       , ////./        ,-87.60358,41.7592,1313.6
350,350.0,854.7,16.3,75,1316,11.9,232.5,   ///./,410.5,341.2,1028.9,13.9,33.9,18.1,10.2,2004.1,3.7,293, ////./       , ////./       , ////./        ,-87.60354,41.75918,1316.6
351,351.0,854.4,16.3,75,1319,11.9,232.4,   ///./,410.9,341.2,1028.6,13.9,33.9,18.1,10.2,2005.1,3.7,294, ////./       , ////./       , ////./        ,-87.6035,41.75917,1319.7
352,352.0,854.1,16.2,75,1322,11.9,232.4,   ///./,411.4,341.2,1028.3,13.9,33.9,18.0,10.2,2006.1,3.7,294, ////./       , ////./       , ////./        ,-87.60346,41.75916,1322.9
353,353.0,853.8,16.2,75,1325,11.9,232.3,   ///./,411.8,341.2,1028.0,13.9,33.9,18.0,10.2,2007.1,3.7,294, ////./       , ////./       , ////./        ,-87.60341,41.75914,1326.1
354,354.0,853.4,16.2,76,1329,11.9,232.3,   ///./,412.2,341.2,1027.7,13.9,33.9,18.0,10.21,2008.1,3.7,294, ////./       , ////./       , ////./        ,-87.60337,41.75913,1329.2
355,355.0,853.1,16.2,76,1332,11.9,232.2,   ///./,412.7,341.2,1027.5,13.9,33.9,18.0,10.21,2009.1,3.7,294, ////./       , ////./       , ////./        ,-87.60332,41.75911,1332.4
356,356.0,852.8,16.1,76,1335,11.9,232.1,   ///./,413.1,341.2,1027.2,13.9,33.9,17.9,10.21,2010.1,3.8,294, ////./       , ////./       , ////./        ,-87.60328,41.7591,1335.6
357,357.0,852.5,16.1,76,1338,11.9,232.1,   ///./,413.6,341.1,1026.9,13.9,33.9,17.9,10.22,2011.1,3.8,294, ////./       , ////./       , ////./        ,-87.60324,41.75908,1338.7
358,358.0,852.2,16.1,76,1341,11.9,232.0,   ///./,414.0,341.1,1026.6,13.9,33.9,17.9,10.22,2012.1,3.8,294, ////./       , ////./       , ////./        ,-87.60319,41.75907,1341.9
359,359.0,851.9,16.1,76,1344,11.9,232.0,   ///./,414.4,341.1,1026.3,13.9,33.9,17.8,10.23,2013.1,3.8,294, ////./       , ////./       , ////./        ,-87.60315,41.75905,1345.1
360,360.0,851.5,16.0,76,1348,11.9,231.9,   ///./,414.9,341.1,1026.0,13.9,33.9,17.8,10.23,2014.1,3.8,294, ////./       , ////./       , ////./        ,-87.6031,41.75904,1348.2
361,361.0,851.2,16.0,76,1351,11.9,231.9,   ///./,415.3,341.1,1025.7,13.9,33.9,17.8,10.24,2015.1,3.8,295, ////./       , ////./       , ////./        ,-87.60306,41.75902,1351.4
362,362.0,850.9,16.0,77,1354,11.9,231.8,   ///./,415.7,341.1,1025.5,13.9,33.9,17.8,10.24,2016.1,3.9,295, ////./       , ////./       , ////./        ,-87.60301,41.75901,1354.5
363,363.0,850.6,16.0,77,1357,11.9,231.7,   ///./,416.2,341.0,1025.2,13.9,33.9,17.7,10.25,2017.1,3.9,295, ////./       , ////./       , ////./        ,-87.60297,41.75899,1357.5
364,364.0,850.3,15.9,77,1360,11.9,231.7,   ///./,416.6,341.0,1024.9,13.9,33.9,17.7,10.25,2018.1,3.9,295, ////./       , ////./       , ////./        ,-87.60292,41.75898,1360.5
365,365.0,850.0,15.9,77,1363,11.9,231.6,   ///./,417.0,341.0,1024.6,13.9,33.9,17.7,10.26,2019.1,3.9,295, ////./       , ////./       , ////./        ,-87.60288,41.75897,1363.6
366,366.0,849.7,15.9,77,1366,11.9,231.6,   ///./,417.4,341.0,1024.4,13.9,33.9,17.7,10.26,2020.1,3.9,295, ////./       , ////./       , ////./        ,-87.60284,41.75895,1366.6
367,367.0,849.4,15.9,77,1369,11.9,231.5,   ///./,417.9,341.0,1024.1,13.9,33.9,17.6,10.27,2021.1,3.9,295, ////./       , ////./       , ////./        ,-87.60279,41.75894,1369.6
368,368.0,849.1,15.8,77,1372,11.9,231.5,   ///./,418.3,341.0,1023.8,13.9,33.9,17.6,10.27,2022.1,3.9,295, ////./       , ////./       , ////./        ,-87.60275,41.75892,1372.7
369,369.0,848.8,15.8,78,1375,11.9,231.4,   ///./,418.7,341.0,1023.5,13.9,33.9,17.6,10.27,2023.1,4.0,294, ////./       , ////./       , ////./        ,-87.6027,41.75891,1375.8
370,370.0,848.5,15.8,78,1378,11.9,231.4,   ///./,419.1,340.9,1023.3,13.9,33.9,17.6,10.28,2024.1,4.0,294, ////./       , ////./       , ////./        ,-87.60266,41.75889,1378.8
371,371.0,848.2,15.7,78,1381,11.9,231.3,   ///./,419.6,340.9,1023.0,13.9,33.9,17.5,10.28,2025.1,4.0,294, ////./       , ////./       , ////./        ,-87.60261,41.75888,1381.9
372,372.0,847.9,15.7,78,1384,11.9,231.3,   ///./,420.0,340.9,1022.7,13.9,33.9,17.5,10.28,2026.1,4.0,294, ////./       , ////./       , ////./        ,-87.60257,41.75886,1385.0
373,373.0,847.6,15.7,78,1387,11.9,231.2,   ///./,420.4,340.9,1022.5,13.9,33.9,17.5,10.29,2027.1,4.0,294, ////./       , ////./       , ////./        ,-87.60253,41.75885,1388.1
374,374.0,847.3,15.7,78,1390,11.9,231.2,   ///./,420.9,340.9,1022.2,13.9,33.9,17.4,10.29,2028.1,4.0,294, ////./       , ////./       , ////./        ,-87.60248,41.75883,1391.1
375,375.0,847.0,15.6,78,1394,11.9,231.1,   ///./,421.3,340.8,1021.9,13.9,33.9,17.4,10.29,2029.1,4.0,294, ////./       , ////./       , ////./        ,-87.60244,41.75882,1394.2
376,376.0,846.7,15.6,78,1397,11.9,231.1,   ///./,421.7,340.8,1021.7,13.9,33.9,17.4,10.3,2030.1,4.0,294, ////./       , ////./       , ////./        ,-87.60239,41.7588,1397.3
377,377.0,846.3,15.6,79,1400,11.9,231.0,   ///./,422.2,340.8,1021.4,13.9,33.9,17.4,10.3,2031.1,4.0,294, ////./       , ////./       , ////./        ,-87.60235,41.75879,1400.4
378,378.0,846.0,15.5,79,1403,11.9,230.9,   ///./,422.6,340.8,1021.1,13.9,33.9,17.3,10.3,2032.1,4.1,293, ////./       , ////./       , ////./        ,-87.6023,41.75878,1403.5
379,379.0,845.7,15.5,79,1406,11.9,230.9,   ///./,423.0,340.8,1020.9,13.9,33.9,17.3,10.3,2033.1,4.1,293, ////./       , ////./       , ////./        ,-87.60226,41.75876,1406.7
380,380.0,845.4,15.5,79,1409,11.9,230.8,   ///./,423.5,340.8,1020.6,13.9,33.9,17.3,10.31,2034.1,4.1,293, ////./       , ////./       , ////./        ,-87.60221,41.75875,1409.8
381,381.0,845.1,15.4,79,1412,11.9,230.8,   ///./,423.9,340.7,1020.3,13.9,33.9,17.2,10.31,2035.1,4.1,293, ////./       , ////./       , ////./        ,-87.60217,41.75873,1413.0
382,382.0,844.8,15.4,79,1415,11.9,230.7,   ///./,424.4,340.7,1020.0,13.9,33.9,17.2,10.31,2036.1,4.1,293, ////./       , ////./       , ////./        ,-87.60213,41.75872,1416.2
383,383.0,844.5,15.4,79,1419,11.9,230.7,   ///./,424.8,340.7,1019.8,13.9,33.9,17.2,10.31,2037.1,4.1,293, ////./       , ////./       , ////./        ,-87.60208,41.7587,1419.4
384,384.0,844.1,15.4,80,1422,11.9,230.6,   ///./,425.3,340.7,1019.5,13.9,33.9,17.2,10.31,2038.1,4.1,293, ////./       , ////./       , ////./        ,-87.60204,41.75869,1422.6
385,385.0,843.8,15.3,80,1425,11.8,230.6,   ///./,425.7,340.7,1019.2,13.9,33.9,17.1,10.31,2039.1,4.1,293, ////./       , ////./       , ////./        ,-87.602,41.75867,1425.8
386,386.0,843.5,15.3,80,1428,11.8,230.5,   ///./,426.2,340.7,1018.9,13.9,34.0,17.1,10.31,2040.1,4.1,293, ////./       , ////./       , ////./        ,-87.60195,41.75866,1429.0
387,387.0,843.2,15.3,80,1431,11.8,230.5,   ///./,426.6,340.6,1018.7,13.9,34.0,17.1,10.31,2041.1,4.1,293, ////./       , ////./       , ////./        ,-87.60191,41.75865,1432.2
388,388.0,842.9,15.2,80,1435,11.8,230.4,   ///./,427.0,340.6,1018.4,13.9,34.0,17.0,10.31,2042.1,4.1,293, ////./       , ////./       , ////./        ,-87.60187,41.75863,1435.4
389,389.0,842.6,15.2,80,1438,11.8,230.3,   ///./,427.5,340.6,1018.1,13.9,34.0,17.0,10.31,2043.1,4.1,293, ////./       , ////./       , ////./        ,-87.60182,41.75862,1438.6
390,390.0,842.3,15.2,80,1441,11.8,230.3,   ///./,427.9,340.6,1017.8,13.9,34.0,17.0,10.31,2044.1,4.1,293, ////./       , ////./       , ////./        ,-87.60178,41.7586,1441.7
391,391.0,841.9,15.1,80,1444,11.8,230.2,   ///./,428.4,340.6,1017.6,13.9,34.0,16.9,10.31,2045.1,4.1,293, ////./       , ////./       , ////./        ,-87.60174,41.75859,1444.8
392,392.0,841.6,15.1,81,1447,11.8,230.2,   ///./,428.8,340.6,1017.3,13.9,34.0,16.9,10.31,2046.1,4.1,293, ////./       , ////./       , ////./        ,-87.60169,41.75857,1447.8
393,393.0,841.3,15.1,81,1450,11.8,230.1,   ///./,429.2,340.5,1017.0,13.9,34.0,16.9,10.31,2047.1,4.1,293, ////./       , ////./       , ////./        ,-87.60165,41.75856,1450.9
394,394.0,841.0,15.1,81,1453,11.8,230.1,   ///./,429.7,340.5,1016.8,13.9,34.0,16.9,10.31,2048.1,4.1,294, ////./       , ////./       , ////./        ,-87.60161,41.75854,1454.0
395,395.0,840.7,15.0,81,1456,11.8,230.0,   ///./,430.1,340.5,1016.5,13.8,34.0,16.8,10.31,2049.1,4.0,294, ////./       , ////./       , ////./        ,-87.60156,41.75853,1457.1
396,396.0,840.4,15.0,81,1459,11.8,230.0,   ///./,430.5,340.5,1016.2,13.8,34.0,16.8,10.3,2050.1,4.0,294, ////./       , ////./       , ////./        ,-87.60152,41.75852,1460.1
397,397.0,840.1,15.0,81,1462,11.8,229.9,   ///./,430.9,340.5,1016.0,13.8,34.0,16.8,10.3,2051.1,4.0,294, ////./       , ////./       , ////./        ,-87.60147,41.7585,1463.0
398,398.0,839.8,14.9,81,1465,11.8,229.9,   ///./,431.3,340.4,1015.7,13.8,34.0,16.7,10.3,2052.1,4.0,294, ////./       , ////./       , ////./        ,-87.60143,41.75849,1466.0
399,399.0,839.5,14.9,81,1468,11.8,229.8,   ///./,431.7,340.4,1015.5,13.8,34.0,16.7,10.3,2053.1,4.0,294, ////./       , ////./       , ////./        ,-87.60139,41.75847,1469.0
400,400.0,839.2,14.9,81,1471,11.7,229.8,   ///./,432.2,340.4,1015.2,13.8,34.0,16.7,10.3,2054.1,4.0,294, ////./       , ////./       , ////./        ,-87.60134,41.75846,1471.9
401,401.0,838.9,14.8,82,1474,11.7,229.7,   ///./,432.6,340.4,1015.0,13.8,33.9,16.6,10.29,2055.1,4.0,294, ////./       , ////./       , ////./        ,-87.6013,41.75844,1475.0
402,402.0,838.6,14.8,82,1477,11.7,229.7,   ///./,433.0,340.4,1014.7,13.8,33.9,16.6,10.29,2056.1,4.0,294, ////./       , ////./       , ////./        ,-87.60126,41.75843,1478.1
403,403.0,838.3,14.8,82,1480,11.7,229.6,   ///./,433.5,340.4,1014.5,13.8,33.9,16.6,10.29,2057.1,4.0,294, ////./       , ////./       , ////./        ,-87.60121,41.75842,1481.2
404,404.0,838.0,14.8,82,1484,11.7,229.6,   ///./,433.9,340.3,1014.2,13.8,33.9,16.5,10.29,2058.1,4.0,294, ////./       , ////./       , ////./        ,-87.60117,41.7584,1484.3
405,405.0,837.7,14.7,82,1487,11.7,229.5,   ///./,434.3,340.3,1013.9,13.8,33.9,16.5,10.29,2059.1,4.0,295, ////./       , ////./       , ////./        ,-87.60113,41.75839,1487.5
406,406.0,837.4,14.7,82,1490,11.7,229.5,   ///./,434.8,340.3,1013.7,13.8,33.9,16.5,10.28,2060.1,4.0,294, ////./       , ////./       , ////./        ,-87.60108,41.75837,1490.6
407,407.0,837.1,14.7,82,1493,11.7,229.4,   ///./,435.2,340.3,1013.4,13.8,33.9,16.5,10.28,2061.1,3.9,294, ////./       , ////./       , ////./        ,-87.60104,41.75836,1493.7
408,408.0,836.8,14.6,82,1496,11.7,229.3,   ///./,435.6,340.3,1013.1,13.7,33.9,16.4,10.28,2062.1,3.9,294, ////./       , ////./       , ////./        ,-87.601,41.75834,1496.7
409,409.0,836.5,14.6,82,1499,11.7,229.3,   ///./,436.1,340.2,1012.9,13.7,33.9,16.4,10.28,2063.1,3.9,294, ////./       , ////./       , ////./        ,-87.60095,41.75833,1499.8
410,410.0,836.2,14.6,83,1502,11.7,229.2,   ///./,436.5,340.2,1012.6,13.7,33.9,16.4,10.27,2064.1,3.9,294, ////./       , ////./       , ////./        ,-87.60091,41.75832,1502.9
411,411.0,835.9,14.5,83,1505,11.6,229.2,   ///./,436.9,340.2,1012.3,13.7,34.0,16.3,10.27,2065.1,3.9,294, ////./       , ////./       , ////./        ,-87.60087,41.7583,1506.0
412,412.0,835.6,14.5,83,1508,11.6,229.1,   ///./,437.4,340.2,1012.0,13.7,34.0,16.3,10.27,2066.1,3.9,294, ////./       , ////./       , ////./        ,-87.60082,41.75829,1509.1
413,413.0,835.2,14.5,83,1512,11.6,229.1,   ///./,437.8,340.2,1011.8,13.7,34.0,16.3,10.26,2067.1,3.9,294, ////./       , ////./       , ////./        ,-87.60078,41.75827,1512.5
414,414.0,834.9,14.5,83,1515,11.6,229.0,   ///./,438.3,340.2,1011.5,13.7,34.0,16.2,10.26,2068.1,3.9,294, ////./       , ////./       , ////./        ,-87.60074,41.75826,1515.8
415,415.0,834.6,14.4,83,1518,11.6,229.0,   ///./,438.8,340.1,1011.2,13.7,34.0,16.2,10.26,2069.1,3.9,293, ////./       , ////./       , ////./        ,-87.6007,41.75824,1519.2
416,416.0,834.3,14.4,83,1522,11.6,228.9,   ///./,439.2,340.1,1010.9,13.7,34.0,16.2,10.25,2070.1,3.9,293, ////./       , ////./       , ////./        ,-87.60066,41.75823,1522.6
417,417.0,834.0,14.4,83,1525,11.6,228.8,   ///./,439.7,340.1,1010.7,13.7,34.0,16.2,10.25,2071.1,3.9,293, ////./       , ////./       , ////./        ,-87.60062,41.75821,1525.9
418,418.0,833.7,14.3,83,1528,11.6,228.8,   ///./,440.1,340.1,1010.4,13.6,34.0,16.1,10.24,2072.1,3.8,293, ////./       , ////./       , ////./        ,-87.60058,41.7582,1529.0
419,419.0,833.4,14.3,83,1531,11.6,228.7,   ///./,440.5,340.1,1010.1,13.6,34.0,16.1,10.24,2073.1,3.8,293, ////./       , ////./       , ////./        ,-87.60053,41.75818,1532.0
